"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"OTULINL","Otulinl",7.443707,7.491922,8.567223,227,49,109,7.834284,1.830093,0.634988,1.846382,106,89,95,0,8.834284
"OTX1","Otx1",0,0,0,0,0,0,0,0,0.032905,0.129742,0,2,7,0,1
"OTX2","Otx2",0,0,0,0,0,0,0,0.036159,0,0,1,0,0,0,1
"OVCA2","Ovca2",9.772437,7.298074,9.42807,850,186,296,8.83286033333333,6.571917,6.156142,4.21847,87,112,84,0,9.83286033333333
"OVCH2","Ovch2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OVGP1","Ovgp1",1.295185,1.315024,1.522802,59,19,24,1.37767033333333,5.179266,5.482345,6.210841,113,157,194,0,2.37767033333333
"OVOL1","Ovol1",0.008098,0,0,1,0,0,0.00269933333333333,0.059603,0.053897,0.014397,3,4,1,3.33135666666667,0.231497752436304
"OVOL2","Ovol2",0.37108,0.29281,0.425868,21,4,10,0.363252666666667,0,0,0,0,0,0,0,1.36325266666667
"OVOL3","Ovol3",0.090396,0,0.115383,2,0,1,0.068593,0.277118,0,0.091347,2,0,1,6.44680466666667,0.143496848357421
"OXA1L","Oxa1l",20.110252,21.828655,23.678195,980,244,424,21.8723673333333,37.377502,36.945499,34.803779,796,1107,1156,23.2096273333333,0.944763296783227
"OXCT1","Oxct1",136.9802,149.457456,136.91827,8798,2073,3384,141.118642,238.801073,231.464248,200.340242,1601,2023,1643,4.83510333333333,24.3558055241524
"OXGR1","Oxgr1",0.006491,0,0,1,0,0,0.00216366666666667,0.343397,0.126737,0.038685,2,1,1,0,1.00216366666667
"OXLD1","Oxld1",6.60412,2.955191,8.707753,111,12,41,6.08902133333333,6.573484,5.750791,7.282156,91,129,164,0,7.08902133333333
"OXNAD1","Oxnad1",18.31417,10.80964,15.125381,334,62,130,14.7497303333333,4.819051,3.873855,3.720246,163,164,167,0,15.7497303333333
"OXR1","Oxr1",150.568984,143.609511,149.950804,10363,2556,4295,148.043099666667,35.87298,17.593764,18.866022,999,667,800,0,149.043099666667
"OXSM","Oxsm",4.311704,4.033539,4.130295,501,127,201,4.15851266666667,19.445601,12.252623,13.403175,68,99,80,0,5.15851266666667
"OXSR1","Oxsr1",16.699823,13.53649,15.782998,2587,589,1097,15.3397703333333,16.025096,14.29145,13.640828,1103,1290,1293,0,16.3397703333333
"OXT","Oxt",0.090746,0,0,1,0,0,0.0302486666666667,0,0,0.296604,0,0,2,0,1.03024866666667
"OXTR","Oxtr",0.393273,0.397413,0.197852,62,16,13,0.329512666666667,0.365917,0.233869,0.246229,25,22,25,0,1.32951266666667
"P2RX1","P2rx1",0.042484,0.104075,0.025288,3,1,1,0.0572823333333333,0,0,0,0,0,0,0,1.05728233333333
"P2RX2","P2rx2",3.344817,3.105289,3.119056,220,49,75,3.18972066666667,0.218938,0.937493,1.591441,4,28,50,0,4.18972066666667
"P2RX3","P2rx3",135.940878,118.407477,125.494592,9309,2003,3381,126.614315666667,74.92959,127.107014,107.434159,4127,9671,9265,0,127.614315666667
"P2RX4","P2rx4",27.870689,23.930322,23.741403,1112,249,416,25.1808046666667,6.293738,5.949589,5.389553,103,127,89,0,26.1808046666667
"P2RX6","P2rx6",8.454618,8.823,8.179155,790,205,296,8.485591,0.502836,0.387945,2.351545,18,23,23,0,9.485591
"P2RX7","P2rx7",8.07762,5.109595,13.772699,655,137,279,8.986638,0.872757,0.454597,0.295212,43,41,33,0,9.986638
"P2RY1","P2ry1",26.306495,27.092864,24.304396,3512,887,1313,25.9012516666667,0.109357,0,0.013945,11,0,2,0,26.9012516666667
"P2RY10","P2ry10",0.029136,0,0,3,0,0,0.009712,0.07869,0.027628,0.013709,4,2,1,3.33135666666667,0.233116798662775
"P2RY12","P2ry12",2.666562,1.978759,3.563922,203,40,97,2.73641433333333,0,0.023679,0,0,1,0,0,3.73641433333333
"P2RY14","P2ry14",0.836298,1.186147,1.17777,64,20,33,1.06673833333333,0.581624,0,0,19,0,0,0,2.06673833333333
"P2RY2","P2ry2",6.637421,7.502717,5.339886,508,145,186,6.49334133333333,0.030127,0.005019,0.040759,3,1,2,10.4220566666667,0.656041337564134
"P2RY4","P2ry4",0.027147,0,0,5,0,0,0.009049,0,0,0.029331,0,0,1,0,1.009049
"P2RY6","P2ry6",0.206587,0.692731,0.396907,16,13,12,0.432075,0.161966,0.085438,0.037355,5,2,2,0,1.432075
"P3H1","P3h1",6.193082,9.252986,5.988468,264,73,135,7.14484533333333,28.978286,15.850408,16.303647,411,326,322,0,8.14484533333333
"P3H2","P3h2",4.620561,1.34102,4.636983,186,29,61,3.53285466666667,10.614992,0.459362,2.482676,115,17,27,0,4.53285466666667
"P3H3","P3h3",4.433956,5.898249,6.625302,303,84,136,5.65250233333333,10.752516,9.534398,6.111686,250,342,219,0,6.65250233333333
"P3H4","P3h4",14.710302,16.625306,10.393992,217,43,75,13.9098666666667,16.655659,12.436272,13.679304,294,280,377,4.72713333333333,2.60337341543762
"P4HA1","P4ha1",13.59712,9.86745,10.568332,1626,307,512,11.3443006666667,13.306211,2.050323,6.020525,335,77,216,0,12.3443006666667
"P4HA2","P4ha2",10.822351,6.433544,19.858919,562,99,183,12.3716046666667,18.8736,13.581775,16.817651,412,338,518,0,13.3716046666667
"P4HA3","P4ha3",7.765501,7.825293,8.599088,563,121,251,8.063294,0.919704,0.054403,0.861666,11,3,8,0,9.063294
"P4HB","P4hb",93.697332,96.57396,94.169119,5175,1265,1999,94.8134703333333,234.816928,169.662846,150.460541,1814,1735,1764,13.475112,6.61918680375899
"P4HTM","P4htm",82.363912,89.144659,80.123335,1765,391,639,83.877302,51.331189,60.496238,58.339172,1223,1663,1695,0,84.877302
"PA2G4","Pa2g4",17.737624,18.426089,19.197341,1711,437,712,18.4536846666667,96.974132,113.562684,111.445431,1228,1840,1793,5.447034,3.01746270714047
"PABPC1","Pabpc1",98.218087,102.470111,95.590253,4979,1276,2002,98.7594836666667,622.01734,667.996502,701.098916,4225,6124,6855,16.5615143333333,5.68057411070264
"PABPN1L","Pabpn1l",0,0,0,0,0,0,0,0.095702,0.492833,0.250181,1,12,6,0,1
"PACC1","Pacc1",7.673347,7.40175,7.345931,691,162,258,7.473676,28.095768,32.486289,42.656578,548,878,778,0,8.473676
"PACRG","Pacrg",5.692923,3.493694,5.05556,243,44,78,4.74739233333333,20.946275,13.697986,33.465582,69,111,127,0,5.74739233333333
"PACRGL","Pacrgl",11.989241,11.765516,14.844721,453,122,206,12.8664926666667,10.013673,33.124007,23.922275,149,246,232,21.359992,0.620147478884011
"PACS1","Pacs1",7.401812,6.381161,6.228234,1032,221,411,6.67040233333333,101.068072,92.173051,83.654246,2472,3003,3278,2.83628,1.99943756277783
"PACS2","Pacs2",41.254315,37.381831,39.421174,8646,1792,3153,39.35244,46.530491,48.696193,42.186484,2410,3814,3512,0,40.35244
"PACSIN1","Pacsin1",92.606812,96.885045,93.736759,12042,2768,4558,94.4095386666667,4.292409,3.654408,4.476242,220,298,428,0,95.4095386666667
"PACSIN2","Pacsin2",64.53305,75.013791,69.882414,4332,1057,1652,69.8097516666667,22.357463,14.231497,15.220669,763,793,855,0,70.8097516666667
"PACSIN3","Pacsin3",7.186698,8.122562,6.359071,281,87,123,7.222777,1.303288,0,0,16,0,0,0,8.222777
"PADI1","Padi1",0.031106,0.025722,0.03196,5,1,2,0.029596,0.028842,0,0,1,0,0,0,1.029596
"PADI2","Padi2",3.255638,1.917689,1.790353,221,48,98,2.32122666666667,5.246121,0.604441,0.827162,318,45,83,3.54535,0.730686672460133
"PADI3","Padi3",0.014296,0.05904,0.036592,2,2,2,0.0366426666666667,0,0,0.013484,0,0,1,0,1.03664266666667
"PADI4","Padi4",0.142906,0.380108,0.237542,3,3,8,0.253518666666667,0,0.144893,0.067037,0,2,1,0,1.25351866666667
"PADI6","Padi6",0.021061,0,0.027069,2,0,1,0.0160433333333333,0,0,0,0,0,0,22.7365246666667,0.0428050587692043
"PAF1","Paf1",33.74582,36.643961,33.963191,913,252,401,34.784324,91.742097,125.067792,80.05286,566,821,681,19.6642773333333,1.73169975522331
"PAFAH1B1","Pafah1b1",295.15727,266.339839,324.344007,47744,11829,19476,295.280372,213.996229,217.677499,175.92883,10752,14824,13276,0,296.280372
"PAFAH1B2","Pafah1b2",92.404935,79.001531,122.116382,12308,2833,4703,97.8409493333333,60.223691,57.258726,54.768492,3352,4248,3946,0,98.8409493333333
"PAFAH1B3","Pafah1b3",31.642177,21.810712,22.175707,646,106,194,25.209532,121.436594,183.094126,151.270144,982,1967,1768,3.05613266666667,6.46170481931968
"PAFAH2","Pafah2",8.327495,7.486523,9.069388,763,217,319,8.29446866666667,3.626327,10.63605,7.495553,65,68,65,0,9.29446866666667
"PAG1","Pag1",4.227453,3.777379,4.380211,1424,325,572,4.12834766666667,10.269097,7.533761,7.623915,1261,1304,1134,50.6352716666667,0.0993186924583819
"PAGR1","Pagr1a",64.452016,117.605144,108.270258,1128,257,595,96.775806,4.750427,5.397684,3.885478,294,459,357,3.23187433333333,23.104609990388
"PAH","Pah",0.060412,0,0.153367,1,0,1,0.0712596666666667,0.026985,0.318401,5.193302,1,3,4,12.5753263333333,0.0789122589293679
"PAICS","Paics",79.350466,83.140261,86.409701,4034,943,1543,82.9668093333333,17.071648,14.858283,21.196306,779,825,1339,0,83.9668093333333
"PAIP1","Paip1",62.647787,60.438123,56.267953,2311,594,859,59.784621,118.518944,144.442752,118.847526,1684,2577,2388,0,60.784621
"PAIP2","Paip2",160.436167,155.729112,159.561364,6221,1387,2465,158.575547666667,150.28288,126.078634,127.043953,1620,1917,1864,0,159.575547666667
"PAIP2B","Paip2b",38.513763,38.90851,50.117467,4502,1068,1873,42.5132466666667,1.271076,1.242451,1.519876,131,174,226,0,43.5132466666667
"PAK1","Pak1",41.880336,45.806517,47.737117,3826,876,1568,45.1413233333333,144.802065,161.619319,150.388029,1712,2613,2657,21.843461,2.01989196529078
"PAK1IP1","Pak1ip1",60.119078,46.773519,63.640832,2649,618,1063,56.8444763333333,12.869834,15.585168,15.510919,268,438,457,25.4432593333333,2.18749419669371
"PAK2","Pak2",8.581763,8.996454,8.482112,1883,459,721,8.68677633333333,47.603489,38.368981,38.063179,2081,3026,2832,3.98461233333333,1.94333594782396
"PAK3","Pak3",10.261264,9.97719,13.404999,2945,707,1171,11.2144843333333,23.318705,17.33156,17.031655,3443,3526,3587,0,12.2144843333333
"PAK4","Pak4",5.096236,4.449515,7.092626,512,113,209,5.54612566666667,5.083396,4.424567,5.203974,119,156,158,0,6.54612566666667
"PAK6","Pak6",0.05763,0.052482,0.064416,9,2,4,0.058176,7.120368,4.280505,4.473156,341,286,331,0,1.058176
"PALB2","Palb2",0.479182,0.645912,0.356055,54,11,16,0.493716333333333,6.710151,6.284273,7.200012,130,221,196,0,1.49371633333333
"PALD1","Pald1",3.270366,3.065905,3.923195,449,110,189,3.419822,1.41943,0.987051,1.7092,105,101,189,0,4.419822
"PALLD","Palld",5.416699,4.180493,4.928725,640,151,257,4.84197233333333,39.893826,26.213213,29.892469,1404,1448,1394,4.83510333333333,1.00117718566538
"PALM","Palm",108.808013,107.625697,110.19505,5317,1189,1979,108.876253333333,127.31551,130.181436,110.556213,2180,3259,3431,3.63793533333333,23.6907687228067
"PALM3","Palm3",17.726515,20.425957,29.994103,1714,498,725,22.715525,13.407416,19.924089,17.603194,473,966,920,0,23.715525
"PALMD","Palmd",43.161716,47.783986,40.930301,2640,587,1113,43.9586676666667,0.962712,0.027203,0.051274,32,3,5,3.98461233333333,9.01949131851578
"PAM","Pam",124.038878,142.387029,123.638383,7431,1868,2869,130.02143,125.041091,55.485994,70.039387,2253,1331,1737,0,131.02143
"PAM16","Pam16",45.133596,32.070498,56.115981,298,62,158,44.440025,32.126499,41.580726,44.097004,119,196,199,3.29982366666667,10.5678810394628
"PAMR1","Pamr1",0.358186,0.567344,0.486798,40,7,22,0.470776,3.42977,0.183322,0.649523,79,11,14,0,1.470776
"PAN2","Pan2",4.423896,4.856164,4.983285,857,218,376,4.75444833333333,26.905415,27.783556,23.677561,316,502,427,0,5.75444833333333
"PAN3","Pan3",33.106657,14.791104,34.581389,1027,220,499,27.49305,4.125761,4.225931,2.821239,315,447,331,0,28.49305
"PANK1","Pank1",4.905866,3.775298,4.343435,715,150,253,4.341533,10.544755,8.736074,8.441208,353,380,365,0,5.341533
"PANK3","Pank3",19.521892,18.928414,20.61825,5786,1409,2423,19.6895186666667,43.828513,35.59284,33.079933,3093,3528,3461,0,20.6895186666667
"PANK4","Pank4",9.7576,9.136519,9.538769,839,195,310,9.47762933333333,18.880735,14.882501,12.208532,299,422,380,29.5484773333333,0.342983685209755
"PANX1","Panx1",83.289874,65.833529,81.166286,2362,461,819,76.7632296666667,13.54821,14.530263,13.180811,576,845,846,0,77.7632296666667
"PANX2","Panx2",38.589065,34.394713,33.126509,2554,545,950,35.3700956666667,2.080648,2.941211,4.019671,88,181,277,5.252877,5.81653783796909
"PANX3","Panx3",0.088961,0,0.100858,9,0,4,0.063273,0,0,0.02722,0,0,1,0,1.063273
"PAOX","Paox",2.486175,2.752833,3.603493,255,73,137,2.94750033333333,1.884664,2.837718,2.87308,15,33,53,0,3.94750033333333
"PAPLN","Papln",1.881711,2.099888,1.855112,346,94,135,1.94557033333333,0.590797,0.448999,0.418914,22,19,16,66.6271363333333,0.0435560411550572
"PAPOLA","Papola",108.599092,75.384261,114.206573,3414,702,1277,99.396642,57.835637,53.999131,45.288597,1599,2086,1951,10.2235346666667,8.9451892814278
"PAPOLB","Papolb",0.11604,0.116622,0.102211,20,5,7,0.111624333333333,0.014522,0.010679,0,1,1,0,0,1.11162433333333
"PAPOLG","Papolg",5.015718,4.743295,4.612349,692,167,256,4.790454,7.985748,5.217685,4.980917,428,560,529,24.9273516666667,0.223333801093324
"PAPPA","Pappa",1.184084,1.001097,1.401577,548,114,256,1.195586,4.231117,0.797385,0.562761,566,45,60,16.2450056666667,0.127317209541074
"PAPSS1","Papss1",24.218809,26.493344,26.895783,2524,618,965,25.869312,101.123856,134.390915,91.675529,1836,2660,2186,0,26.869312
"PAPSS2","Papss2",0.306741,0.377346,0.504213,46,12,27,0.3961,0.662365,0.373821,1.211402,41,30,27,0,1.3961
"PAQR3","Paqr3",9.256397,5.515729,8.141872,429,91,163,7.63799933333333,37.218052,54.943797,49.412568,1485,2670,2611,0,8.63799933333333
"PAQR4","Paqr4",61.348472,40.29568,52.496651,3556,725,1443,51.3802676666667,11.556662,13.732006,11.604223,368,558,604,6.533168,6.95328547918574
"PAQR5","Paqr5",23.888507,21.772341,23.961593,2147,487,825,23.2074803333333,0.207195,0.02764,0.152233,4,3,18,0,24.2074803333333
"PAQR6","Paqr6",14.670133,16.87092,18.285291,704,197,325,16.6087813333333,1.684189,2.022633,2.44659,41,70,73,0,17.6087813333333
"PAQR7","Paqr7",20.235585,19.929998,18.897824,2228,518,796,19.6878023333333,6.914943,7.704649,7.159523,308,456,454,7.52996233333333,2.42530992809777
"PAQR8","Paqr8",13.950259,12.684893,15.626087,2934,663,1282,14.0870796666667,2.996602,3.998978,4.027296,228,412,443,0,15.0870796666667
"PAQR9","Paqr9",11.143366,10.985283,11.923276,3863,937,1654,11.3506416666667,1.072226,1.228391,1.110935,160,250,240,0,12.3506416666667
"PARD3","Pard3",15.511755,13.515399,13.309967,693,151,247,14.1123736666667,16.899989,10.644846,10.793873,837,834,825,7.73616566666667,1.7298634484839
"PARD3B","Pard3b",0.596933,0.809215,0.940474,199,68,126,0.782207333333333,0.439457,0.225577,0.35067,29,21,19,2.66508533333333,0.486266258830172
"PARD6A","Pard6a",10.84474,13.550506,17.84492,394,90,168,14.0800553333333,8.504336,7.77267,9.470501,147,186,243,2.66508533333333,4.11451684253645
"PARD6B","Pard6b",1.42859,0.994961,1.414163,195,33,77,1.279238,1.018705,1.152833,0.884022,73,96,90,3.54535,0.501443893209544
"PARD6G","Pard6g",2.379575,2.376627,2.994569,306,75,151,2.58359033333333,4.358904,3.541431,3.800171,192,249,254,6.156047,0.50077792017483
"PARG","Parg",34.101506,39.282732,41.865304,1700,426,696,38.416514,13.005856,12.470787,10.855308,597,725,669,8.166451,4.30008451471567
"PARK7","Park7",143.878612,134.364225,141.734727,3331,756,1281,139.992521333333,197.4727,200.03284,188.09911,1433,1992,2015,0,140.992521333333
"PARL","Parl",61.498826,60.117201,79.482862,926,194,388,67.032963,25.595511,23.626831,20.916697,190,234,241,0,68.032963
"PARM1","Parm1",128.085643,115.517304,126.071032,27391,6034,10603,123.224659666667,25.175504,14.394226,15.326992,2055,1588,1776,0,124.224659666667
"PARN","Parn",8.54682,9.605976,10.507016,943,244,383,9.55327066666667,22.436065,12.68325,16.774253,390,412,430,0,10.5532706666667
"PARP1","Parp1",45.132554,47.292702,44.935694,4812,1179,1812,45.7869833333333,53.861609,59.042131,55.263285,1935,2659,2612,12.498849,3.46599797755596
"PARP10","Parp10",4.395814,4.553563,4.020786,284,69,93,4.32338766666667,1.474539,1.794646,3.060317,29,31,44,0,5.32338766666667
"PARP11","Parp11",10.804095,17.050055,11.247761,969,209,363,13.0339703333333,5.900167,4.496686,4.204773,207,328,271,9.356418,1.35509887041382
"PARP12","Parp12",5.700377,6.367318,5.33554,563,151,192,5.80107833333333,0.794936,1.283183,0.55591,14,17,12,0,6.80107833333333
"PARP14","Parp14",2.15644,2.462951,2.401612,686,190,293,2.34033433333333,0.873249,0.350183,0.197346,52,29,17,0,3.34033433333333
"PARP16","Parp16",1.545886,1.546931,2.254699,142,37,87,1.78250533333333,4.310284,4.501871,4.777308,115,172,159,0,2.78250533333333
"PARP2","Parp2",87.363871,97.065577,32.551813,466,109,175,72.327087,37.246424,39.331746,47.1788,683,926,980,12.0345336666667,5.62560110512584
"PARP3","Parp3",7.500597,12.100637,7.238039,538,135,218,8.94642433333333,6.41555,4.594931,5.529858,110,139,152,6.44680466666667,1.3356633856472
"PARP4","Parp4",10.067255,8.095486,9.210777,2024,447,800,9.124506,3.524129,4.176536,3.724475,313,503,438,0.135651666666667,8.91515091922259
"PARP6","Parp6",69.934548,61.074108,73.422343,4222,887,1612,68.1436663333333,216.964227,256.922616,235.824692,2648,4137,4013,0,69.1436663333333
"PARP8","Parp8",10.481053,10.173794,10.217728,1174,276,481,10.2908583333333,11.875735,11.681299,14.633382,566,708,667,0,11.2908583333333
"PARP9","Parp9",2.513387,3.945887,3.26437,252,74,130,3.24121466666667,3.064558,2.113747,2.469171,167,186,188,0,4.24121466666667
"PARPBP","Parpbp",0.35371,0.358273,0.747747,40,13,30,0.486576666666667,0.87804,1.650738,1.371068,24,45,38,0,1.48657666666667
"PARS2","Pars2",1.906343,2.054578,1.990174,185,36,60,1.98369833333333,1.955717,1.676567,1.788915,72,84,95,0,2.98369833333333
"PARVA","Parva",63.109522,53.213218,69.733366,7743,1787,3035,62.018702,15.135976,12.948235,15.649735,300,324,316,0,63.018702
"PARVB","Parvb",94.637478,116.086264,94.396958,6281,1339,2175,101.7069,8.659791,13.214878,7.470166,423,464,502,0,102.7069
"PARVG","Parvg",0.167667,0.942457,0.91202,11,5,6,0.674048,0.53776,0.075694,0.033563,9,3,1,4.83510333333333,0.286892605729347
"PASK","Pask",1.279925,0.635445,2.490804,137,32,43,1.46872466666667,38.888608,34.89569,27.395872,277,468,350,0,2.46872466666667
"PATE2","Pate2",0.693196,1.187251,0.374688,22,5,10,0.751711666666667,0.12266,0.180181,0.168303,1,2,4,0,1.75171166666667
"PATE3","Pate3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PATE4","Pate4",0,0,0,0,0,0,0,0.033722,0.133287,0.06255,1,4,2,0,1
"PATJ","Patj",37.789615,33.373894,34.71063,4997,1199,1921,35.2913796666667,7.510629,4.308516,5.848709,242,224,358,0,36.2913796666667
"PATL1","Patl1",4.46388,3.897689,3.648657,752,168,240,4.00340866666667,5.374801,6.290402,4.646685,356,436,404,0,5.00340866666667
"PATL2","Patl2",0.212554,0.249509,0.311439,21,6,12,0.257834,0.976355,0.32353,0.068041,11,4,3,0,1.257834
"PAWR","Pawr",2.307126,2.745656,1.822917,117,31,42,2.29189966666667,4.215934,1.463274,2.942755,131,100,66,0,3.29189966666667
"PAX1","Pax1",0.039918,0,0,4,0,0,0.013306,0.077475,0.017786,0.031653,3,2,4,0,1.013306
"PAX2","Pax2",0.273729,0.234109,0.21452,34,7,11,0.240786,0.572753,0.489594,0.385861,17,6,10,23.3503423333333,0.0509555875237729
"PAX3","Pax3",0.035111,0,0.086578,5,0,0,0.040563,0.116946,0.034938,0.064628,4,2,4,208.773813,0.0049604046621396
"PAX4","Pax4",0,0,0,0,0,0,0,0.032631,0,0,1,0,0,18.58471,0.0510602403609755
"PAX5","Pax5",1.718825,0.190746,0.102599,14,4,14,0.670723333333333,0.768826,0.559597,0.510103,111,51,107,0,1.67072333333333
"PAX6","Pax6",0.313215,0.998062,0.463401,17,5,10,0.591559333333333,0.386981,0.328621,0.244348,7,10,4,0,1.59155933333333
"PAX7","Pax7",0.003942,0.060355,0,1,1,0,0.0214323333333333,0.224213,0.340354,0.326616,23,45,49,4.83510333333333,0.175049570673127
"PAX8","Pax8",1.941169,0.981523,1.780515,72,17,25,1.56773566666667,0,0,0,0,0,0,0,2.56773566666667
"PAX9","Pax9",0.244852,0.258246,0.212731,42,11,15,0.238609666666667,0,0,0.031835,0,0,3,0,1.23860966666667
"PAXBP1","Paxbp1",29.444809,22.624351,31.587171,838,203,368,27.8854436666667,21.323147,15.590455,12.990711,489,618,609,0,28.8854436666667
"PAXIP1","Paxip1",13.027459,13.082766,11.321508,1029,247,382,12.4772443333333,5.025511,5.220083,2.293086,180,230,198,0,13.4772443333333
"PAXX","Paxx",34.979132,26.903926,29.813828,721,140,233,30.5656286666667,14.127571,17.947079,18.456988,149,257,274,0.273312333333333,24.7901695760951
"PBDC1","Pbdc1",8.469142,6.89407,6.669218,590,134,190,7.34414333333333,11.09072,15.758617,11.373982,167,317,236,2.427966,2.43413830047711
"PBK","Pbk",0.077564,0.189094,0.078934,5,3,2,0.115197333333333,0.568683,0,0.026073,7,0,1,4.64609666666667,0.197516514358887
"PBLD","Pbld1",0.532543,0.825015,0.843849,34,9,18,0.733802333333333,4.946348,3.562825,4.70916,112,129,114,0.505571,1.15159121245915
"PBRM1","Pbrm1",16.189994,13.402336,15.410092,3979,872,1485,15.0008073333333,16.149166,17.34154,13.464632,1530,2281,1963,21.5215426666667,0.710466754882451
"PBX1","Pbx1",7.475661,6.21289,8.455694,1491,340,590,7.381415,31.179247,63.036366,49.138012,2489,6878,6079,3.65006233333333,1.80243067709415
"PBX2","Pbx2",30.611558,30.186705,30.643622,1964,489,726,30.4806283333333,37.692432,38.915406,29.411495,1505,1995,1848,0.106400333333333,28.4531985257898
"PBX3","Pbx3",7.811762,5.468841,9.488678,615,115,240,7.58976033333333,72.562483,38.895052,37.115344,1838,1410,1580,0.241294666666667,6.920000998957
"PBX4","Pbx4",8.943494,11.614946,12.066779,123,38,47,10.875073,2.496553,3.2342,2.779772,31,51,53,0.0806186666666667,10.9891429477435
"PBXIP1","Pbxip1",4.501091,5.877749,6.02629,656,198,297,5.46837666666667,6.869432,0.591413,0.538305,284,41,37,0.203218,5.37589752369618
"PCARE","Pcare",0.018412,0.018989,0,4,1,0,0.012467,0,0.005966,0,0,1,0,1.298263,0.44053574373342
"PCBD1","Pcbd1",57.225196,66.03153,57.2007,903,184,328,60.1524753333333,56.623717,46.815059,45.432171,462,541,531,2.43031933333333,17.8270503096019
"PCBD2","Pcbd2",14.611907,12.437795,18.207542,195,40,95,15.085748,2.969786,4.553521,3.132152,117,199,172,0.005511,15.9975853073711
