"Hs_symbol","Heart","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"TNFRSF25",4.66814,4.66814,13.40147,13.40147,0.393580655308104
"TNFRSF4",0,0,1.3277,1.3277,0.429608626541221
"TNFRSF6B",0,0,10.78756,10.78756,0.0848351991421465
"TNFRSF8",0.16446,0.16446,0.24894,0.24894,0.932358640126828
"TNFRSF9",0,0,0.12447,0.12447,0.889307851699023
"TNFSF10",55.19534,55.19534,9.937,9.937,5.13809454146475
"TNFSF11",0,0,0,0,1
"TNFSF12",10.08267,10.08267,73.18944,73.18944,0.149383389334115
"TNFSF12-TNFSF13",0,0,0,0,1
"TNFSF13",7.98264,7.98264,11.11948,11.11948,0.741173713723691
"TNFSF13B",1.75846,1.75846,3.00807,3.00807,0.688226503030137
"TNFSF14",0.78435,0.78435,0.72609,0.72609,1.0337525853229
"TNFSF15",0,0,0,0,1
"TNFSF18",0.0506,0.0506,0.66385,0.66385,0.631427111818974
"TNFSF4",0.67049,0.67049,0.97503,0.97503,0.845804873850018
"TNFSF8",0.797,0.797,0.14522,0.14522,1.56913082202546
"TNFSF9",0.0506,0.0506,4.91664,4.91664,0.177566997485059
"TNIK",25.87084,25.87084,35.72342,35.72342,0.731708539128436
"TNIP1",56.19475,56.19475,44.10452,44.10452,1.26804918886178
"TNIP2",4.64284,4.64284,20.20593,20.20593,0.266097266189222
"TNIP3",0,0,1.12025,1.12025,0.471642494988799
"TNK1",0.60724,0.60724,4.64695,4.64695,0.284620901548624
"TNK2",0.93616,0.93616,345.94875,345.94875,0.00558053603017737
"TNKS",14.16887,14.16887,11.97004,11.97004,1.1695314740741
"TNKS1BP1",40.33068,40.33068,20.1022,20.1022,1.95859578622134
"TNKS2",17.53398,17.53398,10.80831,10.80831,1.56957092081763
"TNMD",0.35422,0.35422,0.62236,0.62236,0.834722256465889
"TNN",0.08856,0.08856,0.14522,0.14522,0.950524789996682
"TNNC1",3876.65365,3876.65365,33.35845,33.35845,112.858806203423
"TNNC2",0.15181,0.15181,25.26778,25.26778,0.0438487759528974
"TNNI1",75.77816,75.77816,16.53401,16.53401,4.378813517273
"TNNI2",0,0,10.3934,10.3934,0.0877701125212842
"TNNI3",4005.88135,4005.88135,23.08953,23.08953,166.332898566307
"TNNT1",104.02734,104.02734,75.72037,75.72037,1.36896289733743
"TNNT2",15203.45139,15203.45139,29.3961,29.3961,500.210599057116
"TNNT3",89.70666,89.70666,17.17711,17.17711,4.99015850154398
"TNP1",0,0,0,0,1
"TNP2",0,0,0,0,1
"TNPO1",49.73021,49.73021,9.97849,9.97849,4.62087318019145
"TNPO2",13.28332,13.28332,83.93551,83.93551,0.168166647848468
"TNPO3",21.49367,21.49367,7.57204,7.57204,2.62407431603212
"TNR",0,0,14.3765,14.3765,0.065034305596202
"TNRC18",5.49044,5.49044,23.98158,23.98158,0.259809027291308
"TNRC18P1",0,0,0,0,1
"TNRC18P2",0,0,0,0,1
"TNRC18P3",0,0,0.10373,0.10373,0.906018682105225
"TNRC6A",57.0297,57.0297,47.50675,47.50675,1.19632216134868
"TNRC6B",10.01942,10.01942,12.79985,12.79985,0.798517375188861
"TNRC6C",4.76934,4.76934,14.6047,14.6047,0.3697180977526
"TNS1",278.48157,278.48157,33.64889,33.64889,8.06610457073805
"TNS3",18.81171,18.81171,20.91127,20.91127,0.904178990994132
"TNS4",0,0,3.07031,3.07031,0.24568153285622
"TNXA",0,0,0.12447,0.12447,0.889307851699023
"TNXB",0.91086,0.91086,4.39801,4.39801,0.353993416092227
"TOB1",77.04323,77.04323,48.08762,48.08762,1.58987602169345
"TOB2",27.61665,27.61665,44.70614,44.70614,0.626100782083107
"TOB2P1",0.18976,0.18976,0,0,1.18976
"TOE1",4.18741,4.18741,4.46024,4.46024,0.950033331868196
"TOLLIP",7.85613,7.85613,110.03311,110.03311,0.0797611631341318
"TOM1",6.89467,6.89467,31.86479,31.86479,0.240216657401432
"TOM1L1",19.15328,19.15328,8.23589,8.23589,2.18206150138211
"TOM1L2",94.77963,94.77963,223.21951,223.21951,0.427169027351813
"TOMM20",118.95526,118.95526,72.89901,72.89901,1.62323230040565
"TOMM20L",0,0,0.53938,0.53938,0.649612181527628
"TOMM22",128.5825,128.5825,88.27128,88.27128,1.45155866477998
"TOMM22P1",0,0,0,0,1
"TOMM22P2",0,0,0,0,1
"TOMM22P3",0,0,0,0,1
"TOMM22P4",0,0,0,0,1
"TOMM22P5",0,0,0,0,1
"TOMM22P6",0,0,0,0,1
"TOMM34",10.81641,10.81641,23.79487,23.79487,0.476566725294385
"TOMM40",15.64901,15.64901,43.64813,43.64813,0.372893780769766
"TOMM40L",35.35892,35.35892,12.09451,12.09451,2.77665372740179
"TOMM5",114.84376,114.84376,43.06726,43.06726,2.6287942567793
"TOMM6",379.28296,379.28296,127.62513,127.62513,2.9565214822329
"TOMM7",381.47154,381.47154,296.94833,296.94833,1.28368412066616
"TOMM70A",87.27771,87.27771,10.04073,10.04073,7.99564068680241
"TONSL",0.12651,0.12651,2.32347,2.32347,0.338955970717353
"TOP1",29.93174,29.93174,12.86209,12.86209,2.23139079316322
"TOP1MT",2.92233,2.92233,19.0027,19.0027,0.196090027846241
"TOP1P1",2.50485,2.50485,0,0,3.50485
"TOP2A",0.35422,0.35422,1.3277,1.3277,0.581784594234652
"TOP2B",159.48835,159.48835,53.68886,53.68886,2.93457113569381
"TOP3A",13.04295,13.04295,26.45027,26.45027,0.511577846046687
"TOP3B",9.817,9.817,9.23166,9.23166,1.05720870318208
"TOP3BP1",0.06325,0.06325,1.20323,1.20323,0.482586929190325
"TOPBP1",13.83995,13.83995,11.57588,11.57588,1.18003272931994
"TOPORS",12.52427,12.52427,4.6262,4.6262,2.40380185560414
"TOR1A",18.64725,18.64725,11.92855,11.92855,1.5196793143856
"TOR1AIP1",68.2636,68.2636,21.09798,21.09798,3.13438603890491
"TOR1AIP2",21.06354,21.06354,9.97849,9.97849,2.00970625286355
"TOR1B",12.66343,12.66343,8.02843,8.02843,1.5133782950081
"TOR2A",0.78435,0.78435,10.35191,10.35191,0.157185002347623
"TOR3A",7.3501,7.3501,9.58433,9.58433,0.788911532425765
"TOR4A",1.11327,1.11327,0.8713,0.8713,1.12930583017154
"TOX",0.18976,0.18976,10.26893,10.26893,0.105578790532908
"TOX2",0.44278,0.44278,10.14446,10.14446,0.129461633852156
"TOX3",0,0,6.80446,6.80446,0.128131863062915
"TOX4",54.94233,54.94233,28.79449,28.79449,1.87760656416673
"TOX4P1",0,0,0,0,1
"TP53",7.90674,7.90674,9.10719,9.10719,0.881228115826456
"TP53AIP1",0,0,0.35267,0.35267,0.739278611930478
"TP53BP1",17.8629,17.8629,20.47562,20.47562,0.878340182960958
"TP53BP2",22.40453,22.40453,17.42606,17.42606,1.27018635562893
"TP53I11",13.47308,13.47308,24.83213,24.83213,0.560274356005486
"TP53I13",1.70785,1.70785,43.15024,43.15024,0.0613326224274206
"TP53I3",6.5531,6.5531,10.43489,10.43489,0.660531058890816
"TP53INP1",15.34539,15.34539,5.68421,5.68421,2.44537349963571
"TP53INP2",78.73844,78.73844,621.98581,621.98581,0.127993990745953
"TP53RK",8.81759,8.81759,5.37303,5.37303,1.54049015931198
"TP53TG1",10.91762,10.91762,47.63123,47.63123,0.245061044106842
"TP53TG3",0,0,0,0,1
"TP53TG3B",0,0,0,0,1
"TP53TG3C",0.49338,0.49338,0.24894,0.24894,1.19571796883757
"TP53TG5",2.79582,2.79582,109.14106,109.14106,0.0344632601138939
"TP63",0.31627,0.31627,0.6846,0.6846,0.781354624243144
"TP73",0.0506,0.0506,1.28621,1.28621,0.459537837731442
"TP73-AS1",10.76581,10.76581,26.55399,26.55399,0.42700930064938
"TPBG",2.54281,2.54281,1.16174,1.16174,1.63886961429219
"TPBGL",0.11386,0.11386,2.86285,2.86285,0.288351864555963
"TPCN1",57.56104,57.56104,28.00617,28.00617,2.01891666497162
"TPCN2",2.74522,2.74522,11.57588,11.57588,0.297809775538571
"TPD52",38.28125,38.28125,167.18643,167.18643,0.233557784655992
"TPD52L1",102.58515,102.58515,123.66278,123.66278,0.830922830374872
"TPD52L2",52.48808,52.48808,60.16139,60.16139,0.874539967126319
"TPD52L3",0,0,0,0,1
"TPGS1",0.32892,0.32892,29.79026,29.79026,0.0431604020232372
"TPGS2",48.41453,48.41453,67.31852,67.31852,0.723296259930689
"TPH1",0.37952,0.37952,1.34844,1.34844,0.587419733951048
"TPH2",0,0,0.99577,0.99577,0.501059741352961
"TPI1",841.88394,841.88394,650.0957,650.0957,1.29456228938388
"TPI1P1",0.13916,0.13916,0,0,1.13916
"TPI1P2",0.43013,0.43013,0,0,1.43013
"TPI1P3",0,0,0,0,1
"TPI1P4",0,0,0,0,1
"TPK1",8.33686,8.33686,16.18134,16.18134,0.543430256312953
"TPM1",18572.60645,18572.60645,144.82299,144.82299,127.370906672535
"TPM2",571.9796,571.9796,115.46838,115.46838,4.91961509209624
"TPM3",124.83787,124.83787,114.97049,114.97049,1.08508526608795
"TPM3P1",0.13916,0.13916,0,0,1.13916
"TPM3P2",0,0,0,0,1
"TPM3P3",0,0,0,0,1
"TPM3P4",0,0,0,0,1
"TPM3P6",0.29097,0.29097,0.85056,0.85056,0.697610453052049
"TPM3P7",0,0,0,0,1
"TPM3P8",0,0,0,0,1
"TPM3P9",4.12415,4.12415,4.77142,4.77142,0.887849090864986
"TPM4",142.08088,142.08088,244.50419,244.50419,0.582804228310727
"TPMT",28.32509,28.32509,8.29812,8.29812,3.15387304100184
"TPO",6.5278,6.5278,2.05379,2.05379,2.46506799747199
"TPP1",117.8926,117.8926,55.80488,55.80488,2.09299975635896
"TPP2",54.79052,54.79052,19.10643,19.10643,2.77476011405307
"TPPP",1.89762,1.89762,471.87277,471.87277,0.00612769477083656
"TPPP2",4.04825,4.04825,4.4395,4.4395,0.928072433128045
"TPPP3",3.95969,3.95969,306.57415,306.57415,0.0161251847725175
"TPR",65.80934,65.80934,20.22667,20.22667,3.14742444292958
"TPRA1",2.18858,2.18858,24.16828,24.16828,0.126690421435235
"TPRG1",1.70785,1.70785,1.47292,1.47292,1.09500105138864
"TPRG1L",36.47219,36.47219,136.69083,136.69083,0.272147317290483
"TPRKB",87.73314,87.73314,29.6243,29.6243,2.89747488105851
"TPRN",26.22506,26.22506,228.09466,228.09466,0.118837601889106
"TPRX1",0,0,0,0,1
"TPRX1P1",0,0,0,0,1
"TPRX2P",0,0,0,0,1
"TPRXL",0.12651,0.12651,0,0,1.12651
"TPSAB1",0.11386,0.11386,1.63888,1.63888,0.422095737585642
"TPSB2",0.11386,0.11386,2.34422,2.34422,0.333070192750477
"TPSD1",0,0,1.3277,1.3277,0.429608626541221
"TPSG1",0.08856,0.08856,0.78832,0.78832,0.608705377113716
"TPST1",7.52721,7.52721,52.6101,52.6101,0.159059766723062
"TPST2",23.60635,23.60635,8.23589,8.23589,2.66420994619901
"TPT1",10081.72086,10081.72086,1730.94697,1730.94697,5.82161061201545
"TPT1P1",0.24036,0.24036,0,0,1.24036
"TPTE",0,0,0.14522,0.14522,0.873194670019734
"TPTE2",0.0759,0.0759,0.41491,0.41491,0.760401721664276
"TPTE2P1",0.27832,0.27832,8.33961,8.33961,0.136870811522109
"TPTE2P2",0,0,0,0,1
"TPTE2P3",0.06325,0.06325,0.6846,0.6846,0.631158732043215
"TPTE2P4",0,0,0,0,1
"TPTE2P5",0.59459,0.59459,16.84519,16.84519,0.0893568519023894
"TPX2",0.54398,0.54398,0.56012,0.56012,0.989654641950619
"TRA2A",128.77226,128.77226,345.80353,345.80353,0.374195326097171
"TRA2B",92.08501,92.08501,62.60934,62.60934,1.46338588012389
"TRABD",0.91086,0.91086,21.55437,21.55437,0.0847223841765476
"TRABD2A",0.60724,0.60724,2.34422,2.34422,0.480602352716029
"TRABD2B",0,0,2.15751,2.15751,0.316705251923193
"TRAC",0,0,0,0,1
"TRADD",1.36628,1.36628,25.53747,25.53747,0.0891675054178111
"TRAF1",2.64401,2.64401,10.33116,10.33116,0.321591964106058
"TRAF2",0.8476,0.8476,13.21476,13.21476,0.129977572607628
"TRAF3",2.94763,2.94763,28.42107,28.42107,0.134176969090519
"TRAF3IP1",8.36216,8.36216,18.98196,18.98196,0.468530614614382
"TRAF3IP2",12.14475,12.14475,8.25663,8.25663,1.42003623348886
"TRAF3IP3",3.09944,3.09944,5.06186,5.06186,0.676267680216963
"TRAF4",0.32892,0.32892,84.86905,84.86905,0.0154761232364863
"TRAF5",5.28802,5.28802,3.48521,3.48521,1.40194550533866
"TRAF6",10.77846,10.77846,4.33577,4.33577,2.20745272003853
"TRAF7",3.66873,3.66873,27.34232,27.34232,0.164726458525625
"TRAFD1",19.59605,19.59605,20.16444,20.16444,0.973144103978182
"TRAIP",0.797,0.797,5.58049,5.58049,0.273079968209054
"TRAJ1",0,0,0,0,1
"TRAJ10",0,0,0,0,1
"TRAJ11",0,0,0,0,1
"TRAJ12",0,0,0,0,1
"TRAJ13",0,0,0,0,1
"TRAJ14",0,0,0,0,1
"TRAJ15",0,0,0,0,1
"TRAJ16",0,0,0,0,1
"TRAJ17",0,0,0,0,1
"TRAJ18",0,0,0,0,1
"TRAJ19",0,0,0,0,1
"TRAJ2",0,0,0,0,1
"TRAJ20",0,0,0,0,1
"TRAJ21",0,0,0,0,1
"TRAJ22",0,0,0,0,1
"TRAJ23",0,0,0,0,1
"TRAJ24",0,0,0,0,1
"TRAJ25",0,0,0,0,1
"TRAJ26",0,0,0,0,1
"TRAJ27",0,0,0,0,1
"TRAJ28",0,0,0,0,1
"TRAJ29",0,0,0,0,1
"TRAJ3",0,0,0,0,1
"TRAJ30",0,0,0,0,1
"TRAJ31",0,0,0,0,1
"TRAJ32",0,0,0,0,1
"TRAJ33",0,0,0,0,1
"TRAJ34",0,0,0,0,1
"TRAJ35",0,0,0,0,1
"TRAJ36",0,0,0,0,1
"TRAJ37",0,0,0,0,1
"TRAJ38",0,0,0,0,1
"TRAJ39",0,0,0,0,1
"TRAJ4",0,0,0,0,1
"TRAJ40",0,0,0,0,1
"TRAJ41",0,0,0,0,1
"TRAJ42",0,0,0,0,1
"TRAJ43",0,0,0,0,1
"TRAJ44",0,0,0,0,1
"TRAJ45",0,0,0,0,1
"TRAJ46",0,0,0,0,1
"TRAJ47",0,0,0,0,1
"TRAJ48",0,0,0,0,1
"TRAJ49",0,0,0,0,1
"TRAJ5",0,0,0,0,1
"TRAJ50",0,0,0,0,1
"TRAJ51",0,0,0,0,1
"TRAJ52",0,0,0,0,1
"TRAJ53",0,0,0,0,1
"TRAJ54",0,0,0,0,1
"TRAJ55",0,0,0,0,1
"TRAJ56",0,0,0,0,1
"TRAJ57",0,0,0,0,1
"TRAJ58",0,0,0,0,1
"TRAJ59",0,0,0,0,1
"TRAJ6",0,0,0,0,1
"TRAJ60",0,0,0,0,1
"TRAJ61",0,0,0,0,1
"TRAJ7",0,0,0,0,1
"TRAJ8",0,0,0,0,1
"TRAJ9",0,0,0,0,1
"TRAK1",143.2574,143.2574,20.89052,20.89052,6.58994852566316
"TRAK2",117.04499,117.04499,36.42876,36.42876,3.15385788896025
"TRAM1",77.14444,77.14444,21.96928,21.96928,3.4021284080302
"TRAM1L1",1.06267,1.06267,5.26931,5.26931,0.329010688576574
"TRAM2",11.3857,11.3857,2.11602,2.11602,3.97484611780412
"TRANK1",4.46572,4.46572,2.55167,2.55167,1.53891549609057
"TRAP1",70.81905,70.81905,83.977,83.977,0.84515868999847
"TRAPPC1",174.20121,174.20121,201.04278,201.04278,0.867149076052111
"TRAPPC10",12.80259,12.80259,26.53325,26.53325,0.501306238820335
"TRAPPC11",22.68284,22.68284,8.44334,8.44334,2.50788809891416
"TRAPPC12",72.12208,72.12208,83.85253,83.85253,0.861754858694255
"TRAPPC2",7.59047,7.59047,20.91127,20.91127,0.392057146847262
"TRAPPC2L",21.40512,21.40512,83.87328,83.87328,0.263983199423894
"TRAPPC2P1",15.13033,15.13033,7.65502,7.65502,1.86369644437563
"TRAPPC2P10",0,0,0,0,1
"TRAPPC2P2",0,0,0,0,1
"TRAPPC2P4",0,0,0,0,1
"TRAPPC2P5",0,0,0,0,1
"TRAPPC2P7",0,0,0,0,1
"TRAPPC2P8",0,0,0,0,1
"TRAPPC2P9",0,0,0,0,1
"TRAPPC3",92.48983,92.48983,35.91013,35.91013,2.53290438153428
"TRAPPC4",57.04236,57.04236,92.33736,92.33736,0.621855599944117
