"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","FoldChange"
"KCNMB4",57.00306,64.24736,170.33016,97.1935266666667,13.848134,16.14826,21.050965,17.0157863333333,5.45041581032664
"KCNN1",52.53028,67.36991,134.62986,84.84335,3.207382,4.823105,4.303753,4.11141333333333,16.7944449806446
"KCNN2",5.25137,8.92555,25.71557,13.2974966666667,2.004748,1.300139,3.149478,2.151455,4.53679226473698
"KCNN3",10.13829,14.06534,7.34106,10.5148966666667,1.000551,0.227522,1.056415,0.761496,6.53699847553822
"KCNN4",6.02997,3.26073,1.15797,3.48289,0,0.584422,0.245736,0.276719333333333,3.51125723795206
"KCNQ1",8.0013,7.68205,8.56457,8.08264,0,0.056508,0.174206,0.0769046666666667,8.43402418165149
"KCNQ1DN",0.99395,0.3316,0.45882,0.59479,0,0,0,0,1.59479
"KCNQ1OT1",0.14909,0.13817,0.19664,0.1613,0.273262,0.268671,0.25368,0.265204333333333,0.917875452529012
"KCNQ2",58.67621,62.67226,48.74379,56.69742,468.562696,382.623127,484.089577,445.0918,0.129339790599155
"KCNQ3",9.26031,11.08094,5.98646,8.77590333333333,9.685924,10.933197,6.912476,9.177199,0.960569144155807
"KCNQ4",4.96975,4.08972,8.10576,5.72174333333333,1.119415,1.122757,1.505867,1.24934633333333,2.98830964077119
"KCNQ5",28.06254,14.23113,17.63166,19.97511,0.710634,2.942447,2.364647,2.00590933333333,6.97795830612766
"KCNRG",1.97134,0.27633,0.17479,0.807486666666667,0.839045,1.110744,0.807182,0.918990333333333,0.941894617846781
"KCNS1",0.94425,0.4145,18.78963,6.71612666666667,0.637547,1.017516,1.127826,0.927629666666667,4.00290927251068
"KCNS2",0.82829,0.96716,2.42517,1.40687333333333,0.64128,1.173793,0.979682,0.931585,1.24606130889054
"KCNS3",2.63397,3.31599,3.12432,3.02476,0.916601,1.883905,1.939019,1.57984166666667,1.56008023748227
"KCNT1",46.61628,32.38619,58.02936,45.6772766666667,69.258174,105.49728,117.783089,97.5128476666667,0.473819179652652
"KCNT2",1.12648,1.63036,3.18987,1.98223666666667,5.258108,3.468766,4.416565,4.38114633333333,0.554200997693242
"KCNU1",0,0,0,0,0,0,0.397729,0.132576333333333,0.882942694958897
"KCNV1",3.18064,2.04486,5.96461,3.73003666666667,0.383366,0.700299,0.477153,0.520272666666667,3.11130810306397
"KCNV2",0.23192,0.13817,0.10924,0.159776666666667,0.151588,0.100583,0.107483,0.119884666666667,1.03562152531183
"KCP",1.68972,1.0777,2.22854,1.66532,0.213615,0.24902,0.133497,0.198710666666667,2.2234890154199
"KCTD1",96.24754,87.2935,74.37197,85.9710033333333,12.142375,12.532189,15.721348,13.465304,6.0123868349627
"KCTD10",20.8067,29.37417,13.0435,21.07479,35.27857,34.235993,47.369944,38.9615023333333,0.552401404128058
"KCTD11",5.54956,6.46619,4.71926,5.57833666666667,3.096292,2.818558,4.890447,3.60176566666667,1.42952447890111
"KCTD12",28.8577,23.15668,15.709,22.57446,6.251416,6.663997,13.485115,8.800176,2.40551394179043
"KCTD13",109.51678,78.34032,77.38705,88.4147166666667,50.841292,66.216538,35.339303,50.7990443333333,1.7261846780661
"KCTD14",1.4081,1.35403,1.33275,1.36496,0.537246,0.22679,0.791326,0.518454,1.5574788567846
"KCTD15",36.1301,58.9694,87.80873,60.96941,37.560814,27.935405,40.776613,35.4242773333333,1.70132160572172
"KCTD16",1.9879,1.93433,2.55626,2.15949666666667,3.766855,3.174185,4.291068,3.744036,0.665993400274928
"KCTD17",307.84303,327.86876,147.76075,261.157513333333,24.784534,26.548072,29.292299,26.8749683333333,9.40476452559199
"KCTD18",10.96659,19.64726,11.16453,13.9261266666667,1.856604,4.539018,2.819446,3.07168933333333,3.66583141411902
"KCTD19",3.23034,2.84623,1.02687,2.36781333333333,0.255608,0.997819,0.345298,0.532908333333333,2.19700895356865
"KCTD2",39.77459,45.12513,47.38919,44.0963033333333,31.91416,35.541791,38.684738,35.3802296666667,1.23958270045372
"KCTD20",18.86849,14.47983,15.22834,16.19222,19.358376,20.945443,21.642696,20.6488383333333,0.79414053240578
"KCTD21",11.24821,8.67685,8.45533,9.46013,8.184454,9.36192,9.043474,8.86328266666667,1.06051203777728
"KCTD3",30.39832,26.88717,18.30896,25.19815,27.550699,27.783006,37.843046,31.058917,0.817187617410781
"KCTD4",29.32154,23.29485,3.21172,18.60937,0.437261,0.856963,1.101951,0.798725,10.901816564511
"KCTD5",16.53271,18.40376,13.98298,16.3064833333333,8.788711,10.724997,14.134922,11.21621,1.41668187869506
"KCTD6",18.60344,13.15344,20.77783,17.51157,12.421511,17.028371,20.706259,16.7187136666667,1.04474683367252
"KCTD7",17.14565,13.89954,11.44856,14.1645833333333,31.223405,32.672974,39.10319,34.3331896666667,0.429188065849588
"KCTD8",29.22214,31.5572,27.68193,29.48709,15.019943,18.022655,22.993558,18.6787186666667,1.54924162067734
"KCTD9",4.88692,6.60435,7.84358,6.44495,6.119629,5.879001,5.152268,5.716966,1.10837988460862
"KDELR1",62.9502,51.75712,51.64963,55.4523166666667,53.869379,52.043062,52.847202,52.919881,1.04696664049883
"KDELR2",30.87873,25.69894,29.14577,28.57448,56.02482,41.701254,40.591894,46.1059893333333,0.627828444292378
"KDELR3",1.65658,1.8238,1.52939,1.66992333333333,1.380809,2.039691,1.509433,1.643311,1.01006780259051
"KDM1A",55.16425,44.95933,38.89016,46.3379133333333,64.520213,65.404871,80.005899,69.9769943333333,0.666947280283771
"KDM1B",12.98762,12.96,6.20495,10.7175233333333,7.856457,10.571703,10.160813,9.52965766666667,1.11281142315073
"KDM2A",48.05751,30.34133,39.76409,39.3876433333333,23.839712,24.029693,25.455076,24.4414936666667,1.58747139073242
"KDM2B",26.43908,26.55557,22.28537,25.09334,14.616048,13.456075,20.355003,16.1423753333333,1.52215428099171
"KDM3A",36.57738,45.37383,23.31225,35.08782,23.003171,27.635633,27.65258,26.097128,1.33179501532413
"KDM3B",32.18743,24.86994,24.6013,27.2195566666667,19.949181,18.295865,21.022046,19.7556973333333,1.35960532732121
"KDM4A",13.91531,11.10857,7.62509,10.88299,22.796934,26.8077,36.549518,28.7180506666667,0.399857653292468
"KDM4B",16.30079,14.2035,17.65351,16.0526,22.775726,24.386466,22.625023,23.262405,0.702840464496409
"KDM4C",26.20716,24.73178,43.41278,31.4505733333333,9.243202,8.871189,4.861043,7.658478,3.74783805344696
"KDM4D",0.71233,0.9119,0.91763,0.847286666666667,0.434922,0.493152,0.66225,0.530108,1.2072916857285
"KDM4E",0,0.13817,0,0.0460566666666667,0,0,0,0,1.04605666666667
"KDM5A",6.27845,6.02405,5.65874,5.98708,5.471553,11.809607,11.247994,9.509718,0.664820882919979
"KDM5B",13.36863,10.47301,10.11581,11.31915,36.402752,46.276624,45.221294,42.6335566666667,0.282332015565696
"KDM5C",37.91921,30.1479,33.27512,33.7807433333333,89.290785,71.999576,75.056911,78.782424,0.435944931095768
"KDM5D",0,0,0,0,9.31819,8.473364,12.604411,10.1319883333333,0.0898312116448799
"KDM6A",22.6952,12.84947,19.35769,18.3007866666667,7.985926,4.490125,7.13815,6.538067,2.56044244057086
"KDM6B",10.22112,13.65084,14.87876,12.9169066666667,18.405879,13.478682,49.373286,27.085949,0.495511355755388
"KDM8",8.1007,5.99642,6.20495,6.76735666666667,4.439151,3.808031,4.994643,4.41394166666667,1.4346953005589
"KDR",3.03155,2.73569,2.31593,2.69439,0.040932,0.075327,0.153711,0.08999,3.38937971907999
"KDSR",33.89371,30.09263,19.96944,27.98526,11.185438,14.912381,12.382661,12.8268266666667,2.09630602153109
"KEAP1",95.65117,76.79286,65.6763,79.3734433333333,48.592253,45.391197,54.280684,49.421378,1.59403504071891
"KEL",7.30554,3.59233,5.87722,5.59169666666667,1.457637,0.711492,0.269904,0.813011,3.63577312364165
"KERA",0,0,0,0,0,0.069617,0.051914,0.0405103333333333,0.961066861101171
"KHDC1",26.15746,25.09101,31.00288,27.4171166666667,4.667985,5.370804,5.828773,5.28918733333333,4.51840836669836
"KHDC1L",0,0,0,0,0.384066,0.296097,0.821933,0.500698666666667,0.666356292713438
"KHDC3L",1.77255,0.35923,0.74285,0.95821,0,0,0,0,1.95821
"KHDRBS1",49.58156,44.54483,36.46499,43.53046,56.47842,53.098444,67.672797,59.0832203333333,0.741146359215621
"KHDRBS2",41.06672,23.23958,39.87334,34.7265466666667,3.536304,3.723617,4.35718,3.872367,7.33248268586226
"KHDRBS3",76.03721,114.78861,477.56241,222.796076666667,52.321631,49.308776,70.914233,57.51488,3.82460113849104
"KHK",17.06282,14.17587,17.41318,16.21729,7.353213,8.652594,11.086586,9.03079766666667,1.71644275681233
"KHNYN",12.73913,15.99966,10.05027,12.9296866666667,8.539415,7.164545,7.586273,7.763411,1.58952794370442
"KHSRP",59.70329,54.57571,63.49146,59.25682,91.425282,101.12759,120.746199,104.433023666667,0.571517517988537
"KIAA0040",2.55114,6.57672,1.09242,3.40676,0,0.058014,0,0.019338,4.32315875597692
"KIAA0087",0.91112,0.35923,0.34957,0.539973333333333,0.190883,0.283385,0.189798,0.221355333333333,1.26087248428385
"KIAA0100",80.72535,81.84975,49.00597,70.5270233333333,69.920932,77.608718,92.533004,80.0208846666667,0.882822048014007
"KIAA0232",14.47855,14.56273,12.45359,13.8316233333333,13.447573,33.90825,21.306904,22.8875756666667,0.620892782938612
"KIAA0319",9.82354,9.31241,9.00154,9.37916333333333,2.517321,3.009844,3.001279,2.84281466666667,2.70092737580197
"KIAA0319L",60.1837,63.14202,62.79231,62.0393433333333,61.259408,79.797809,94.426989,78.4947353333333,0.793000229122091
"KIAA0355",12.44095,10.39011,10.9242,11.2517533333333,7.434256,7.747316,8.02972,7.73709733333333,1.4022681522147
"KIAA0408",13.69995,13.4574,13.56786,13.57507,50.520855,45.181577,61.622583,52.4416716666667,0.27272855705019
"KIAA0513",65.31911,49.76752,60.19235,58.4263266666667,46.037405,45.405772,33.715092,41.719423,1.39108448788427
"KIAA0556",14.66077,16.9392,10.74941,14.11646,8.628598,7.76472,7.813059,8.06879233333333,1.66686582340603
"KIAA0586",8.69707,5.60955,6.2268,6.84447333333333,8.63228,8.160119,8.954813,8.582404,0.818633125187931
"KIAA0753",16.6321,12.35207,8.52088,12.5016833333333,15.176509,15.586934,11.829318,14.197587,0.888409675386845
"KIAA0825",2.23639,2.0725,2.49072,2.26653666666667,1.221513,0.846812,0.628275,0.898866666666667,1.72025594214093
"KIAA0895",5.4336,5.85825,4.08565,5.12583333333333,20.529235,17.215195,22.297941,20.0141236666667,0.291510292339735
"KIAA0895L",69.97411,64.77239,105.15637,79.9676233333333,127.617703,138.093703,147.52535,137.745585333333,0.583569006097097
"KIAA0930",330.91925,377.38758,397.90313,368.736653333333,76.195852,89.245799,85.293934,83.5785283333333,4.37151911506618
"KIAA1107",14.82643,9.31241,13.83004,12.6562933333333,10.350844,10.9758,10.725994,10.6842126666667,1.16878164776072
"KIAA1109",41.31521,33.96129,24.22988,33.1687933333333,35.928596,42.271636,32.452159,36.8841303333333,0.901928935221433
"KIAA1143",11.74518,10.41774,14.17961,12.1141766666667,14.271325,16.168038,18.160974,16.2001123333333,0.762447152234684
"KIAA1191",92.88467,103.4866,81.01388,92.4617166666667,82.137556,83.210975,90.293334,85.213955,1.08406715208305
"KIAA1210",0.03313,0.05527,0.0437,0.0440333333333333,0.028284,0.017423,0.040009,0.028572,1.01503184350083
"KIAA1211L",98.25201,69.96744,63.6881,77.3025166666667,0.532932,0.372788,0.217225,0.374315,56.9756690909047
"KIAA1217",12.35812,9.14661,12.47544,11.3267233333333,2.337517,1.856807,2.597799,2.264041,3.77652221076063
"KIAA1257",2.56771,2.70806,2.42517,2.56698,1.259597,1.464772,0.916049,1.21347266666667,1.61148590344764
"KIAA1324",29.12275,17.40896,19.11735,21.88302,9.209465,6.689326,7.984078,7.96095633333333,2.55363592330863
"KIAA1324L",24.40148,18.79062,13.83004,19.00738,16.858647,16.425344,17.68725,16.9904136666667,1.11211339387212
"KIAA1328",30.41488,31.00453,31.37431,30.93124,5.361279,4.579882,5.747952,5.22970433333333,5.12564293447206
"KIAA1522",10.27082,9.80981,14.81322,11.6312833333333,13.919121,14.717635,16.986989,15.207915,0.779328083429197
"KIAA1549",3.09781,2.23829,3.91086,3.08232,10.49813,9.512325,9.544153,9.851536,0.376197434169688
"KIAA1549L",13.83248,10.30721,16.77957,13.6397533333333,4.583972,4.535771,5.796032,4.971925,2.45142953626064
"KIAA1586",2.53457,2.21066,3.12432,2.62318333333333,7.903525,6.461107,7.235459,7.20003033333333,0.441849991530519
"KIAA1614",2.53457,4.83582,8.10576,5.15871666666667,0.337937,1.320821,0.467979,0.708912333333333,3.60388098706838
"KIAA1671",23.05965,25.09101,18.5056,22.2187533333333,7.420847,7.640238,6.337094,7.13272633333333,2.8549778243696
"KIAA1755",23.93764,23.21195,21.45513,22.86824,0.037915,0.260272,20.46853,6.922239,3.01281493779726
"KIAA1841",159.64501,176.54897,190.56178,175.585253333333,37.240666,25.233642,37.481813,33.318707,5.14545181825566
"KIAA1958",3.09781,3.64759,3.67053,3.47197666666667,1.123722,1.04984,1.421965,1.198509,2.03409522847833
"KIAA2013",19.99497,18.54192,16.88882,18.4752366666667,7.676768,6.975818,8.693527,7.78203766666667,2.2176216279039
"KIAA2026",11.91084,13.51267,10.33429,11.9192666666667,6.229405,7.569279,8.532719,7.443801,1.53002974213469
"KIDINS220",33.49613,30.2308,25.54078,29.7559033333333,113.842558,99.714606,112.335412,108.630858666667,0.280540567750608
"KIF11",0.84486,0.71847,0.76469,0.776006666666667,0.210764,0.305397,0.725009,0.413723333333333,1.25626183340918
"KIF12",11.82801,9.61638,4.17305,8.53914666666667,1.0618,1.231563,0.703269,0.998877333333333,4.77225215754444
"KIF13A",28.31102,55.87447,66.15697,50.1141533333333,3.629795,7.388034,4.781319,5.26638266666667,8.1568834928051
"KIF13B",14.19693,13.98244,11.14269,13.1073533333333,2.399213,2.019201,4.387842,2.93541866666667,3.58471474784216
"KIF14",0,0.0829,0,0.0276333333333333,0.031951,0.112218,0.135095,0.093088,0.940119490227075
"KIF15",1.14304,1.0777,1.70418,1.30830666666667,0.313769,0.414293,0.403215,0.377092333333333,1.67621778931793
"KIF16B",7.65342,9.50585,7.10073,8.08666666666667,5.761554,9.573758,5.942158,7.09249,1.12285176338391
"KIF17",23.29157,16.05493,39.74225,26.3629166666667,6.488669,3.976264,1.354223,3.93971866666667,5.5393674241637
"KIF18A",0,0.7461,0,0.2487,0.230106,0.315532,0.450708,0.332115333333333,0.937381297815554
"KIF18B",0.6295,0.44213,0.61176,0.56113,0.116512,0.051422,0.723647,0.297193666666667,1.20346717696484
"KIF19",11.96054,11.88231,4.43523,9.42602666666667,0.0969,0.201556,0.32467,0.207708666666667,8.63289877304847
"KIF1A",324.82302,273.23778,576.62307,391.56129,10274.472436,11593.563746,10574.697904,10814.2446953333,0.0362970326662499
"KIF1B",73.83396,62.69989,72.92997,69.8212733333333,71.706485,72.123077,78.877432,74.2356646666667,0.941325814653311
"KIF1C",218.7188,415.5215,122.89727,252.37919,9.410556,10.246985,13.378437,11.0119926666667,21.0938515391479
"KIF20A",0.54667,0.30397,0,0.283546666666667,0.204639,0.128387,1.439071,0.590699,0.806907319779963
"KIF20B",0.94425,0.69083,0.69915,0.778076666666667,0.543395,0.502289,0.968534,0.671406,1.0638209188352
"KIF21A",29.80195,26.55557,47.60767,34.6550633333333,99.268164,101.616797,130.202037,110.362332666667,0.320171663789203
"KIF21B",15.17431,18.34849,25.89036,19.8043866666667,38.180545,38.697279,38.196416,38.35808,0.528592519418291
"KIF22",32.8335,22.57638,21.28035,25.56341,13.910958,11.438279,17.163482,14.1709063333333,1.75094417013407
"KIF23",1.14304,0.7461,0.80839,0.899176666666667,0.582705,1.698961,0.754134,1.01193333333333,0.943956062162431
"KIF24",2.26952,2.98439,1.20166,2.15185666666667,0.064183,0.035283,0.162865,0.0874436666666667,2.89840914364606
"KIF25",4.88692,3.67523,2.73105,3.7644,0.126818,0.268825,0.811083,0.402242,3.39770168059436
"KIF26A",2.23639,2.92913,2.66551,2.61034333333333,4.195795,3.978168,6.038814,4.73759233333333,0.629243613624925
"KIF26B",1.44123,3.06729,2.86214,2.45688666666667,13.448911,12.304381,15.860061,13.8711176666667,0.232456412769513
"KIF27",38.23396,68.44761,63.31667,56.66608,1.776258,2.171201,2.419305,2.12225466666667,18.4693710656103
"KIF2A",11.59609,10.33484,11.51411,11.1483466666667,169.878703,150.955291,155.492672,158.775555333333,0.0760338253328055
"KIF2B",0,0,0,0,0,0,0,0,1
"KIF2C",0.33132,0.60793,0.41512,0.451456666666667,0.823388,0.155172,1.489026,0.822528666666667,0.796397166866694
"KIF3A",21.23741,16.13783,33.66839,23.68121,86.059787,78.220434,62.265391,75.515204,0.322566087649717
"KIF3B",34.22503,37.74705,26.08699,32.6863566666667,36.819847,34.290863,39.635432,36.9153806666667,0.888461518105818
"KIF3C",126.19858,113.24115,77.45259,105.630773333333,235.925537,271.101881,268.080571,258.369329666667,0.411115583597999
"KIF4A",0.13253,0.35923,0.58991,0.360556666666667,0.206925,0.301089,0.959314,0.489109333333333,0.913671438497464
"KIF4B",0.0994,0.02763,0,0.0423433333333333,0.017224,0.031669,0.469012,0.172635,0.88888983642253
"KIF5A",497.50535,314.46663,1807.36551,873.112496666667,5248.23752,4981.397875,4857.061514,5028.89896966667,0.173783310944831
"KIF5B",67.91995,78.20216,41.55566,62.5592566666667,32.782263,31.546695,39.39793,34.5756293333333,1.78659542663701
"KIF5C",135.98899,102.54707,211.40516,149.980406666667,322.542797,270.972097,338.092786,310.535893333333,0.484632460970148
"KIF6",6.72573,9.75454,9.35112,8.61046333333333,0.557946,0.623976,0.912766,0.698229333333333,5.65910807492039
"KIF7",5.11885,6.27275,8.58642,6.65934,3.822267,3.511549,7.135275,4.82303033333333,1.31535292820903
"KIF9",10.05547,9.75454,12.03847,10.61616,7.190552,6.921558,5.835648,6.64925266666667,1.51860064063775
"KIFAP3",49.84662,35.84035,62.09316,49.2600433333333,92.083947,99.088204,98.132127,96.4347593333333,0.515832785724744
"KIFC1",0.49698,1.1606,1.26721,0.97493,0.496385,0.213611,1.480315,0.730103666666667,1.14150963208178
"KIFC2",267.12419,194.06846,295.15009,252.114246666667,70.702035,94.127293,140.894703,101.908010333333,2.45961656285837
"KIFC3",34.92079,51.23208,86.06086,57.4045766666667,23.958443,31.387751,37.368169,30.9047876666667,1.83058973082232
"KIN",8.34918,21.11182,20.25347,16.57149,5.89538,7.310407,9.154496,7.45342766666667,2.07862309738421
"KIR2DL1",0,0,0,0,0,0,0,0,1
"KIR2DL3",0,0,0,0,0,0,0,0,1
"KIR2DL4",0,0.2487,0,0.0829,0,0,0,0,1.0829
"KIR3DL1",0.16566,0,0.24033,0.13533,0,0,0,0,1.13533
"KIR3DL2",0,0,0,0,0,0,0,0,1
"KIR3DL3",0,0,0,0,0,0,0,0,1
"KIR3DX1",2.28609,2.10013,0.56806,1.65142666666667,0.139741,0.217362,0.121963,0.159688666666667,2.28632627262604
"KIRREL2",0.99395,1.2435,1.28906,1.17550333333333,1.110479,0.694235,1.218422,1.007712,1.08357340760693
"KIRREL3",66.79347,34.95609,22.91898,41.55618,14.220563,16.803255,21.666371,17.5633963333333,2.29247812392951
"KISS1",0.91112,1.2435,0.39327,0.849296666666667,0.379569,0.762179,0.267491,0.469746333333333,1.25824206852929
"KISS1R",1.64002,1.46456,1.55124,1.55194,0.282399,0.234009,0.94202,0.486142666666667,1.71715680953018
"KIT",9.62475,7.15702,4.19489,6.99222,3.333997,2.781065,2.818044,2.977702,2.00925559531609
"KITLG",2.94872,3.26073,5.74613,3.98519333333333,10.450053,20.141011,41.171931,23.9209983333333,0.200039872666952
"KL",3.64449,2.12776,0.19664,1.98963,0.111522,0.101891,0.144423,0.119278666666667,2.6710327722974
"KLB",1.02708,0.96716,0.30588,0.766706666666667,1.803865,1.072233,0.623944,1.16668066666667,0.815397808198778
"KLC1",327.67234,280.3119,505.79055,371.258263333333,592.641753,644.890548,657.401393,631.644564666667,0.588416125142041
"KLC2",94.14368,86.57504,149.07166,109.930126666667,118.888207,125.617728,128.563779,124.356571333333,0.884916725838763
"KLC3",5.01945,3.70286,1.44199,3.3881,0.467868,0.548606,0.266953,0.427809,3.07331022566744
"KLC4",78.373,62.45119,59.71169,66.8452933333333,39.046495,35.06438,32.51719,35.5426883333333,1.85660378115768
"KLF1",0.13253,0.38687,0.24033,0.253243333333333,0,0,0,0,1.25324333333333
"KLF10",4.73783,5.11216,8.08391,5.97796666666667,3.757351,3.867746,6.258462,4.627853,1.23989853087255
"KLF11",2.96529,3.61996,4.23859,3.60794666666667,2.194447,3.290069,4.150164,3.21156,1.09411872718581
"KLF12",3.11438,3.78576,3.34281,3.41431666666667,2.501562,2.852992,3.629062,2.99453866666667,1.10508798012219
"KLF13",80.3112,74.748,149.8145,101.624566666667,18.988866,17.063121,29.617386,21.889791,4.48342086944641
"KLF14",0,0.38687,0,0.128956666666667,0,0,0,0,1.12895666666667
"KLF15",22.71177,24.15148,23.09376,23.3190033333333,0.46959,1.450018,0.580585,0.833397666666667,13.2644454476416
"KLF16",84.2373,97.82178,47.80431,76.62113,3.671187,5.178715,4.453656,4.43451933333333,14.2829798256307
"KLF17",0.19879,0.19343,0.06555,0.15259,0,0.044797,0.06795,0.0375823333333333,1.11084196691861
"KLF2",21.85034,51.28735,77.29965,50.14578,0.247175,0.209322,0.355805,0.270767333333333,40.2479499263175
"KLF3",10.28739,11.79941,8.65197,10.2462566666667,9.609924,7.312045,7.90454,8.275503,1.21246865713554
"KLF4",8.76333,8.67685,37.27338,18.2378533333333,0.138434,0.701273,0.369095,0.402934,13.7125861468418
"KLF5",21.28711,12.51787,6.27049,13.35849,0.549285,0.153414,0.267009,0.323236,10.8510424444317
