"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"PDE6B",43.99887,34.32052,27.63823,35.3192066666667,5.650447,4.578874,3.440251,4.556524,102,64,42,6.53631778908301
"PDE6C",0.34788,0.2487,0,0.19886,0.223015,0.107271,0.094883,0.141723,8,5,4,1.05004453794835
"PDE6D",33.3636,34.45869,32.09531,33.3058666666667,41.451527,40.485791,52.476312,44.8045433333333,689,503,578,0.748962093498294
"PDE6G",0.38101,0,0,0.127003333333333,0.432993,0.700766,0.265986,0.466581666666667,3,3,2,0.768455899148701
"PDE6H",0,0.52503,0.74285,0.422626666666667,0,0.14052,0,0.04684,0,1,0,1.35897239947525
"PDE7A",6.82513,5.77535,10.9242,7.84156,8.587231,6.488456,7.904941,7.66020933333333,445,244,280,1.02094067934001
"PDE7B",21.27054,21.49868,9.54775,17.43899,2.64065,1.156901,1.366351,1.72130066666667,264,86,94,6.77580034645198
"PDE8A",40.17217,46.83839,32.79445,39.9350033333333,32.781772,18.062105,18.895501,23.2464593333333,583,326,360,1.68828787620373
"PDE8B",36.49455,37.27728,48.06649,40.6127733333333,1.11,1.055538,1.439743,1.20176033333333,80,61,65,18.8997742866655
"PDE9A",26.78697,36.44828,18.83332,27.35619,15.563028,19.039612,18.964808,17.855816,273,227,252,1.50384316435841
"PDF",1.83881,3.45416,6.24864,3.84720333333333,1.681256,1.35694,2.249582,1.76259266666667,82,50,72,1.75458488390978
"PDGFA",22.92712,20.11702,41.68675,28.24363,8.537112,5.227116,7.326517,7.03024833333333,215,111,140,3.64168438958613
"PDGFB",16.71493,13.4574,8.1713,12.78121,5.046227,3.400366,4.564967,4.33718666666667,166,110,141,2.58211129958605
"PDGFC",12.78883,23.10141,13.54601,16.47875,21.404159,3.910266,4.52726,9.94722833333333,543,94,113,1.59663701786312
"PDGFD",2.68367,1.27113,1.04872,1.66784,2.030514,1.026952,2.20893,1.75546533333333,139,54,57,0.968199442659171
"PDGFRA",13.965,15.6957,11.88553,13.8487433333333,3.157499,0.263647,0.23227,1.21780533333333,349,24,19,6.69524196292551
"PDGFRB",61.45927,93.98076,50.31687,68.5856333333333,71.488427,9.473959,9.34254,30.101642,1940,136,118,2.23736204452914
"PDGFRL",6.26189,4.17262,0.91763,3.78404666666667,1.149967,0.888577,1.361746,1.13343,29,17,20,2.24242026533173
"PDHA1",183.45013,141.89685,110.98989,145.445623333333,153.010772,145.704333,158.8995,152.538201666667,1423,1047,1077,0.953805774352292
"PDHA2",0,0.2487,0,0.0829,0,0,0,0,0,0,0,1.0829
"PDHB",61.88998,51.37025,54.40253,55.8875866666667,46.32931,50.99173,61.371085,52.897375,1153,957,1031,1.05547972729037
"PDHX",36.37859,28.51754,20.20977,28.3686333333333,33.209453,51.275661,45.591962,43.3590253333333,896,797,820,0.662066695844745
"PDIA2",52.43089,30.00973,154.59931,79.01331,27.600146,47.916529,61.070957,45.5292106666667,392,469,438,1.71963609211452
"PDIA3",88.80948,106.60916,94.01368,96.47744,273.376878,299.584958,371.462774,314.808203333333,7164,5870,6637,0.308660253188905
"PDIA4",18.37152,20.33809,18.48375,19.0644533333333,74.624149,65.485923,99.992075,80.034049,3305,2242,2713,0.247605217571361
"PDIA5",4.655,3.17783,5.81168,4.54817,35.17856,33.440611,34.510251,34.376474,429,273,302,0.156832193055758
"PDIA6",74.977,56.84164,35.08854,55.6357266666667,123.477919,110.790127,148.055097,127.441047666667,4932,3372,4039,0.440947249306539
"PDIK1L",3.32973,3.45416,3.45205,3.41198,2.338713,2.993717,3.68619,3.00620666666667,172,167,189,1.10128617095806
"PDILT",0,0,0,0,0,0.187327,0,0.0624423333333333,0,1,0,0.941227555252411
"PDK1",7.78595,3.12256,3.14617,4.68489333333333,41.920313,6.433654,5.226858,17.860275,1306,134,123,0.301421550498778
"PDK2",244.14737,208.60356,141.07514,197.942023333333,30.757184,26.984723,30.162358,29.3014216666667,545,385,381,6.56543529613269
"PDK3",2.15356,2.54226,2.44702,2.38094666666667,3.562592,1.993227,2.465379,2.67373266666667,842,369,414,0.920302856368246
"PDK4",47.04699,50.23729,25.49709,40.9271233333333,0.589491,0.250745,0.42317,0.421135333333333,37,12,14,29.5025549994535
"PDLIM1",5.88087,7.57152,7.5814,7.01126333333333,49.20582,106.472745,115.418853,90.365806,800,1279,1325,0.0876833870795528
"PDLIM2",49.20055,57.44957,64.03767,56.89593,23.258929,13.478664,18.010679,18.249424,298,134,123,3.00767077498007
"PDLIM3",25.39543,31.69536,25.43154,27.5074433333333,46.270031,8.812345,11.515028,22.1991346666667,647,90,121,1.22881494258033
"PDLIM4",24.7825,19.92359,31.4617,25.3892633333333,70.834212,40.937734,52.040175,54.6040403333333,637,304,338,0.474592550741562
"PDLIM5",51.93391,63.72232,43.80605,53.1540933333333,15.282373,3.845232,4.926771,8.01812533333333,1064,192,240,6.00502780030853
"PDLIM7",107.37978,100.88907,85.73314,98.0006633333333,126.465082,65.329897,83.837736,91.8775716666667,1547,634,738,1.06592648318414
"PDP1",35.71595,30.75583,40.37585,35.6158766666667,18.516298,27.691984,24.297272,23.5018513333333,892,927,872,1.49441265349826
"PDP2",3.59479,3.70286,4.95959,4.08574666666667,8.742212,8.899989,6.320245,7.987482,417,356,335,0.565870025293699
"PDPK1",66.23023,59.19047,58.05121,61.1573033333333,41.228091,45.036319,40.490626,42.2516786666667,1892,1539,1498,1.43710730425908
"PDPN",6.26189,8.64921,8.19315,7.70141666666667,8.532749,4.69477,8.768622,7.332047,273,96,179,1.04433120296449
"PDPR",9.64132,12.32444,6.44528,9.47034666666667,12.423259,11.857842,10.432757,11.571286,1809,1238,1133,0.832877930441378
"PDRG1",17.32787,17.24316,15.0754,16.54881,12.838385,15.252752,18.46043,15.517189,438,395,422,1.06245741935871
"PDS5A",9.60819,10.03088,9.30742,9.64883,15.538484,11.212032,8.882391,11.8776356666667,1271,729,747,0.826924310924881
"PDS5B",15.73755,13.6232,13.48047,14.2804066666667,17.995022,11.453665,13.879555,14.4427473333333,1158,578,505,0.989487578656665
"PDSS1",2.70023,3.73049,6.75116,4.39396,4.952658,4.886469,8.116154,5.98509366666667,64,48,60,0.772210117344645
"PDSS2",29.76882,43.55004,25.16936,32.8294066666667,18.667797,7.957438,40.128835,22.2513566666667,243,178,221,1.45494334595816
"PDX1",0,0,0,0,0,0,0,0,0,0,0,1
"PDXDC1",55.18082,43.38424,51.40929,49.99145,35.676344,36.665383,36.782523,36.37475,1403,1037,1075,1.36432885838701
"PDXK",121.37792,105.58673,99.84721,108.937286666667,48.550757,35.471049,38.944273,40.988693,1818,1332,1224,2.61825931725635
"PDXP",161.2519,145.57207,209.52619,172.11672,34.915279,36.226717,45.06485,38.7356153333333,949,748,808,4.35671421086
"PDYN",82.9783,89.66996,2.01005,58.2194366666667,0.232858,0.280764,0.033598,0.182406666666667,3,3,1,50.0838149311292
"PDZD11",41.24895,52.55848,34.41124,42.7395566666667,37.820581,44.060989,36.586552,39.489374,452,334,306,1.08027248498993
"PDZD2",106.66745,72.0123,39.91703,72.8655933333333,2.030539,3.092758,2.915014,2.679437,230,197,166,20.0752433954796
"PDZD3",0,0.1658,0,0.0552666666666667,0.030128,0,0,0.0100426666666667,1,0,0,1.04477434616623
"PDZD4",372.23446,369.81607,513.61228,418.55427,51.197909,52.735717,59.420203,54.4512763333333,1769,1294,1390,7.56617877427997
"PDZD7",35.96444,21.13945,30.7407,29.28153,11.674309,12.125442,12.299349,12.0330333333333,596,438,370,2.32344452941372
"PDZD8",21.08832,20.69732,16.75773,19.5144566666667,29.773329,39.463865,12.209935,27.149043,1033,772,758,0.728779897301186
"PDZD9",0.76203,0.44213,0.24033,0.481496666666667,0.141344,0.164174,0.205201,0.170239666666667,3,2,3,1.26597714029519
"PDZK1",0.38101,0.52503,0.93948,0.615173333333333,0.754663,0.993795,0.373043,0.707167,18,16,5,0.946113258593526
"PDZK1IP1",1.22587,2.34883,2.44702,2.00724,0,0,0,0,0,0,0,3.00724
"PDZRN3",7.33867,11.55071,20.95262,13.2806666666667,39.169354,8.832581,19.367208,22.456381,835,239,310,0.60881798716804
"PDZRN4",1.67315,2.48699,4.56632,2.90882,0.883733,0.292665,0.358518,0.511638666666667,52,13,14,2.5858163635225
"PEA15",843.64861,865.03192,640.74814,783.14289,139.781546,97.799345,112.901864,116.827585,3566,1714,1768,6.65500264645159
"PEAK1",24.66654,30.75583,16.21152,23.8779633333333,15.986451,24.241003,15.301601,18.509685,2540,2569,1951,1.27515966215412
"PEAR1",5.31764,11.21911,8.10576,8.21417,3.722351,1.278832,0.723753,1.908312,185,26,21,3.16821922819835
"PEBP1",1087.59719,1139.81717,1587.15545,1271.52327,275.97556,322.95523,345.885174,314.938654666667,5440,4884,4723,4.02775428458599
"PEBP4",25.84271,104.09453,58.226,62.72108,0.226688,0.287664,0,0.171450666666667,3,1,0,54.3950179151092
"PECR",5.84774,6.57672,5.63689,6.02045,8.462145,7.001182,6.460645,7.30799066666667,122,61,58,0.845023818835938
"PEF1",87.99775,78.06399,65.87294,77.31156,24.516959,23.41809,29.262142,25.732397,463,334,425,2.9294627039992
"PEG10",430.69531,163.97583,65.21749,219.962876666667,546.792457,275.346482,336.579589,386.239509333333,31561,11428,10709,0.570610362168554
"PEG3",67.77086,44.98697,25.56263,46.10682,0,0,0,0,0,0,0,47.10682
"PELI1",16.06887,10.97041,6.77301,11.2707633333333,13.14837,5.323345,7.110319,8.52734466666667,731,265,290,1.28795207506925
"PELI2",12.22559,14.1206,21.87025,16.0721466666667,6.039424,13.966181,15.447033,11.817546,511,1133,1069,1.33193566589632
"PELI3",32.08803,29.0702,53.26641,38.1415466666667,8.772364,11.080397,8.58277,9.47851033333333,180,146,122,3.73541137256438
"PELO",6.65947,7.79258,4.8285,6.42685,11.589779,10.163253,12.514417,11.422483,423,311,315,0.597855517290706
"PELP1",62.71828,52.72428,68.82247,61.4216766666667,28.00283,30.802955,25.588581,28.1314553333333,971,810,813,2.14275860757431
"PEMT",124.542,135.26486,217.39162,159.06616,31.387656,29.513691,41.222362,34.0412363333333,177,138,144,4.56793700077687
"PENK",1078.43628,809.29561,4.1075,630.61313,12.940573,0.83462,2.403601,5.39293133333333,154,12,19,98.7986726381231
"PEPD",189.74515,294.018,497.02934,326.93083,29.148855,45.535109,53.066082,42.5833486666667,407,466,468,7.52422289778774
"PER1",123.28299,113.65564,214.9009,150.613176666667,27.181757,34.110186,17.723219,26.3383873333333,594,373,290,5.54579810498942
"PER2",6.6429,6.99122,7.45031,7.02814333333333,2.237321,1.499986,1.598154,1.778487,124,120,109,2.88939387995457
"PER3",17.42727,16.0273,13.6771,15.7105566666667,3.48097,1.41212,1.72462,2.20590333333333,257,92,91,5.21243310517784
"PERP",8.96212,13.2087,5.63689,9.26923666666667,7.275192,5.297225,7.264015,6.612144,548,307,383,1.34905969549008
"PES1",48.35569,42.55524,52.87314,47.9280233333333,27.671247,30.285202,36.972366,31.6429383333333,650,482,477,1.49888538935144
"PES1P1",0,0,0,0,0,0,0,0,0,0,0,1
"PES1P2",0,0,0.13109,0.0436966666666667,0,0,0,0,0,0,0,1.04369666666667
"PET100",216.30019,207.69167,209.41695,211.13627,458.295703,322.623326,362.682813,381.200614,252,172,138,0.555039061240231
"PET117",8.39888,10.08614,10.59648,9.69383333333333,3.595709,4.877016,2.268445,3.58039,64,66,28,2.33469930144231
"PEX1",19.99497,14.50747,9.98472,14.8290533333333,16.867856,13.955189,15.251987,15.358344,386,276,276,0.967643994608093
"PEX10",45.14192,47.03183,50.42612,47.53329,6.996494,6.755647,8.14724,7.29979366666667,220,175,171,5.84752970365006
"PEX11A",8.76333,13.67847,5.19992,9.21390666666667,3.688763,1.820031,1.834832,2.44787533333333,107,34,60,2.96237702329918
"PEX11B",56.42326,37.16675,49.94545,47.8451533333333,19.980302,20.687681,25.41371,22.027231,400,344,361,2.12119092101579
"PEX11G",4.96975,5.02926,4.93774,4.97891666666667,1.808178,0.839568,2.20269,1.616812,31,11,19,2.28480940421653
"PEX12",7.83564,8.67685,4.56632,7.02627,2.255746,2.787058,3.000335,2.68104633333333,104,90,95,2.18043166893036
"PEX13",9.07808,9.28478,8.95785,9.10690333333333,6.188474,7.545902,10.110655,7.94834366666667,339,242,272,1.12947196820149
"PEX14",146.06102,95.52822,148.91872,130.16932,9.336858,9.05966,9.554136,9.31688466666667,241,197,209,12.7140434576924
"PEX16",92.65275,117.38614,162.74876,124.26255,31.194254,40.550015,46.167999,39.3040893333333,182,162,141,3.10793649160563
"PEX19",48.91893,56.56531,30.12895,45.2043966666667,47.690468,36.541175,32.831209,39.0209506666667,1148,734,785,1.15450522531316
"PEX2",23.15905,26.25161,22.94082,24.11716,24.873009,12.980295,15.326292,17.726532,373,175,206,1.3412606242309
"PEX26",30.58054,30.25843,27.72562,29.52153,12.173921,13.649799,13.959854,13.2611913333333,1394,1242,1193,2.14018094888473
"PEX3",14.66077,10.03088,10.98975,11.8938,21.623533,17.074523,17.77262,18.8235586666667,232,165,149,0.65042812023862
"PEX5",51.58603,61.64983,32.11715,48.4510033333333,22.614099,22.246725,23.78093,22.8805846666667,840,681,638,2.07076183533977
"PEX5L",16.41675,8.81501,29.51719,18.24965,2.612718,6.243781,3.671646,4.17604833333333,281,339,285,3.71898575135665
"PEX6",24.98129,23.46065,20.51565,22.9858633333333,8.249425,5.738918,6.342266,6.77686966666667,487,261,253,3.08425682330024
"PEX7",11.82801,15.5299,11.25193,12.8699466666667,3.313642,3.523964,3.991312,3.60963933333333,74,60,61,3.00890062404015
"PF4",0,0,0,0,0,0,0,0,0,0,0,1
"PF4V1",0,0,0,0,0,0,0,0,0,0,0,1
"PFAS",21.56873,16.55233,28.0315,22.0508533333333,38.102076,34.293945,29.501418,33.965813,713,454,437,0.659239736062574
"PFDN1",145.66344,169.36432,268.47319,194.500316666667,102.281478,83.260224,91.986665,92.5094556666667,875,598,715,2.09070104486082
"PFDN2",115.57988,93.64916,118.37465,109.20123,59.80983,51.63043,72.39272,61.27766,382,253,254,1.76951462209723
"PFDN4",31.04439,38.54841,64.9553,44.8493666666667,42.919287,48.380191,47.161214,46.153564,326,234,280,0.972341489747555
"PFDN5",640.55139,594.3364,525.73814,586.87531,246.231889,191.063325,245.893578,227.729597333333,1531,911,913,2.57017594947835
"PFDN6",137.8278,104.03927,83.04578,108.304283333333,54.292807,52.177714,58.031133,54.8338846666667,337,244,230,1.9576693254623
"PFKFB1",0.13253,0.27633,1.33275,0.580536666666667,0.181609,0.059915,0,0.080508,4,1,0,1.46277183201482
"PFKFB2",13.86561,23.18431,12.40989,16.4866033333333,5.154874,4.573381,7.168117,5.632124,388,279,255,2.63665204892631
"PFKFB3",69.67593,116.91637,89.86248,92.1515933333333,132.456296,51.538478,54.621074,79.538616,1811,543,483,1.15660782317557
"PFKFB4",3.90954,4.03446,4.71926,4.22108666666667,40.237709,12.007754,13.0378,21.7610876666667,1468,375,348,0.229386518918992
"PFKL",161.9808,151.01583,205.22206,172.739563333333,56.740885,27.928463,46.81715,43.8288326666667,2836,1112,1134,3.87562095638776
"PFKM",197.21634,200.61755,144.17762,180.670503333333,136.858589,154.785833,147.666318,146.436913333333,3235,2826,2820,1.23219144531738
"PFKP",108.22464,110.42255,189.46936,136.03885,245.649576,184.344363,172.019128,200.671022333333,3463,1969,1653,0.679516811163353
"PFN1",151.3124,166.84969,130.82824,149.663443333333,277.748396,194.614298,251.39409,241.252261333333,3136,1653,1861,0.621927913093963
"PFN1P2",0,1.18823,4.45707,1.88176666666667,4.798955,2.872889,1.673426,3.11509,146,67,36,0.700292500690548
"PFN2",301.54801,280.83693,305.79026,296.0584,246.35344,260.254478,266.365178,257.657698666667,4215,3125,3356,1.14846146676199
"PFN3",0.71233,0.38687,0.61176,0.57032,0,0,0,0,0,0,0,1.57032
"PFN4",1.64002,2.21066,3.27726,2.37598,0.858696,1.23537,0.745807,0.946624333333333,13,16,8,1.73427401589041
"PGA3",0,10.99804,5.72428,5.57410666666667,0.458116,0.077351,0.108795,0.214754,11,1,2,5.41188311927079
"PGA4",0,0,0,0,3.167568,0.081102,0.130793,1.12648766666667,36,4,4,0.470259017099088
"PGA5",0.49698,8.37288,1.61678,3.49554666666667,2.210404,0.000375,0.45467,0.888483,19,0,4,2.38050682302497
"PGAM1",183.48326,172.51451,211.4707,189.156156666667,243.40518,126.709942,163.128386,177.747836,7516,2972,3372,1.06382354562696
"PGAM1P1",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM1P11",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM1P13",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM1P3",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM1P5",0.0497,0.05527,0.10924,0.0714033333333333,0.096941,0,0.146539,0.08116,3,0,2,0.99097574210416
"PGAM1P6",0.43071,0,0,0.14357,0,0.131709,0.150668,0.0941256666666667,0,1,1,1.04519072611099
"PGAM2",6.6926,5.36085,8.01836,6.69060333333333,0.675822,0,0.323962,0.333261333333333,8,0,3,5.76826398625526
"PGAM3P",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM4",0.51354,0.2487,0,0.25408,0.097932,0,0.073904,0.0572786666666667,3,0,1,1.18613951036561
"PGAM4P2",0,0,0,0,0,0,0,0,0,0,0,1
"PGAM5",29.12275,20.31045,29.64828,26.3604933333333,10.014048,10.100985,9.978379,10.0311373333333,410,303,321,2.48029668261466
"PGAP1",7.78595,4.03446,4.47892,5.43311,14.948353,10.550844,9.409214,11.636137,1581,773,732,0.509104166882648
"PGAP2",30.92843,31.1427,40.96576,34.34563,11.86451,8.569478,11.255048,10.563012,179,128,132,3.05678399365148
"PGAP3",25.61079,20.22755,24.05509,23.29781,6.462272,8.495029,7.729242,7.562181,197,137,157,2.83780616177117
"PGBD1",3.03155,3.03966,3.88902,3.32007666666667,5.153999,6.410872,6.384898,5.98325633333333,290,275,246,0.618633551520306
"PGBD2",1.77255,3.59233,7.97467,4.44651666666667,2.724404,5.372737,6.041483,4.71287466666667,92,69,69,0.953375836940002
"PGBD4",1.4081,0.71847,1.13612,1.08756333333333,0.865035,0.970887,1.242491,1.02613766666667,106,91,104,1.03031663034414
"PGBD4P4",0,0,0,0,0,0,0,0,0,0,0,1
"PGBD5",32.68441,25.92001,36.68347,31.76263,4.727911,6.472776,8.54292,6.58120233333333,404,464,454,4.32156121937914
"PGC",3.28004,23.23958,7.97467,11.4980966666667,0.213143,0,0,0.0710476666666667,1,0,0,11.6690386951343
"PGD",43.88291,44.98697,44.61444,44.4947733333333,167.828403,171.755675,181.918558,173.834212,2681,1972,2182,0.260216652180943
"PGDP1",0,0,0,0,0,0,0,0,0,0,0,1
"PGF",6.19562,11.82704,7.10073,8.37446333333333,8.936957,4.215199,3.913182,5.688446,267,99,79,1.40159064352666
"PGGT1B",4.50591,5.11216,3.49574,4.37127,7.398184,4.68364,9.008085,7.02996966666667,391,204,223,0.668902900380404
"PGK1",311.8851,254.64059,213.78663,260.104106666667,1461.815575,559.523394,558.308263,859.882410666667,13571,4118,4020,0.30329822450951
"PGK2",0,0.38687,0.21848,0.201783333333333,0,0,0,0,0,0,0,1.20178333333333
"PGLS",34.22503,44.5172,57.76718,45.5031366666667,30.924323,23.686178,27.832555,27.4810186666667,430,241,244,1.63277645406316
"PGLYRP1",0.43071,0,3.69238,1.37436333333333,0.214471,0.283067,0.162942,0.22016,2,2,1,1.94594424774893
"PGLYRP2",0,0,0,0,0,0,0,0,0,0,0,1
"PGLYRP3",0.0994,0,0,0.0331333333333333,0,0,0,0,0,0,0,1.03313333333333
"PGLYRP4",0,0,0,0,0,0,0,0,0,0,0,1
"PGM1",38.25053,40.84197,35.94062,38.3443733333333,21.994842,15.196459,17.732279,18.30786,899,482,494,2.03773868949399
"PGM2",4.57217,6.60435,2.49072,4.55574666666667,7.432173,4.379956,4.645809,5.48597933333333,214,95,93,0.856577916940634
"PGM2L1",8.33262,4.58712,18.09048,10.33674,26.071075,32.008166,31.917308,29.9988496666667,4045,3824,3480,0.36571486109662
"PGM3",13.79935,15.1983,13.15274,14.05013,133.322317,103.74961,52.325709,96.4658786666667,1294,695,668,0.15441434690669
"PGM5",7.18958,10.39011,6.44528,8.00832333333333,11.813578,0.997361,1.104545,4.63849466666667,310,18,17,1.59764686603115
"PGM5P2",6.09623,5.16742,3.12432,4.79599,2.64534,0.402432,0.696096,1.247956,88,10,13,2.57833783223515
"PGP",33.72805,27.19114,51.45299,37.4573933333333,15.085701,14.579119,17.945607,15.8701423333333,531,354,372,2.2796128552719
"PGPEP1",17.361,19.64726,16.08043,17.69623,7.025375,17.919986,8.30594,11.083767,544,401,341,1.54721867775173
"PGPEP1L",1.29214,0.88426,0.6773,0.951233333333333,0.135255,0,0,0.045085,3,0,0,1.86705706553374
"PGR",0.39758,0.4145,0.26218,0.358086666666667,0.201606,0.222899,0.298046,0.240850333333333,39,41,41,1.09448063975483
"PGRMC1",101.34982,74.47167,93.48932,89.77027,57.185613,57.721909,77.450731,64.1194176666667,1806,1396,1697,1.39390481752516
"PGRMC2",20.85639,29.87157,25.21306,25.3136733333333,42.515993,33.555642,35.018964,37.0301996666667,1102,674,691,0.691915203285067
"PGS1",34.10907,30.83873,38.69352,34.5471066666667,18.326147,18.606434,16.29739,17.7433236666667,512,434,411,1.89652098522334
"PHACTR1",219.05012,183.20859,88.923,163.727236666667,17.847546,24.58853,16.929487,19.788521,489,502,364,7.92395171675112
"PHACTR2",1.92164,3.95156,2.35963,2.74427666666667,4.955084,3.58562,3.294917,3.945207,443,348,324,0.757152666544933
"PHACTR3",94.57439,127.66571,165.76384,129.334646666667,16.386939,17.434162,22.882141,18.9010806666667,563,487,550,6.54912408274244
"PHACTR4",14.84299,14.9496,17.32578,15.7061233333333,12.856943,10.46069,15.119563,12.8123986666667,902,525,667,1.20950196533569
"PHAX",25.37887,24.92521,29.80122,26.7017666666667,27.215498,37.171585,41.10002,35.1623676666667,625,607,687,0.766038521648053
"PHB",102.16154,90.13973,93.33638,95.21255,86.216911,86.207306,99.592945,90.6723873333333,923,697,619,1.04952595649285
"PHB2",123.23329,112.19108,123.1376,119.520656666667,147.867152,112.659799,130.397313,130.308088,1538,921,1006,0.917846406130494
"PHBP14",0,0,0,0,0,0,0,0,0,0,0,1
"PHBP15",0.92769,0,0,0.30923,0.119704,0,0,0.0399013333333333,1,0,0,1.25899444306255
"PHBP4",0.51354,0,0.85209,0.45521,0.08551,0.225358,0,0.103622666666667,1,2,0,1.31857567260308
"PHBP5",0,0,0,0,0,0.251616,0,0.083872,0,2,0,0.922618168935077
"PHBP6",0,0,0,0,0,0,0,0,0,0,0,1
"PHBP7",0.16566,0,0,0.05522,0,0,0,0,0,0,0,1.05522
