"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg__TPM","FoldChange"
"NDFIP2",20.091743,19.462788,16.766917,761,1047,918,3.640383,21.486603,18.252831,18.798995,706,708,492,4.66893533333333,0.818563403380976
"NDFIP2.AS1",0,0,0,0,0,0,31.8466346666667,0,0,0,0,0,0,38.106742,0.839922555212262
"NDN",44.42283,35.025163,37.072123,1216,1320,1523,0.566305666666667,44.26085,42.902885,44.75676,988,1063,705,0.36953,1.14368116555801
"NDNF",0.176703,0.065024,0.060862,2,1,1,4.360357,0,0.123582,0,0,2,0,4.939637,0.902472154443108
"NDOR1",7.345886,6.067976,4.503341,174,229,198,0,5.993901,5.725293,7.39131,120,145,112,0,1
"NDP",0.039628,0.029126,0,1,1,0,1.86479466666667,0,0.044142,0,0,1,0,1.45817933333333,1.16541320961394
"NDP.AS1",0,0,0,0,0,0,0.410583666666667,0,0,0,0,0,0,0.907529,0.739482160777984
"NDRG1",136.910497,34.924577,281.391751,304,146,600,0.215796666666667,144.956636,102.164566,146.236659,133,200,110,0.189568333333333,1.02204861427324
"NDRG2",35.691138,33.837103,29.623495,425,557,579,4.21419833333333,32.857887,35.902747,47.311071,355,358,274,4.83513866666667,0.893586019321106
"NDRG3",24.726489,29.179805,25.98294,1089,1794,1706,0,25.757655,30.085346,30.581272,979,1205,816,0,1
"NDRG4",900.520765,897.527527,789.276537,8922,11733,11770,0.193149333333333,879.153721,1075.698793,1089.552787,6761,8847,5708,0.131635666666667,1.05435819007708
"NDST1",31.280563,28.758877,25.693848,2460,3561,2972,4.73132366666667,27.464389,33.813652,46.287014,2281,2542,2055,4.34721333333333,1.07183374019115
"NDST1.AS1",0,0.357514,0.67187,0,1,2,0,0,0,0.835565,0,0,1,0,1
"NDST2",16.446311,23.132058,17.460205,366,585,478,0.0518213333333333,22.187631,17.06516,23.80789,332,368,315,0.0706643333333333,0.982400646576752
"NDST3",0.156041,0.297774,0.17151,14,34,22,1.04343333333333,0.658225,0.897153,1.227895,44,64,61,1.93178133333333,0.696993773069024
"NDST4",0.066578,0.04395,0,3,2,0,0,0.969546,1.255239,1.693248,33,43,44,0.0119896666666667,0.988152382320109
"NDUFA1",198.014353,149.3994,160.137547,587,604,689,0.725235666666667,165.006404,192.319993,146.835954,402,511,254,0.723633666666667,1.00092943183403
"NDUFA10",70.677281,71.437902,72.323178,1352,2102,1956,12.601583,60.199014,61.37281,61.831465,1274,1440,1123,13.31779,0.949977824789999
"NDUFA11",105.278298,102.662004,104.972455,498,675,711,10.9206096666667,88.380628,96.221464,155.129664,352,420,340,5.35088266666667,1.87700045683939
"NDUFA12",271.833969,265.938956,247.952402,565,879,855,0.915957333333333,235.261225,279.656649,225.98232,512,544,294,9.79818833333333,0.177433220665257
"NDUFA13",194.034222,206.966265,177.472433,950,1405,1249,0.014003,178.785008,187.968245,206.762955,715,836,601,0.0288606666666667,0.985559107128856
"NDUFA2",32.432566,38.915202,34.448163,224,364,343,0.155324333333333,40.569649,37.771582,37.354508,228,231,151,0.130369,1.02207715651556
"NDUFA3",175.03393,168.649042,202.081004,199,271,330,5.56210233333333,166.617308,180.718784,182.34069,153,172,135,4.968115,1.09952679084323
"NDUFA4",595.168859,550.51326,601.953351,1961,2499,2816,0.02861,666.914708,747.641217,728.5065,1767,2195,1208,0.050806,0.978877166670156
"NDUFA4L2",12.257648,13.957056,1.933676,25,48,45,2.76309,20.968165,6.497931,3.119513,28,25,27,2.75145233333333,1.00310217633935
"NDUFA5",130.392929,112.232911,107.556404,2045,2476,2296,16.978233,134.81217,141.378116,148.466898,1752,1903,1441,18.470925,0.923337386385085
"NDUFA6",48.313299,35.931722,41.100203,385,377,417,0.073641,68.732365,64.613715,76.270845,443,473,331,0.0879593333333333,0.986839275242518
"NDUFA6.DT",19.448426,21.57256,18.68715,208,329,262,0.392489333333333,26.052051,22.409293,24.280298,189,233,174,0.316738333333333,1.05752927372308
"NDUFA7",31.118561,40.205427,39.676237,172,299,312,0.0440566666666667,28.918145,26.14207,27.965821,132,130,88,0.067513,0.978027121605701
"NDUFA8",49.474572,49.356737,45.997515,471,639,634,7.018974,46.311771,51.687562,52.450604,362,441,291,11.106096,0.662391410079682
"NDUFA9",114.998185,99.22415,114.754984,945,1178,1317,0.223505,97.390597,114.33674,107.243371,955,936,709,0.134452666666667,1.07849805985735
"NDUFAB1",95.502434,98.47367,100.151931,591,808,944,0.290073333333333,78.933958,83.935565,91.412566,413,491,320,0.495017,0.86291549416049
"NDUFAF1",14.986894,15.498223,14.55355,263,350,346,0.12398,19.145515,18.967174,14.590608,230,277,151,0.223363,0.918762460528886
"NDUFAF2",35.657153,37.034074,40.426395,203,270,327,0.016475,32.628952,37.726853,31.095076,148,184,91,0.007822,1.00858584154742
"NDUFAF3",24.321003,20.382204,30.884264,210,250,392,0.0359203333333333,12.553591,17.879334,15.989536,94,146,84,0,1.03592033333333
"NDUFAF4",30.313966,29.859299,26.102363,513,744,636,0.062785,35.863003,35.302258,40.958102,645,767,532,0.0825186666666667,0.981770599182893
"NDUFAF5",59.451121,61.000451,53.986957,541,676,657,2.31058966666667,58.409579,51.400591,48.435281,394,470,301,3.64134533333333,0.713282341413079
"NDUFAF6",12.390999,13.386844,9.663846,124,170,151,0.228364,34.489615,29.716069,35.406463,298,288,226,0.413275,0.869161345102687
"NDUFAF7",22.934304,22.570849,13.239483,372,462,359,0.479372333333333,21.481484,19.475786,18.81746,264,302,205,0.739145,0.850631967623938
"NDUFAF8",36.232865,44.998875,60.988968,78,110,142,9.20385866666667,39.926101,54.709485,41.982041,58,103,42,10.005392,0.92716903374879
"NDUFB1",280.132345,268.132333,273.903774,397,525,555,20.919621,293.247337,292.406918,198.071023,333,372,187,20.348799,1.02673789752763
"NDUFB10",51.896946,59.456322,61.126492,370,571,594,0.267554333333333,61.659767,62.561223,66.666565,340,405,288,0.613678,0.785506360831178
"NDUFB11",72.448921,87.584014,77.654401,481,779,737,72.4630203333333,84.018748,86.853184,103.97742,445,513,385,146.401876666667,0.498385922856749
"NDUFB2",157.133857,181.718216,154.928075,578,922,813,0.0710886666666667,154.176435,194.050612,172.59232,469,657,359,0.159454,0.923787115889605
"NDUFB2.AS1",0.587221,0.702959,0.52897,14,23,19,14.689952,0.807148,1.423908,0.855545,16,31,12,17.6982733333333,0.839112345845837
"NDUFB3",87.893583,89.528694,92.513892,373,517,568,0,72.472437,93.600757,78.530064,256,355,196,0,1
"NDUFB4",148.433458,178.108783,146.843823,451,691,689,0.0581383333333333,142.816117,160.825676,107.355022,381,480,254,0.0838626666666667,0.97626605830751
"NDUFB5",241.833744,199.512024,215.639499,618,697,762,3.63027833333333,227.373392,284.583691,264.797685,535,759,442,1.63059233333333,1.76016567624757
"NDUFB6",51.359654,49.491249,46.986922,540,717,706,0.683833,47.130105,50.246573,50.773688,429,472,316,1.87453866666667,0.585775039148311
"NDUFB7",49.391849,65.531028,62.522419,242,447,456,11.1520166666667,60.419285,80.990692,85.434527,237,359,238,6.00208533333333,1.73548537159597
"NDUFB8",229.884934,234.312289,220.052137,1136,1653,1670,0.0460473333333333,212.814592,201.133034,222.024767,903,986,651,0.0902636666666667,0.959444366821359
"NDUFB9",86.63711,92.262363,89.883856,667,957,1018,0.131530666666667,106.527767,108.940897,104.976728,676,745,466,0.137539666666667,0.994717546845985
"NDUFC1",38.26644,38.817837,42.036913,333,451,525,0.497507666666667,29.657242,37.749772,29.192539,200,292,154,0.619623,0.92460261842828
"NDUFC2",102.87109,133.444416,103.830145,601,987,801,27.7948973333333,133.577896,135.095654,123.357326,624,685,446,18.231378,1.49728726320773
"NDUFC2.KCTD14",40.220265,45.549494,38.368983,194,299,273,1.41916566666667,51.803594,51.609749,61.528465,205,223,173,0.987016,1.21748675736213
"NDUFS1",40.877044,39.809398,32.016908,2288,3069,2747,0.282597333333333,38.803798,48.112137,35.148498,2103,2658,1712,0.205905666666667,1.06359673794274
"NDUFS2",84.855182,102.265292,83.752616,917,1404,1359,29.1696266666667,94.197566,95.580824,91.467829,848,915,623,27.2942546666667,1.06628101789899
"NDUFS3",334.425771,355.944087,344.966067,601,877,819,11.642382,378.131833,308.939144,447.897538,564,557,422,6.51599033333333,1.68206469664166
"NDUFS4",69.940279,72.68188,59.914289,505,706,643,0,81.417015,81.230561,78.39056,478,509,324,0,1
"NDUFS5",288.067532,297.005514,288.292342,1247,1751,1819,0.035542,213.65853,231.408146,207.8483,768,900,518,0.179944666666667,0.877619119992632
"NDUFS6",68.690264,72.742469,75.058901,323,423,474,2.56613566666667,69.547419,85.041153,66.743126,255,326,157,2.2285,1.10457973258995
"NDUFS7",39.723386,47.59498,45.201032,467,761,781,0.215975333333333,42.886492,51.095337,47.946803,423,509,332,0.124426,1.08141872682892
"NDUFS8",82.262576,120.065151,116.650312,402,762,683,0.310495333333333,96.437151,92.863307,116.389745,338,366,305,0.147899,1.14164689866733
"NDUFV1",143.04281,156.256473,126.700757,1103,1658,1421,0.232421666666667,153.686223,176.248158,174.034645,979,1240,795,0.158677,1.06364557738409
"NDUFV2",260.787171,321.521921,262.474112,1079,1413,1379,161.055678333333,310.882809,272.826563,299.977364,931,951,609,41.112675,3.84814496664801
"NDUFV2.AS1",2.641035,2.579078,3.207768,21,31,36,0,3.470186,4.403515,2.442075,25,25,11,0.0190183333333333,0.981336613178369
"NDUFV3",10.066081,9.962747,9.50389,515,692,695,0.356305333333333,8.556564,9.659422,8.265749,396,439,269,0.264825666666667,1.07232590947316
"NEAT1",233.564242,158.654475,233.937539,8631,6271,9512,0,44.670165,93.044235,36.931346,1112,2489,641,0,1
"NEB",1.329354,0.822269,0.704508,28,22,31,0.218044333333333,9.525033,8.005382,12.163652,227,244,182,0.147188,1.06176523231879
"NEBL",49.367034,57.467573,25.725963,581,775,738,0.358556666666667,84.674574,81.007011,89.900636,1037,1248,756,9.99518966666667,0.123559184320877
"NEBL.AS1",0.54737,0.235725,0.742928,3,2,6,14.770274,0.999053,1.221395,1.230401,4,5,4,19.35414,0.774794415288487
"NECAB1",0.151271,0.202058,0.14556,12,21,15,0.149616666666667,5.360101,3.917959,4.243832,311,254,190,0.035925,1.10974893613598
"NECAB2",22.015522,20.770797,34.309031,211,348,537,0.0383193333333333,58.246572,83.658303,128.786927,475,852,716,0.023415,1.01456333289363
"NECAB3",16.914102,14.717031,15.706326,183,290,297,9.46974233333333,20.703042,23.739116,20.881808,202,261,165,9.42800066666667,1.00400284464884
"NECAP1",140.453624,153.602429,131.08887,2893,4336,3902,0.525271333333333,149.761425,155.180423,167.11589,2484,2807,1952,0.250735,1.21950000066628
"NECAP2",11.07731,9.034042,7.550607,214,226,189,0,9.994312,8.632084,12.891135,155,163,117,0,1
"NECTIN1",18.914512,16.272322,16.036404,1172,1319,1790,0.263153333333333,14.677549,18.683232,20.784778,932,1127,745,0.267152,0.996844367000433
"NECTIN2",38.885064,32.977355,32.631867,685,833,893,0.341675,39.922038,43.230388,44.167776,558,594,465,0.180703,1.13633572541105
"NECTIN3",5.020281,6.802405,4.606022,197,350,226,0,12.838177,10.618045,15.69951,453,347,337,0,1
"NECTIN4",0.090299,0,0.06403,5,0,3,0.236431,0.044223,0.20669,0.031217,2,9,1,0.233787666666667,1.00214245400951
"NEDD1",2.729357,0.542945,0.495531,56,34,26,24.3511576666667,1.101882,1.42592,2.17708,35,33,43,33.1512453333333,0.742320153166498
"NEDD4",64.206508,38.063938,33.538358,408,312,376,0.00829766666666667,48.805765,71.982865,68.541835,309,401,302,0.0355263333333333,0.973705481173986
"NEDD4L",136.14203,115.975226,122.257524,2243,4202,3904,0.333250333333333,103.075949,118.098064,79.834527,2113,2338,1932,0.306642,1.02036390482882
"NEDD8",583.000412,493.66166,596.839863,1146,1398,1650,2.672045,378.412355,458.346665,486.15339,653,832,476,3.06892566666667,0.902460575793266
"NEDD8.MDP1",13.265454,9.754429,8.292314,76,90,70,0,7.264824,14.231139,8.975267,32,54,30,0,1
"NEDD9",2.563508,0.535384,0.542303,185,32,34,160.719047,0.425453,1.176073,2.493344,23,39,80,169.530232666667,0.948330653580413
"NEFH",59.337794,76.269789,81.357849,3409,6029,7206,2.535217,62.720085,75.521743,47.673246,2919,3954,1550,4.10004866666667,0.693173189327736
"NEFL",486.625747,788.707396,732.971003,27789,61639,60274,0.495566333333333,892.025711,1118.573362,1354.524465,41870,57111,45352,0.0402816666666667,1.43765518633575
"NEFM",397.827326,656.097817,550.986396,13173,29656,28184,0.0451753333333333,1196.960431,1553.074581,2052.403051,33220,48911,39161,0.0947126666666667,0.954748551979241
"NEGR1",8.005803,2.726974,6.140774,426,340,229,0.0936646666666667,33.276565,19.860079,33.144074,1829,1675,1677,0.185913333333333,0.922212977901702
"NEGR1.IT1",0,0,0,0,0,0,4.33233066666667,0,0,0,0,0,0,6.04542,0.756850644342944
"NEIL1",24.805331,27.205807,23.078477,293,497,418,0.062483,22.153555,24.298542,31.597416,245,271,213,0,1.062483
"NEIL2",21.451978,17.16059,23.877718,513,668,819,8.92176833333333,20.353506,18.634822,22.16339,464,478,338,10.492454,0.863328957708539
"NEIL3",0.10169,0.033664,0.03845,3,1,2,1.18032033333333,0.109631,0.030804,0,2,1,0,1.24414433333333,0.97155976153049
"NEK1",7.668684,7.326506,6.882618,562,733,682,67.225129,7.819409,7.889077,9.407446,510,541,427,72.5101253333333,0.9281051921845
"NEK10",1.7204,1.332121,1.190705,70,69,62,81.6359696666667,4.114218,1.554853,3.046384,102,54,48,81.617687,1.00022129240518
"NEK11",5.102763,4.013609,2.044782,74,93,70,1.147932,4.118925,3.864952,5.092047,79,57,35,2.17812666666667,0.675848455798909
"NEK2",0.4927,0.090589,0.109713,14,3,5,5.20434466666667,0.212885,0.132907,1.336041,5,3,13,7.871494,0.699357364911329
"NEK3",43.585575,45.736542,49.515076,185,298,277,4.79766566666667,72.858511,113.745575,54.632388,257,234,200,4.05715266666667,1.14642884026044
"NEK4",18.09264,16.115818,13.689902,383,577,471,0.149736666666667,15.741307,17.114782,19.061481,318,331,245,0.112674,1.03330954679148
"NEK5",0.69234,0.514272,0.504949,40,39,40,15.0909743333333,0.262931,0.489217,0.595632,13,25,20,20.8590763333333,0.736123250953467
"NEK6",4.208517,2.891989,3.655408,169,127,137,85.5191766666667,2.518445,3.092464,5.505265,68,114,124,121.26091,0.707660172549564
"NEK7",9.44414,3.767068,4.637141,457,264,252,22.623826,6.547344,9.401903,7.890671,288,404,286,26.10847,0.871455526630607
"NEK8",2.028922,1.655363,1.035681,59,77,46,2.84034066666667,1.878331,2.290738,3.565178,49,67,52,2.91755833333333,0.980289338384666
"NEK9",12.296546,13.691752,7.959337,549,590,432,101.620989666667,21.490018,12.030336,15.748889,443,487,364,73.9829533333333,1.36859092773353
"NELFA",12.574725,13.033866,12.977429,266,383,410,0,13.308454,12.192251,14.470842,204,211,201,0.06545,0.938570557041626
"NELFB",13.521738,14.270623,15.714375,523,765,916,0.111429,13.421033,16.205088,18.584418,419,569,409,0.017123,1.09271838312574
"NELFCD",44.930411,59.42536,50.36117,878,1613,1339,0.577856333333333,47.397251,35.703003,39.951563,707,644,539,0.899166,0.830815385981706
"NELFE",28.443576,27.920341,25.317019,448,624,602,0.013847,52.949826,20.198677,22.493023,285,298,200,0.129410666666667,0.897677903992407
"NELL1",20.47442,4.113471,5.743976,143,76,79,1.161699,10.724987,5.706115,4.870356,92,86,91,1.404016,0.899203249895175
"NELL2",130.470157,262.433867,155.163447,3015,9104,5756,0.0160476666666667,113.198897,92.680534,93.021299,2524,2066,1472,0.0559576666666667,0.962204924250436
"NEMF",56.432477,55.018866,48.953168,1107,1453,1293,0.144168666666667,53.83445,46.372722,64.926772,896,963,796,0,1.14416866666667
"NEMP1",0.588492,0.244266,0.334461,54,29,44,3.67968366666667,0.778309,1.104921,1.14529,33,48,56,4.86303533333333,0.798167399753006
"NEMP2",0.56661,0.534883,0.592681,57,73,70,21.7477256666667,0.971502,0.682214,0.621509,81,61,37,13.198017,1.60217625226584
"NENF",31.563159,22.040971,26.478562,336,332,432,0,11.073918,18.630626,16.332251,101,177,102,0,1
"NEO1",50.703722,52.29571,41.634268,1725,2712,2088,7.38398133333333,78.491929,66.444203,84.482101,2244,2309,1697,9.43181266666667,0.803693624610718
"NEPRO",12.925229,16.403879,12.09562,517,748,660,0.043765,21.600704,16.645884,23.402518,589,578,512,0.0668103333333333,0.97839790953156
"NES",24.367953,23.654289,15.939946,2143,2873,2129,0.0386846666666667,12.106132,13.04927,16.736258,862,1043,838,0.06552,0.974814800910979
"NET1",5.274658,4.178948,4.221266,226,296,248,1.39888,5.04284,3.72525,6.788757,180,158,142,1.05553133333333,1.16703645480795
"NETO1",1.556844,2.914001,1.872045,47,38,48,8.651218,2.236083,3.405408,10.43687,82,102,130,7.522066,1.13249744838869
"NETO2",12.36307,11.239236,9.301061,391,541,377,10.6238673333333,34.724491,23.717539,35.51677,791,532,577,12.9060366666667,0.835886429179078
"NEU1",8.425475,9.365695,8.577647,273,456,420,0.437897,13.879796,12.92845,11.728675,384,385,230,0.383005666666667,1.03968988316992
"NEU2",0,0,0,0,0,0,2.33485333333333,0,0,0,0,0,0,3.617478,0.72222397883289
"NEU3",4.712177,5.447905,5.213816,363,584,531,55.3801263333333,6.79103,6.939196,8.770043,367,432,345,49.857265,1.10859532720317
"NEU4",0.287234,0.333558,0.319811,1,5,6,0.0153483333333333,0.361494,0.403273,0.861454,3,3,4,0.0263706666666667,0.989260864820766
"NEURL1",17.586197,11.342403,12.048833,498,613,643,0,11.966467,9.814567,12.84794,323,350,248,0,1
"NEURL1.AS1",0.61075,0.212556,0.100954,2,2,1,1.883976,0,0,0,0,0,0,0.721708333333333,1.67506652791559
"NEURL1B",1.112964,1.988163,1.21736,109,269,186,0,0.908321,1.351455,1.789237,72,121,99,0,1
"NEURL2",1.383277,0.807437,1.867726,14,12,26,8.61592033333333,0.292262,1.590602,1.495427,1,19,14,11.842171,0.748776848815775
"NEURL3",0.104172,0.369673,0.393695,2,11,13,54.221566,0.12983,0.092251,0.093658,2,2,1,51.0760116666667,1.06040313443103
"NEURL4",27.312404,28.274494,22.166374,831,1234,1059,82.4389853333333,32.008533,34.982487,42.823716,762,866,596,67.90757,1.21088271337
"NEUROD1",0.340365,0.244203,0.179363,12,12,9,2.27139933333333,0,0,0.046968,0,0,1,3.172492,0.784039689790498
"NEUROD2",0.111409,0.111683,0.043557,7,7,4,9.659376,0.112118,0.073346,0.158916,4,5,4,11.5044423333333,0.852447131655371
"NEUROD4",0.158947,0,0.011134,10,0,1,0,0.62994,0.177721,0.400916,33,10,15,0,1
"NEUROD6",0,0,0,0,0,0,0.063773,0,0,0,0,0,0,0.0715066666666667,0.992782437191245
"NEUROG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NEUROG2",0.060518,0.02186,0.038827,2,1,2,5.826486,0.07483,0.164823,0.160933,2,5,3,5.571015,1.0388784685471
"NEUROG2.AS1",0.133667,0,0,1,0,0,0.045864,0.160747,0.428688,0.675758,1,2,3,0.096804,0.953555968067221
"NEUROG3",0,0,0,0,0,0,0,0.113497,0,0,2,0,0,0.182871,0.84540072417026
"NEXMIF",2.938594,2.046462,1.774844,510,476,451,0.016899,2.857529,2.433774,2.981974,430,373,317,0.134793,0.896109686964936
"NEXN",3.803555,0.190052,0.419523,80,10,14,0,0.842074,1.546988,0.360799,22,29,8,0,1
"NEXN.AS1",0.118327,0.095017,0.133684,4,4,7,0.252422666666667,0.072837,0.097706,0.106269,2,3,2,0.17926,1.06204116705957
"NF1",21.15354,17.389297,16.877302,1820,2314,2367,0.00926966666666667,18.87419,15.813734,24.692304,1417,1525,1133,0,1.00926966666667
"NF2",12.45954,10.948546,10.045308,838,1061,1115,0,11.609103,14.896596,14.842022,650,841,568,0,1
"NFAM1",2.346829,3.90603,3.61314,220,383,450,10.840565,3.047248,1.208026,2.095859,184,102,87,15.782058,0.705549045295875
"NFASC",43.892009,36.810771,25.692574,4481,5816,4736,0.0345273333333333,51.538792,60.587356,60.746391,5233,5517,4084,0.152231333333333,0.897846902271361
"NFAT5",3.692771,4.576727,4.899995,758,731,644,6.84673466666667,8.904655,6.124427,7.63761,635,574,506,7.50368466666667,0.922745253880925
"NFATC1",0.154268,0,0,5,0,0,0.229820333333333,0.040727,0.317483,0.414937,1,3,8,0.325716666666667,0.927664533648467
"NFATC2",0.17141,0,0.016748,20,0,3,0.0471643333333333,0.03039,0.231265,0.071473,3,7,5,0.0882893333333333,0.962211335956002
"NFATC2IP",17.701109,19.268618,17.175835,589,1058,930,11.1049503333333,23.331599,23.43103,28.0519,736,763,593,5.02200466666667,2.01011971982309
"NFATC3",2.005145,2.015597,1.507475,176,219,175,7.81018866666667,1.903381,1.958978,2.946947,144,164,129,7.30425633333333,1.06092446006303
"NFATC4",8.466438,2.17133,4.711571,144,72,111,0.26836,1.693594,2.269252,4.515891,23,39,51,0.0771836666666667,1.17747793551765
"NFE2",0.71556,0.413066,0.742063,14,13,26,0.096057,0.14523,0.36121,0.204594,2,8,2,0.178089,0.930368588451297
"NFE2L1",209.653867,128.247751,115.624982,4320,3915,4282,4.64724733333333,194.493628,187.629562,194.130576,3765,4019,2462,5.41136366666667,0.880818438469486
"NFE2L2",17.224386,11.53388,12.929438,394,367,405,0.306597333333333,14.947864,17.575367,15.980082,308,369,251,0.254121333333333,1.0418428413625
"NFE2L3",23.891718,15.851396,16.425759,222,277,261,0.116153666666667,23.423306,28.076391,41.65989,292,284,272,0.0542443333333333,1.0587238948087
"NFE4",0.311697,0.0519,0,4,1,0,0.370966,0.341239,0,0,4,0,0,0.121366,1.22258566783726
"NFIA",1.704016,0.034448,0.287078,99,31,30,0.113105666666667,0.452774,0.644434,0.774556,41,92,83,0.197171666666667,0.929779494168895
"NFIA.AS1",0,0,0,0,0,0,0.220168666666667,0,0,0,0,0,0,0.725184666666667,0.707268439282056
"NFIA.AS2",0.50736,0.622722,0.34562,18,21,18,4.514209,0.531852,0.894023,1.129711,15,25,20,1.98405866666667,1.84788893784036
