"Hs_symbol","Heart","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"PHLDA2",0.10121,0.10121,8.683423,10.14113,6.536117,8.45355666666667,73,99,38,0.116486317142719
"PHLDA3",2.18858,2.18858,12.740942,14.365675,16.865042,14.6572196666667,171,229,166,0.203649183436336
"PHLDB1",53.52544,53.52544,41.033217,45.229178,33.082766,39.7817203333333,1186,1226,924,1.33700686372058
"PHLDB2",106.15267,106.15267,1.173911,3.048057,1.274266,1.832078,32,73,31,37.8353526986192
"PHLDB3",0.03795,0.03795,4.742357,3.387559,1.809477,3.313131,30,49,19,0.240648846510806
"PHLPP1",3.58017,3.58017,4.437454,2.608591,7.402332,4.81612566666667,113,195,183,0.787495020310485
"PHLPP2",2.21389,2.21389,4.608389,5.076495,4.435105,4.706663,496,522,339,0.563182020736111
"PHOSPHO1",0.13916,0.13916,0,0.271168,0,0.0903893333333333,0,2,0,1.0447277547347
"PHOSPHO2",3.55487,3.55487,3.359276,3.99461,4.10061,3.81816533333333,42,34,32,0.945353611775879
"PHOX2A",0,0,20.23824,16.532416,48.156126,28.3089273333333,159,171,292,0.0341192971215528
"PHOX2B",0,0,31.167033,30.345301,42.255628,34.5893206666667,1040,980,944,0.0280983166092465
"PHPT1",30.90585,30.90585,60.287171,78.25282,80.350607,72.9635326666667,303,445,297,0.431372716387019
"PHRF1",2.35304,2.35304,4.977107,5.974214,6.982185,5.97783533333333,351,431,314,0.480527246606469
"PHTF1",13.66284,13.66284,25.836502,24.011275,23.116781,24.3215193333333,662,638,398,0.57906635881433
"PHTF2",27.90762,27.90762,19.060471,14.981996,21.894103,18.6455233333333,520,589,373,1.47146092824879
"PHYH",252.83844,252.83844,16.371666,17.719986,19.714655,17.9354356666667,266,332,239,13.405471332611
"PHYHD1",26.70579,26.70579,0.672447,0.737043,0,0.46983,4,6,0,18.8496560826762
"PHYHIP",0.22771,0.22771,2.170491,2.451704,1.277962,1.966719,59,79,35,0.413827531357031
"PHYHIPL",0.08856,0.08856,83.488095,84.303972,86.726232,84.839433,918,972,715,0.0126813512386551
"PI15",0.0759,0.0759,0.79512,1.017857,0.479783,0.764253333333333,69,93,30,0.609833054965651
"PI16",2.79582,2.79582,0,0,0,0,0,0,0,3.79582
"PI3",0,0,0,0,0,0,0,0,0,1
"PI4K2A",9.66519,9.66519,12.116256,12.697398,12.628791,12.480815,653,754,480,0.791138369601541
"PI4K2B",28.4263,28.4263,1.099162,1.967809,2.570086,1.879019,49,89,82,10.2209467877774
"PI4KA",9.80435,9.80435,160.755021,158.909451,187.081598,168.915356666667,3172,3780,2707,0.0635866599226552
"PI4KAP1",1.20182,1.20182,16.418432,10.521262,14.327582,13.7557586666667,337,250,221,0.149217674925378
"PI4KAP2",3.40306,3.40306,36.851582,55.891943,32.509284,41.7509363333333,578,591,481,0.102993299741295
"PI4KB",29.21065,29.21065,42.501938,39.203848,40.326731,40.6775056666667,686,778,552,0.724867035988726
"PIANP",0.22771,0.22771,47.613788,61.723051,80.933203,63.4233473333333,897,976,763,0.0190569110550512
"PIAS1",34.43542,34.43542,7.955551,10.142533,11.257545,9.78520966666667,668,711,606,3.28555689645224
"PIAS2",19.52015,19.52015,10.116298,10.28298,10.266139,10.2218056666667,456,462,333,1.82859609313617
"PIAS3",16.74963,16.74963,15.688095,12.425284,17.435697,15.1830253333333,419,419,379,1.09680542632778
"PIAS4",1.16387,1.16387,37.010703,49.909512,85.017957,57.312724,233,282,173,0.0371080246568485
"PIBF1",20.02618,20.02618,11.114987,10.473401,12.331158,11.3065153333333,140,155,97,1.70854051130531
"PICALM",163.19503,163.19503,113.330312,125.895518,130.012001,123.079277,2098,2286,1631,1.32330743674465
"PICK1",11.05678,11.05678,31.686328,33.071977,30.716477,31.8249273333333,439,514,334,0.367305611298535
"PID1",16.69903,16.69903,21.546823,22.961491,20.937667,21.815327,691,794,483,0.775751756702852
"PIEZO1",3.35246,3.35246,65.940276,28.542965,57.99198,50.8250736666667,1579,877,797,0.0839836722277436
"PIEZO1P1",0,0,0,0,0,0,0,0,0,1
"PIEZO2",0.01265,0.01265,51.869885,54.235111,85.057569,63.720855,2136,2545,2284,0.0156464249429338
"PIF1",0.72109,0.72109,1.05291,3.089901,1.604031,1.915614,12,14,17,0.590301048081125
"PIGA",6.14828,6.14828,4.719658,17.812339,4.4261,8.98603233333333,106,103,82,0.715827844472231
"PIGB",8.98205,8.98205,4.552144,9.922502,9.043946,7.83953066666667,59,92,62,1.12925113067843
"PIGC",35.8017,35.8017,22.495744,25.178801,24.900243,24.191596,357,432,288,1.46087210988935
"PIGF",372.6666,372.6666,7.994466,8.263925,9.641842,8.633411,77,79,64,38.7886076904639
"PIGG",22.54369,22.54369,35.67013,32.038104,31.143656,32.95063,503,586,371,0.69346842753728
"PIGH",20.07678,20.07678,18.237049,20.442469,21.955547,20.2116883333333,176,242,152,0.993639905922937
"PIGK",45.18858,45.18858,11.470092,11.39123,9.377209,10.746177,372,391,287,3.93222237328792
"PIGL",6.5025,6.5025,23.40005,24.342575,37.851309,28.5313113333333,173,215,170,0.254052382412548
"PIGM",3.2639,3.2639,3.27483,3.733694,3.017147,3.34189033333333,312,381,205,0.982037700783322
"PIGN",13.20741,13.20741,0.99315,1.688969,2.519489,1.73386933333333,38,41,29,5.19681384430955
"PIGO",10.05737,10.05737,3.883951,3.640289,2.337061,3.28710033333333,123,149,84,2.57921885196529
"PIGP",82.50837,82.50837,15.32843,16.283424,14.88283,15.498228,177,188,128,5.06165692461033
"PIGQ",0.67049,0.67049,45.724034,56.592839,71.538406,57.9517596666667,409,483,309,0.0283365587294683
"PIGR",0.68314,0.68314,0.035783,0.068381,0.05073,0.0516313333333333,2,4,2,1.6005038521104
"PIGS",27.33833,27.33833,58.55588,63.086721,48.014303,56.5523013333333,876,985,678,0.492392647096232
"PIGT",67.36539,67.36539,50.699786,65.929555,50.459053,55.6961313333333,690,859,542,1.20582107442322
"PIGU",25.2383,25.2383,22.917632,23.761785,23.157755,23.2790573333333,215,290,196,1.08069681782813
"PIGV",5.69285,5.69285,1.857881,2.206228,3.20359,2.42256633333333,53,81,61,1.95550629211082
"PIGW",14.24478,14.24478,5.468777,5.667272,7.251282,6.12911033333333,112,143,108,2.13838463527777
"PIGX",27.6293,27.6293,37.001737,30.064458,32.148084,33.0714263333333,661,605,440,0.840273011170973
"PIGY",19.89967,19.89967,442.804619,376.188472,484.548823,434.513971333333,75,70,58,0.0479885178792664
"PIGZ",3.83319,3.83319,8.510065,10.176965,8.886359,9.19112966666667,202,306,186,0.474254587870517
"PIH1D1",8.56458,8.56458,56.862479,49.43746,55.958165,54.0860346666667,239,243,193,0.173629851156951
"PIH1D2",9.00735,9.00735,2.929535,1.50614,1.744915,2.06019666666667,22,15,22,3.27016564294887
"PIK3AP1",3.04884,3.04884,1.376668,1.098115,1.402003,1.292262,77,55,26,1.76630769083115
"PIK3C2A",21.03824,21.03824,4.663642,3.460578,4.220923,4.11504766666667,528,419,341,4.30851116864796
"PIK3C2B",8.1471,8.1471,12.907877,12.47572,16.479146,13.9542476666667,848,868,735,0.611672362521391
"PIK3C2G",0.17711,0.17711,0.047072,0.014933,0,0.0206683333333333,2,1,0,1.15327375363528
"PIK3C3",46.52956,46.52956,18.117889,13.98712,17.366977,16.490662,440,474,336,2.71742487505619
"PIK3CA",12.41041,12.41041,5.815035,4.997508,5.380713,5.397752,645,644,467,2.09611282212877
"PIK3CB",28.24919,28.24919,15.537127,17.209965,16.25016,16.3324173333333,516,598,395,1.68754244935867
"PIK3CD",0.8476,0.8476,10.083302,8.803206,8.361603,9.08270366666667,382,467,415,0.183244500788826
"PIK3CG",0.31627,0.31627,0.010812,0.013011,0.344673,0.122832,1,1,1,1.1722768855893
"PIK3IP1",7.41336,7.41336,6.039304,5.961318,7.269233,6.423285,166,191,143,1.13337424064952
"PIK3R1",124.63546,124.63546,42.45805,46.874168,42.598946,43.9770546666667,1882,2849,1756,2.79332341637548
"PIK3R2",5.26272,5.26272,41.734707,44.723692,55.013239,47.1572126666667,973,1132,757,0.130047393800574
"PIK3R3",27.47749,27.47749,37.573316,26.489512,40.063164,34.708664,2048,1741,1809,0.797495252132648
"PIK3R4",32.00647,32.00647,15.526715,11.212261,11.035358,12.5914446666667,291,259,195,2.4284740003356
"PIK3R5",1.49279,1.49279,0,0.015762,0.150315,0.055359,0,1,2,2.36203036123253
"PIK3R6",0.35422,0.35422,0,0,0,0,0,0,0,1.35422
"PIKFYVE",9.07061,9.07061,4.57964,5.142701,8.180803,5.96771466666667,533,544,423,1.44532468417191
"PILRA",2.37835,2.37835,5.063427,4.69285,4.492569,4.74961533333333,43,44,27,0.587578438580761
"PILRB",38.52162,38.52162,20.634727,25.350674,35.133538,27.0396463333333,433,502,394,1.40949067367576
"PIM1",8.02059,8.02059,5.557601,6.309436,6.447803,6.10494666666667,129,144,117,1.26962107151637
"PIM2",3.64342,3.64342,6.39502,5.102434,7.806754,6.434736,134,139,106,0.624557482605973
"PIM3",10.13327,10.13327,8.835006,8.88196,9.442189,9.05305166666667,203,238,150,1.10745178371211
"PIN1",5.02236,5.02236,91.39496,103.729409,104.57841,99.9009263333333,753,969,623,0.0596858742416765
"PIN1P1",0,0,0,0,0,0,0,0,0,1
"PIN4",67.28949,67.28949,13.189096,13.52296,14.832891,13.8483156666667,177,200,151,4.59914050408456
"PINK1",11.06943,11.06943,52.975988,59.030322,62.872411,58.292907,1436,1764,1222,0.203556050979251
"PINLYP",2.17593,2.17593,1.690227,2.533093,1.633743,1.95235433333333,20,21,13,1.07572792470822
"PINX1",13.97911,13.97911,4.360992,7.683917,6.587936,6.21094833333333,42,87,49,2.07727323891055
"PIP",0,0,0.213219,0,0,0.071073,1,0,0,0.933643178382799
"PIP4K2A",14.20682,14.20682,33.07989,34.984878,23.867127,30.643965,367,417,283,0.480559879269238
"PIP4K2B",29.72933,29.72933,132.390943,137.34843,172.403107,147.380826666667,5617,6243,5019,0.207097713972389
"PIP4K2C",25.04854,25.04854,12.177335,12.527052,18.788043,14.4974766666667,232,281,203,1.68082459875726
"PIP5K1A",57.0297,57.0297,35.344893,33.978079,40.791475,36.7048156666667,547,597,468,1.53905274363406
"PIP5K1B",87.44217,87.44217,0.48016,0.5699,0.731101,0.593720333333333,18,21,7,55.4941592638273
"PIP5K1C",2.97293,2.97293,18.849449,64.291656,34.080445,39.07385,1140,1653,1142,0.0991402123828881
"PIP5KL1",0,0,10.574682,19.147795,13.278892,14.3337896666667,71,141,90,0.0652154504358338
"PIPOX",0.37952,0.37952,1.827675,0.877506,0.89692,1.20070033333333,25,19,17,0.626854996613957
"PIPSL",0.54398,0.54398,0.39749,0.319048,0.182011,0.299516333333333,15,14,6,1.18811896426081
"PIR",23.58105,23.58105,4.841707,4.335758,4.079987,4.41915066666667,39,43,22,4.53595987858368
"PIRT",0,0,3.681511,5.478767,10.471187,6.54382166666667,168,273,339,0.132558806953063
"PISD",8.50132,8.50132,28.34089,25.7586,22.373163,25.4908843333333,540,508,354,0.35866375317809
"PITHD1",55.72667,55.72667,52.893482,68.251048,63.990496,61.7116753333333,835,1182,730,0.904563140730637
"PITPNA",40.33068,40.33068,84.923869,87.73859,83.597489,85.4199826666667,2098,2481,1576,0.478253740913348
"PITPNB",48.86995,48.86995,37.595468,36.885236,37.224459,37.2350543333333,1226,1230,921,1.30429917962803
"PITPNC1",11.96764,11.96764,28.109238,35.004467,29.214371,30.7760253333333,2242,3027,1711,0.408095092572727
"PITPNM1",9.98146,9.98146,186.792487,219.61157,149.911662,185.438573,1596,2104,984,0.058901223192692
"PITPNM2",6.43925,6.43925,13.472019,17.519715,15.570836,15.5208566666667,1101,1471,870,0.45029444599019
"PITPNM3",0.17711,0.17711,3.801518,4.551087,4.494572,4.28239233333333,325,470,242,0.222836534229409
"PITRM1",114.81846,114.81846,69.852031,61.13901,74.212342,68.4011276666667,1379,1580,1109,1.66882677405871
"PITX1",0,0,0,0.036173,0,0.0120576666666667,0,1,0,0.988085988512512
"PITX2",0,0,18.230622,12.849603,12.971231,14.6838186666667,257,188,108,0.0637599822628231
"PITX3",0,0,0,0,0,0,0,0,0,1
"PIWIL1",0.06325,0.06325,0.67627,0.295966,0.05572,0.342652,19,16,2,0.791902890696919
"PIWIL2",0.36687,0.36687,0.299068,0.224813,0.101091,0.208324,10,8,2,1.13121149625432
"PIWIL3",0,0,0,0.046028,0.035216,0.0270813333333333,0,2,1,0.973632727560687
"PIWIL4",2.45425,2.45425,0.459286,0.93812,0.692583,0.696663,7,18,6,2.0359081326109
"PJA1",19.17858,19.17858,56.116132,70.738787,74.593495,67.1494713333333,1155,1392,1045,0.29609297922947
"PJA2",95.13385,95.13385,118.517286,145.189608,151.708629,138.471841,6768,8535,5996,0.689270675074835
"PKD1",2.78317,2.78317,151.897361,148.133353,164.969129,154.999947666667,2763,3691,2474,0.0242510978791076
"PKD1L1",1.5687,1.5687,0.229526,0.544888,0.138347,0.304253666666667,11,11,3,1.9694788411559
"PKD1L2",7.3248,7.3248,0.255919,0.344057,0.261435,0.287137,14,22,10,6.46768758881145
"PKD1L3",0.06325,0.06325,0.028686,0.065821,0.060665,0.051724,2,5,3,1.01095914897825
"PKD1P5",0.06325,0.06325,17.095007,25.326818,23.628709,22.0168446666667,390,599,398,0.0461944291408376
"PKD1P6",2.58076,2.58076,22.505288,22.955588,26.333991,23.9316223333333,348,477,304,0.143623224839747
"PKD2",23.89732,23.89732,5.002245,5.385581,8.300967,6.22959766666667,244,266,245,3.44380436477032
"PKD2L1",0.31627,0.31627,0.03458,0,0.423728,0.152769333333333,1,0,3,1.14183294258348
"PKD2L2",0.41748,0.41748,0.325131,0.282066,0.330731,0.312642666666667,4,6,2,1.07986738203441
"PKDCC",37.85113,37.85113,11.189733,12.767841,23.998877,15.9854836666667,110,117,150,2.2873137299142
"PKDREJ",0.40482,0.40482,0.079531,0.054453,0.028193,0.054059,8,6,2,1.33277169494307
"PKHD1",0.0253,0.0253,0.013244,0.0122,0,0.00848133333333333,3,3,0,1.01667722159128
"PKHD1L1",6.81877,6.81877,0.003618,0.003361,0.005085,0.00402133333333333,1,1,1,7.78745405144114
"PKIA",408.3418,408.3418,184.100802,204.258014,238.91234,209.090385333333,5118,5691,4914,1.94840805946703
"PKIB",0.94881,0.94881,86.560619,91.215127,107.245686,95.007144,984,1134,960,0.020298593612992
"PKIG",92.64164,92.64164,20.175408,21.044367,26.709593,22.6431226666667,257,281,227,3.96062911486819
"PKLR",0,0,0,0,0,0,0,0,0,1
"PKM",1209.68,1209.68,503.416572,565.844607,589.435403,552.898860666667,4950,6114,4013,2.18574199366079
"PKMP3",4.54163,4.54163,2.880459,4.578622,4.067894,3.842325,19,32,19,1.14441513116117
"PKMYT1",0.39217,0.39217,1.311508,0.642237,2.612599,1.52211466666667,13,7,17,0.551985212409058
"PKN1",13.11886,13.11886,46.873632,73.96515,75.159212,65.3326646666667,662,1000,572,0.212849281284715
"PKN2",25.64313,25.64313,3.92335,5.932199,12.114087,7.323212,222,192,231,3.20106348366472
"PKN3",1.83436,1.83436,0,0,0.568502,0.189500666666667,0,0,6,2.38281497390222
"PKNOX1",6.21153,6.21153,8.438657,6.48524,7.806796,7.57689766666667,189,202,146,0.840808679346491
"PKNOX2",2.45425,2.45425,3.952747,3.976395,5.353505,4.427549,165,173,187,0.636429076918513
"PKP1",0.01265,0.01265,0.055137,0.063673,0.098304,0.0723713333333333,4,5,5,0.944309091937681
"PKP2",737.66684,737.66684,0.886353,1.306459,1.003583,1.065465,35,30,27,357.627381727601
"PKP3",0,0,0,0,0.046202,0.0154006666666667,0,0,1,0.984832916530158
"PKP4",41.91203,41.91203,70.25166,110.224902,57.786235,79.4209323333333,405,568,272,0.533592794250827
"PLA1A",7.36275,7.36275,0.145806,0.399692,0.205346,0.250281333333333,2,7,1,6.68869459780252
"PLA2G10",0,0,0.183176,0.541405,0.31489,0.346490333333333,1,3,1,0.742671503273572
"PLA2G12A",78.9788,78.9788,82.848401,130.274788,134.538223,115.887137333333,520,596,481,0.684239530752816
"PLA2G12B",0,0,0,0,0.075341,0.0251136666666667,0,0,1,0.975501578524138
"PLA2G15",17.59723,17.59723,14.0899,16.50245,14.171468,14.9212726666667,347,372,267,1.16807433610102
"PLA2G1B",0,0,1.217237,0.371754,0,0.529663666666667,3,1,0,0.653738479766031
"PLA2G2A",156.42686,156.42686,0,0.19635,0,0.06545,0,1,0,147.756215683514
"PLA2G2C",0,0,0.093698,0.124797,0.033093,0.0838626666666667,4,6,1,0.92262611376349
"PLA2G2D",0,0,0.029098,0.053014,0.163458,0.0818566666666667,1,2,4,0.9243368653272
"PLA2G2E",0,0,0,0,0,0,0,0,0,1
"PLA2G2F",0,0,0,0.016447,0,0.00548233333333333,0,1,0,0.994547558766986
"PLA2G3",0.03795,0.03795,0.725112,0.708911,0.340268,0.591430333333333,24,26,8,0.652212024780224
"PLA2G4A",2.92233,2.92233,0.115336,0.074896,0.162879,0.117703666666667,3,3,4,3.50927541617322
"PLA2G4B",3.98499,3.98499,32.510228,49.840374,31.841254,38.063952,209,193,129,0.127611000545976
"PLA2G4C",34.03059,34.03059,22.708876,38.170343,22.331634,27.736951,82,146,58,1.21900858584475
"PLA2G4D",0,0,0.140134,0.114885,0,0.0850063333333333,6,5,0,0.921653606323035
"PLA2G4E",0.01265,0.01265,0.018371,0.051874,0,0.023415,1,3,0,0.989481295466649
"PLA2G4F",1.06267,1.06267,0.013112,0.011954,0.018457,0.0145076666666667,1,1,1,2.03317339806533
"PLA2G5",93.89407,93.89407,0,0.091081,0,0.0303603333333333,0,1,0,92.0979456701394
"PLA2G6",6.13563,6.13563,9.310721,7.146696,11.974276,9.477231,96,112,90,0.6810606733783
"PLA2G7",0.10121,0.10121,3.415137,2.816013,5.350678,3.86060933333333,74,67,82,0.226558014536998
"PLA2R1",3.49161,3.49161,1.011246,1.382552,1.29084,1.22821266666667,104,156,92,2.01579053345895
"PLAA",42.65842,42.65842,34.193117,33.517276,31.961323,33.2239053333333,690,722,455,1.2756703121627
"PLAC1",0,0,0,0,0,0,0,0,0,1
"PLAC8",1.63195,1.63195,0.645715,1.160653,0.328651,0.711673,4,5,5,1.53764766985283
"PLAC8L1",0,0,0.504061,1.210896,0.651002,0.788653,12,10,11,0.559079933335309
"PLAC9",4.27596,4.27596,0.396583,0.121094,1.114073,0.543916666666667,1,1,2,3.41725697630485
"PLAG1",6.17358,6.17358,0.132951,0.115262,0.227951,0.158721333333333,13,12,16,6.19094496116984
"PLAGL1",13.73874,13.73874,3.67074,2.927968,8.260878,4.95319533333333,73,88,147,2.47576959510708
"PLAGL2",6.94528,6.94528,2.046329,1.994318,3.323385,2.45467733333333,157,167,181,2.29986167545604
"PLAT",6.90732,6.90732,1.209875,4.180846,2.808635,2.73311866666667,30,82,52,2.1181539367085
"PLAU",5.12356,5.12356,1.003954,0.734486,0.91094,0.883126666666667,30,24,20,3.25180462280817
"PLAUR",0.65784,0.65784,0.87789,2.396769,2.021634,1.765431,12,32,11,0.599487023903326
"PLB1",0.91086,0.91086,4.822221,6.028079,5.482535,5.44427833333333,94,112,64,0.296520401689664
"PLBD1",48.50308,48.50308,0.226666,0.451136,0.059457,0.245753,2,3,1,39.7374760486228
"PLBD2",2.97293,2.97293,23.964471,35.533046,29.564071,29.687196,1409,1790,1046,0.129465396577778
"PLCB1",3.27655,3.27655,104.690416,138.394671,126.159836,123.081641,1331,1778,1525,0.034465614457823
"PLCB2",4.0609,4.0609,4.063451,4.896772,9.273822,6.078015,41,50,51,0.715016851476014
"PLCB3",1.80906,1.80906,5.523072,4.888657,9.037895,6.483208,130,169,201,0.375381788131507
"PLCB4",19.64666,19.64666,8.335474,10.663958,8.444213,9.14788166666667,456,699,411,2.03457831675543
"PLCD1",4.28861,4.28861,5.999869,6.237602,20.520554,10.9193416666667,66,96,99,0.443699840804966
"PLCD3",5.30068,5.30068,32.31092,23.482814,33.561053,29.784929,100,116,73,0.204667680084628
"PLCD4",2.25184,2.25184,2.041526,3.523883,4.801885,3.45576466666667,55,67,43,0.729805149793219
"PLCE1",10.41159,10.41159,0.684289,0.675502,0.789789,0.716526666666667,53,67,55,6.64807032806559
"PLCG1",40.14092,40.14092,189.141263,170.885062,199.276071,186.434132,1701,1753,1352,0.219495347837714
"PLCG2",5.31333,5.31333,0.844143,2.94741,1.186777,1.65944333333333,19,11,9,2.37392913053233
"PLCH1",1.29038,1.29038,0.132743,0.265006,0.356602,0.251450333333333,11,24,21,1.83018050256889
"PLCH2",0.0253,0.0253,2.672046,3.349311,6.350121,4.123826,146,208,200,0.200104375129054
"PLCL1",84.31743,84.31743,6.902404,8.223281,8.793395,7.97302666666667,458,547,371,9.50821090468174
"PLCL2",50.19829,50.19829,4.465642,4.864594,5.232756,4.85433066666667,238,274,183,8.74537037880562
"PLCXD1",0,0,39.825503,31.537043,48.441338,39.934628,451,561,444,0.024429194763905
"PLCXD2",0.93616,0.93616,11.17002,11.113409,13.997619,12.0936826666667,1145,1230,1055,0.147869781885656
"PLCXD3",87.45482,87.45482,1.924379,3.448338,4.902539,3.42508533333333,197,379,361,19.9894043474566
"PLCZ1",1.51809,1.51809,0,0,0,0,0,0,0,2.51809
"PLD1",35.37157,35.37157,0.44619,0.828655,0.619865,0.63157,14,25,7,22.2923748291523
"PLD2",6.69226,6.69226,23.031672,22.208014,27.749865,24.3298503333333,157,166,138,0.303683594603684
"PLD3",20.21594,20.21594,2155.851113,2145.571505,1590.543616,1963.98874466667,6935,8538,4713,0.0107969778745979
"PLD4",0,0,0,0.174359,0,0.0581196666666667,0,1,0,0.945072690265972
"PLD5",0.7717,0.7717,12.949124,10.221394,12.439025,11.8698476666667,1044,834,843,0.137662857081732
"PLD6",5.64225,5.64225,5.612246,7.676805,6.204024,6.49769166666667,175,266,136,0.885905995511952
"PLEC",5.21212,5.21212,33.70603,32.862975,45.290797,37.2866006666667,2927,4241,2650,0.162253109229633
"PLEK",6.36334,6.36334,0,0.026028,0,0.008676,0,1,0,7.30000515527285
"PLEK2",0.15181,0.15181,0.374386,0.342728,0.403999,0.373704333333333,2,2,2,0.838470092909367
"PLEKHA1",39.35657,39.35657,17.666564,18.255399,19.946231,18.6227313333333,811,906,638,2.05662347990495
"PLEKHA2",55.70137,55.70137,1.614666,3.14184,1.314078,2.023528,49,68,56,18.7533801572203
"PLEKHA3",35.42218,35.42218,16.151655,15.659596,10.619266,14.1435056666667,286,335,202,2.40513529705154
"PLEKHA4",9.42483,9.42483,0.576478,0.904162,3.06578,1.51547333333333,22,8,19,4.14428165938286
"PLEKHA5",87.80905,87.80905,26.895507,27.507229,35.360333,29.921023,759,902,768,2.87212522043659
"PLEKHA6",3.84584,3.84584,21.572972,25.284885,28.899833,25.2525633333333,1507,1634,1330,0.184585403660265
"PLEKHA7",39.35657,39.35657,7.202807,8.667535,3.391338,6.42056,112,170,68,5.43848038422976
"PLEKHA8",2.22654,2.22654,10.976658,10.028847,11.618946,10.874817,962,1000,740,0.271712818816492
"PLEKHA8P1",6.03442,6.03442,3.250909,2.864079,7.94668,4.68722266666667,44,42,26,1.23688141159469
"PLEKHB1",27.03471,27.03471,1.283948,2.933572,2.93021,2.38257666666667,25,42,15,8.28797474903254
