"Hs_symbol","DRG","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"HSPB2-C11orf52",0.62724,0.62724,0,0,1.62724
"HSPB3",0.1359,0.1359,0.31034,0.31034,0.866874246378802
"HSPB6",401.8909,401.8909,117.58899,117.58899,3.39737188081288
"HSPB7",22.83138,22.83138,23.27573,23.27573,0.981695710077514
"HSPB8",101.13132,101.13132,136.39578,136.39578,0.743336658520371
"HSPB9",0.5227,0.5227,1.24137,1.24137,0.679361283500716
"HSPBAP1",7.50592,7.50592,7.19996,7.19996,1.03731237713355
"HSPBP1",86.19266,86.19266,49.22041,49.22041,1.73619968455056
"HSPD1",136.26698,136.26698,101.79253,101.79253,1.33537894241926
"HSPD1P1",0.11499,0.11499,0.31034,0.31034,0.850916556008364
"HSPD1P10",0.60633,0.60633,0,0,1.60633
"HSPD1P11",0.02091,0.02091,0,0,1.02091
"HSPD1P14",0,0,0,0,1
"HSPD1P15",0,0,0,0,1
"HSPD1P16",0,0,0,0,1
"HSPD1P18",0,0,0,0,1
"HSPD1P2",0,0,0,0,1
"HSPD1P21",0,0,0,0,1
"HSPD1P3",0,0,0,0,1
"HSPD1P5",0.01045,0.01045,0,0,1.01045
"HSPD1P6",0.12545,0.12545,0.12414,0.12414,1.00116533527852
"HSPD1P7",0.02091,0.02091,0,0,1.02091
"HSPD1P8",0.01045,0.01045,0,0,1.01045
"HSPD1P9",0,0,0,0,1
"HSPE1",160.16467,160.16467,249.671,249.671,0.642933047699973
"HSPEP1",0,0,0,0,1
"HSPG2",51.76786,51.76786,25.44813,25.44813,1.99514521442537
"HSPH1",50.08478,50.08478,63.89964,63.89964,0.787135028792147
"HTATIP2",60.88369,60.88369,21.07229,21.07229,2.80368235466279
"HTATSF1",46.99042,46.99042,64.30308,64.30308,0.734887542823401
"HTATSF1P",0,0,0,0,1
"HTN1",0,0,0.06207,0.06207,0.941557524456957
"HTN3",0.02091,0.02091,0,0,1.02091
"HTR1A",0.18817,0.18817,0.15517,0.15517,1.02856722387181
"HTR1B",0.51224,0.51224,0.55862,0.55862,0.970242907187127
"HTR1D",6.89959,6.89959,1.27241,1.27241,3.47630489216295
"HTR1E",0.43907,0.43907,0.18621,0.18621,1.21316630276258
"HTR1F",0.09409,0.09409,0.12414,0.12414,0.97326845410714
"HTR2A",0.10454,0.10454,0.46551,0.46551,0.753689841761571
"HTR2B",0.14636,0.14636,0.34138,0.34138,0.854612414081021
"HTR2C",0.09409,0.09409,0.93103,0.93103,0.566583636712014
"HTR3A",174.85244,174.85244,0.24827,0.24827,140.876925665121
"HTR3B",0.71087,0.71087,0.21724,0.21724,1.40553218757188
"HTR3C",0.02091,0.02091,0,0,1.02091
"HTR3D",0,0,0,0,1
"HTR3E",0,0,0,0,1
"HTR4",0.06272,0.06272,0.55862,0.55862,0.681833930015013
"HTR5A",2.29986,2.29986,1.55172,1.55172,1.29319047544401
"HTR5BP",0.02091,0.02091,0,0,1.02091
"HTR6",0.22999,0.22999,0,0,1.22999
"HTR7",4.07703,4.07703,0.77586,0.77586,2.8589134278603
"HTR7P1",1.46355,1.46355,1.30344,1.30344,1.06950908206856
"HTRA1",603.56812,603.56812,186.51618,186.51618,3.22408508961733
"HTRA2",29.18737,29.18737,24.36193,24.36193,1.19026312271976
"HTRA3",8.62449,8.62449,2.45171,2.45171,2.78832520692642
"HTRA4",0.05227,0.05227,4.09653,4.09653,0.206467930140704
"HTT",16.96673,16.96673,14.12061,14.12061,1.18822785588677
"HULC",0.05227,0.05227,0,0,1.05227
"HUNK",1.24402,1.24402,1.33448,1.33448,0.961250471197012
"HUS1",12.01157,12.01157,10.83097,10.83097,1.0997889437637
"HUS1B",0.04182,0.04182,0.77586,0.77586,0.586656605813521
"HUWE1",44.58601,44.58601,48.848,48.848,0.914500280853796
"HVCN1",3.7216,3.7216,12.662,12.662,0.345600936905285
"HYAL1",3.60661,3.60661,3.94136,3.94136,0.932255492415044
"HYAL2",50.59702,50.59702,22.84125,22.84125,2.16419105541865
"HYAL3",42.46387,42.46387,3.35171,3.35171,9.98776802682164
"HYAL4",0.01045,0.01045,0,0,1.01045
"HYALP1",0,0,0,0,1
"HYDIN",1.19175,1.19175,9.24822,9.24822,0.213866408020124
"HYDIN2",0.10454,0.10454,3.91032,3.91032,0.224942569934342
"HYI",52.76099,52.76099,67.0341,67.0341,0.79020652878483
"HYLS1",4.02476,4.02476,2.42068,2.42068,1.46893600102904
"HYOU1",35.17748,35.17748,33.48602,33.48602,1.04904770106843
"IAH1",69.36183,69.36183,69.88926,69.88926,0.992559803840525
"IAPP",0.04182,0.04182,0.12414,0.12414,0.926770686925116
"IARS",36.89192,36.89192,20.69988,20.69988,1.74618108487236
"IARS2",36.93374,36.93374,20.73092,20.73092,1.74561132248428
"IBA57",3.4707,3.4707,1.42758,1.42758,1.84162828825415
"IBSP",0.11499,0.11499,0,0,1.11499
"IBTK",9.36672,9.36672,13.53096,13.53096,0.713422925945705
"ICA1",20.02973,20.02973,30.87914,30.87914,0.659670555730173
"ICA1L",4.05612,4.05612,9.03098,9.03098,0.504050451700631
"ICAM1",4.77745,4.77745,13.40682,13.40682,0.401021877138744
"ICAM2",31.44542,31.44542,42.20666,42.20666,0.750935619647527
"ICAM3",9.10537,9.10537,15.23784,15.23784,0.622334620860903
"ICAM4",0.16726,0.16726,0.80689,0.80689,0.646005014140318
"ICAM5",0.05227,0.05227,1.24137,1.24137,0.469476257824456
"ICK",3.14663,3.14663,6.4241,6.4241,0.558536388249081
"ICMT",66.04793,66.04793,45.74457,45.74457,1.43434691986684
"ICOS",0.03136,0.03136,0.27931,0.27931,0.806184583877246
"ICOSLG",13.1615,13.1615,14.05854,14.05854,0.940429815905128
"ICT1",64.87709,64.87709,19.24127,19.24127,3.25459272071367
"ID1",195.63485,195.63485,81.34092,81.34092,2.38805748101916
"ID2",55.20721,55.20721,91.89258,91.89258,0.605077499193154
"ID3",182.18064,182.18064,124.10619,124.10619,1.46420125175261
"ID4",13.17195,13.17195,21.84815,21.84815,0.620266848738301
"IDE",4.18157,4.18157,3.72412,3.72412,1.09683284929257
"IDH1",48.20307,48.20307,21.1654,21.1654,2.21981421494762
"IDH2",37.29962,37.29962,91.86155,91.86155,0.412437871217958
"IDH3A",57.10982,57.10982,39.1653,39.1653,1.44676673646157
"IDH3B",214.9119,214.9119,85.59262,85.59262,2.49342149481099
"IDH3G",139.05818,139.05818,162.99218,162.99218,0.854054016478103
"IDI1",140.32311,140.32311,73.05476,73.05476,1.90835957067446
"IDI2",6.42917,6.42917,4.77928,4.77928,1.28548365886408
"IDI2-AS1",0.15681,0.15681,5.39997,5.39997,0.180752409776921
"IDNK",9.40854,9.40854,37.92392,37.92392,0.267407290940892
"IDO1",0.58542,0.58542,0,0,1.58542
"IDO2",0.34498,0.34498,0,0,1.34498
"IDS",93.15497,93.15497,92.01672,92.01672,1.01223704727494
"IDSP1",0.06272,0.06272,1.39654,1.39654,0.443439291645456
"IDUA",20.63606,20.63606,26.96881,26.96881,0.773578139363098
"IER2",13.07787,13.07787,26.5964,26.5964,0.510134292878781
"IER3",23.19727,23.19727,38.57564,38.57564,0.611418286602567
"IER3IP1",40.5508,40.5508,19.73782,19.73782,2.00362429609284
"IER5",6.41871,6.41871,5.98962,5.98962,1.06138960344053
"IER5L",7.55819,7.55819,8.34823,8.34823,0.915487744738844
"IFFO1",81.70792,81.70792,28.98604,28.98604,2.75821415565376
"IFFO2",1.64127,1.64127,4.87239,4.87239,0.449777688470963
"IFI16",85.1159,85.1159,35.25497,35.25497,2.37528537466725
"IFI27",2452.63842,2452.63842,1121.2695,1121.2695,2.18631836648862
"IFI27L1",83.72553,83.72553,26.03778,26.03778,3.13359787674876
"IFI27L2",440.33,440.33,264.66057,264.66057,1.66125518739947
"IFI30",194.40129,194.40129,63.71343,63.71343,3.01948590887548
"IFI35",67.961,67.961,20.82402,20.82402,3.15986697226267
"IFI44",143.18748,143.18748,50.46178,50.46178,2.80183623652349
"IFI44L",24.88035,24.88035,43.57217,43.57217,0.580639219495035
"IFI6",1047.21202,1047.21202,409.18733,409.18733,2.55544709291728
"IFIH1",6.14691,6.14691,4.28273,4.28273,1.35288193793739
"IFIT1",66.07929,66.07929,40.37563,40.37563,1.62122703630132
"IFIT1B",0.04182,0.04182,0.0931,0.0931,0.953087549172079
"IFIT1P1",0.01045,0.01045,0.37241,0.37241,0.736259572576708
"IFIT2",9.86851,9.86851,18.71369,18.71369,0.551317891272512
"IFIT3",44.94145,44.94145,29.6688,29.6688,1.49798655310935
"IFIT5",14.99094,14.99094,9.37236,9.37236,1.54168771619959
"IFIT6P",0,0,0,0,1
"IFITM1",617.66002,617.66002,119.07863,119.07863,5.1521242372602
"IFITM10",10.83027,10.83027,6.331,6.331,1.61373209657618
"IFITM2",880.02231,880.02231,211.90225,211.90225,4.13815405896368
"IFITM3",2261.01787,2261.01787,388.984,388.984,5.80028378087306
"IFITM4P",0.55406,0.55406,1.92413,1.92413,0.531460639574848
"IFITM5",0.03136,0.03136,0,0,1.03136
"IFITM8P",0,0,0,0,1
"IFLTD1",0,0,3.47584,3.47584,0.223421748766712
"IFNA1",0,0,0,0,1
"IFNA10",0,0,0,0,1
"IFNA11P",0,0,0,0,1
"IFNA12P",0,0,0,0,1
"IFNA13",0,0,0,0,1
"IFNA14",0,0,0,0,1
"IFNA16",0,0,0,0,1
"IFNA17",0,0,0,0,1
"IFNA2",0,0,0,0,1
"IFNA20P",0.20908,0.20908,0.52758,0.52758,0.791500281490986
"IFNA21",0.04182,0.04182,0,0,1.04182
"IFNA22P",0.10454,0.10454,0,0,1.10454
"IFNA4",0,0,0,0,1
"IFNA5",0.03136,0.03136,0,0,1.03136
"IFNA6",0,0,0,0,1
"IFNA7",0,0,0,0,1
"IFNA8",0,0,0,0,1
"IFNAR1",19.6743,19.6743,13.90337,13.90337,1.38722315825213
"IFNAR2",22.08915,22.08915,19.76885,19.76885,1.11172019635175
"IFNB1",0,0,0,0,1
"IFNE",0.05227,0.05227,0.83793,0.83793,0.572529965776716
"IFNG",0.02091,0.02091,0.15517,0.15517,0.883774682514262
"IFNGR1",81.44657,81.44657,76.15819,76.15819,1.06853945122352
"IFNGR2",97.88015,97.88015,33.23774,33.23774,2.88804547262757
"IFNK",0.01045,0.01045,0,0,1.01045
"IFNNP1",0,0,0,0,1
"IFNW1",0.11499,0.11499,0,0,1.11499
"IFNWP15",0,0,0,0,1
"IFNWP18",0,0,0,0,1
"IFNWP19",0.03136,0.03136,0,0,1.03136
"IFNWP2",0.02091,0.02091,0,0,1.02091
"IFNWP4",0,0,0,0,1
"IFNWP5",0,0,0,0,1
"IFNWP9",0,0,0,0,1
"IFRD1",19.2875,19.2875,24.424,24.424,0.797966488357458
"IFRD2",38.90953,38.90953,22.99642,22.99642,1.6631451691544
"IFT122",15.47182,15.47182,14.64819,14.64819,1.05263420242213
"IFT140",7.00413,7.00413,12.47579,12.47579,0.593963693408698
"IFT172",15.98406,15.98406,32.55499,32.55499,0.506156014351368
"IFT20",36.21241,36.21241,56.01692,56.01692,0.652655562594402
"IFT27",41.47074,41.47074,46.30319,46.30319,0.897840927852857
"IFT43",30.57775,30.57775,72.34097,72.34097,0.430560844777483
"IFT46",21.33647,21.33647,18.52748,18.52748,1.1438480541268
"IFT52",26.61571,26.61571,29.82397,29.82397,0.895916716762961
"IFT57",21.99507,21.99507,19.58265,19.58265,1.11720648215852
"IFT74",6.85778,6.85778,4.49997,4.49997,1.42869506560945
"IFT80",9.61762,9.61762,40.12736,40.12736,0.258164394699781
"IFT81",4.21293,4.21293,7.69651,7.69651,0.599427816445908
"IFT88",5.46741,5.46741,14.7413,14.7413,0.410856155463653
"IGBP1",73.6793,73.6793,43.13769,43.13769,1.69196213032445
"IGBP1P1",0.10454,0.10454,0.43448,0.43448,0.769993307679438
"IGBP1P3",0,0,0,0,1
"IGBP1P4",0,0,0.34138,0.34138,0.745500902056091
"IGBP1P5",0,0,0,0,1
"IGDCC3",0.78404,0.78404,3.01033,3.01033,0.444861146090222
"IGDCC4",0.48088,0.48088,3.35171,3.35171,0.34029841142907
"IGF1",5.04925,5.04925,5.2448,5.2448,0.968685946707661
"IGF1R",3.08391,3.08391,5.95859,5.95859,0.586887573488307
"IGF2",20.57333,20.57333,45.62043,45.62043,0.462744123123703
"IGF2-AS",0.26135,0.26135,0.74482,0.74482,0.722911245859172
"IGF2BP1",0,0,0,0,1
"IGF2BP2",2.41486,2.41486,5.55514,5.55514,0.520943870001251
"IGF2BP3",0.1359,0.1359,1.33448,1.33448,0.486575168774202
"IGF2R",6.35599,6.35599,8.65857,8.65857,0.761602390415973
"IGFALS",0.41816,0.41816,1.39654,1.39654,0.591753110734642
"IGFBP1",0.51224,0.51224,1.0862,1.0862,0.724877768190969
"IGFBP2",69.52909,69.52909,13.37579,13.37579,4.90610185596757
"IGFBP3",18.83798,18.83798,20.45161,20.45161,0.924778140195538
"IGFBP4",397.17618,397.17618,43.38596,43.38596,8.97076868451195
"IGFBP5",31.25725,31.25725,26.16192,26.16192,1.18759093613412
"IGFBP6",681.4499,681.4499,49.56179,49.56179,13.4973445362595
"IGFBP7",765.00817,765.00817,465.48357,465.48357,1.64209035272132
"IGFBPL1",0.21953,0.21953,0.52758,0.52758,0.798341167074719
"IGFL1",0,0,0.31034,0.31034,0.76316070638155
"IGFL2",0.74223,0.74223,3.38274,3.38274,0.39752072904165
"IGFL3",0.08363,0.08363,0,0,1.08363
"IGFL4",0.5436,0.5436,1.11724,1.11724,0.729062364210009
"IGFLR1",29.83552,29.83552,20.20333,20.20333,1.45427722909562
"IGFN1",1.3381,1.3381,1.45861,1.45861,0.950984499371596
"IGHA1",0,0,0,0,1
"IGHA2",0,0,0,0,1
"IGHD",0,0,0,0,1
"IGHD1-1",0,0,0,0,1
"IGHD1-14",0,0,0,0,1
"IGHD1-20",0,0,0,0,1
"IGHD1-26",0,0,0,0,1
"IGHD1-7",0,0,0,0,1
"IGHD2-15",0,0,0,0,1
"IGHD2-2",0,0,0,0,1
"IGHD2-21",0,0,0,0,1
"IGHD2-8",0,0,0,0,1
"IGHD3-10",0,0,0,0,1
"IGHD3-16",0,0,0,0,1
"IGHD3-22",0,0,0,0,1
"IGHD3-3",0,0,0,0,1
"IGHD3-9",0,0,0,0,1
"IGHD4-11",0,0,0,0,1
"IGHD4-17",0,0,0,0,1
"IGHD4-23",0,0,0,0,1
"IGHD4-4",0,0,0,0,1
"IGHD5-12",0,0,0,0,1
"IGHD5-18",0,0,0,0,1
"IGHD5-24",0,0,0,0,1
"IGHD5-5",0,0,0,0,1
"IGHD6-13",0,0,0,0,1
"IGHD6-19",0,0,0,0,1
"IGHD6-25",0,0,0,0,1
"IGHD6-6",0,0,0,0,1
"IGHD7-27",0,0,0,0,1
"IGHE",0,0,0,0,1
"IGHEP1",0,0,0,0,1
"IGHEP2",0,0,0,0,1
"IGHG1",0,0,0,0,1
"IGHG2",0,0,0,0,1
"IGHG3",0,0,0,0,1
"IGHG4",0,0,0,0,1
"IGHGP",0,0,0,0,1
"IGHJ1",0,0,0,0,1
"IGHJ1P",0,0,0,0,1
"IGHJ2",0,0,0,0,1
"IGHJ2P",0,0,0,0,1
"IGHJ3",0,0,0,0,1
"IGHJ3P",0,0,0,0,1
"IGHJ4",0,0,0,0,1
"IGHJ5",0,0,0,0,1
"IGHJ6",0,0,0,0,1
"IGHM",0,0,0,0,1
"IGHMBP2",12.32518,12.32518,11.11028,11.11028,1.10031972836301
"IGHV1-12",0,0,0,0,1
"IGHV1-14",0,0,0,0,1
"IGHV1-17",0,0,0,0,1
"IGHV1-18",0,0,0,0,1
"IGHV1-2",0,0,0,0,1
"IGHV1-24",0,0,0,0,1
"IGHV1-3",0,0,0,0,1
"IGHV1-45",0,0,0,0,1
"IGHV1-46",0,0,0,0,1
"IGHV1-58",0,0,0,0,1
"IGHV1-67",0,0,0,0,1
"IGHV1-68",0,0,0,0,1
"IGHV1-69",0,0,0,0,1
"IGHV1-8",0,0,0,0,1
"IGHV1OR15-2",0,0,0,0,1
"IGHV1OR15-4",0,0,1.21034,1.21034,0.452419084846675
"IGHV1OR16-1",0,0,0,0,1
"IGHV1OR21-1",0,0,0,0,1
"IGHV2-10",0,0,0,0,1
"IGHV2-26",0,0,0,0,1
"IGHV2-5",0,0,0,0,1
"IGHV2-70",0,0,0,0,1
"IGHV2OR16-5",0,0,0,0,1
"IGHV3-11",0,0,0,0,1
"IGHV3-13",0,0,0,0,1
"IGHV3-15",0,0,0,0,1
"IGHV3-16",0,0,0,0,1
"IGHV3-19",0,0,0,0,1
"IGHV3-20",0,0,0,0,1
"IGHV3-21",0,0,0,0,1
"IGHV3-22",0,0,0,0,1
"IGHV3-23",0,0,0,0,1
"IGHV3-25",0,0,0,0,1
"IGHV3-29",0,0,0,0,1
"IGHV3-30",0,0,0,0,1
"IGHV3-30-2",0,0,0,0,1
"IGHV3-32",0,0,0,0,1
"IGHV3-33",0,0,0,0,1
"IGHV3-33-2",0,0,0,0,1
"IGHV3-35",0,0,0,0,1
"IGHV3-36",0,0,0,0,1
"IGHV3-37",0,0,0,0,1
"IGHV3-38",0,0,0,0,1
"IGHV3-41",0,0,0,0,1
"IGHV3-42",0,0,0,0,1
"IGHV3-43",0,0,0,0,1
"IGHV3-47",0,0,0,0,1
"IGHV3-48",0,0,0,0,1
"IGHV3-49",0,0,0,0,1
"IGHV3-50",0,0,0,0,1
"IGHV3-52",0,0,0,0,1
"IGHV3-53",0,0,0,0,1
"IGHV3-54",0,0,0,0,1
"IGHV3-57",0,0,0,0,1
"IGHV3-6",0,0,0,0,1
"IGHV3-60",0,0,0,0,1
"IGHV3-62",0,0,0,0,1
"IGHV3-63",0,0,0,0,1
"IGHV3-64",0,0,0,0,1
"IGHV3-65",0,0,0,0,1
"IGHV3-66",0,0,0,0,1
"IGHV3-7",0,0,0,0,1
"IGHV3-71",0,0,0,0,1
"IGHV3-72",0,0,0,0,1
"IGHV3-73",0,0,0,0,1
"IGHV3-74",0,0,0,0,1
"IGHV3-75",0,0,0,0,1
"IGHV3-76",0,0,0,0,1
"IGHV3-79",0,0,0,0,1
"IGHV3-9",0,0,0,0,1
"IGHV3OR15-7",0,0,0,0,1
"IGHV3OR16-13",0,0,0,0,1
"IGHV3OR16-6",0,0,0,0,1
"IGHV3OR16-7",0,0,0,0,1
"IGHV3OR16-8",0,0,0,0,1
"IGHV4-28",0,0,0,0,1
"IGHV4-31",0,0,0,0,1
"IGHV4-34",0,0,0,0,1
"IGHV4-39",0,0,0,0,1
"IGHV4-4",0,0,0,0,1
"IGHV4-55",0,0,0,0,1
"IGHV4-59",0,0,0,0,1
"IGHV4-61",0,0,0,0,1
"IGHV4-80",0,0,0,0,1
"IGHV4OR15-8",0,0,0,0,1
"IGHV5-51",0,0,0,0,1
"IGHV5-78",0,0,0,0,1
"IGHV6-1",0,0,0,0,1
"IGHV7-27",0,0,0,0,1
"IGHV7-34-1",0,0,0,0,1
"IGHV7-40",0,0,0,0,1
"IGHV7-56",0,0,0,0,1
"IGHV7-81",0,0,0,0,1
"IGHVII-1-1",0,0,0,0,1
"IGHVII-15-1",0,0,0,0,1
"IGHVII-20-1",0,0,0,0,1
"IGHVII-22-1",0,0,0,0,1
"IGHVII-26-2",0,0,0,0,1
"IGHVII-28-1",0,0,0,0,1
"IGHVII-30-1",0,0,0,0,1
"IGHVII-31-1",0,0,0,0,1
"IGHVII-33-1",0,0,0,0,1
"IGHVII-40-1",0,0,0,0,1
"IGHVII-43-1",0,0,0,0,1
"IGHVII-44-2",0,0,0,0,1
"IGHVII-46-1",0,0,0,0,1
"IGHVII-49-1",0,0,0,0,1
"IGHVII-51-2",0,0,0,0,1
"IGHVII-53-1",0,0,0,0,1
"IGHVII-60-1",0,0,0,0,1
"IGHVII-62-1",0,0,0,0,1
"IGHVII-65-1",0,0,0,0,1
"IGHVII-67-1",0,0,0,0,1
"IGHVII-74-1",0,0,0,0,1
"IGHVII-78-1",0,0,0,0,1
"IGHVIII-11-1",0,0,0,0,1
"IGHVIII-13-1",0,0,0,0,1
"IGHVIII-16-1",0,0,0,0,1
"IGHVIII-2-1",0,0,0,0,1
"IGHVIII-22-2",0,0,0,0,1
"IGHVIII-25-1",0,0,0,0,1
"IGHVIII-26-1",0,0,0,0,1
"IGHVIII-38-1",0,0,0,0,1
"IGHVIII-44",0,0,0,0,1
"IGHVIII-47-1",0,0,0,0,1
"IGHVIII-5-1",0,0,0,0,1
"IGHVIII-5-2",0,0,0,0,1
"IGHVIII-51-1",0,0,0,0,1
"IGHVIII-67-2",0,0,0,0,1
"IGHVIII-67-3",0,0,0,0,1
"IGHVIII-67-4",0,0,0,0,1
"IGHVIII-76-1",0,0,0,0,1
"IGHVIII-82",0,0,0,0,1
"IGHVIV-44-1",0,0,0,0,1
"IGIP",12.48199,12.48199,54.40314,54.40314,0.243343427827376
"IGJ",2.01761,2.01761,4.65515,4.65515,0.533603883186122
"IGJCOR18",0,0,0,0,1
"IGJP1",0,0,0,0,1
"IGKC",0,0,0,0,1
"IGKJ1",0,0,0,0,1
"IGKJ2",0,0,0,0,1
"IGKJ3",0,0,0,0,1
"IGKJ4",0,0,0,0,1
"IGKJ5",0,0,0,0,1
"IGKV1-12",0,0,0,0,1
"IGKV1-13",0,0,0,0,1
"IGKV1-16",0,0,0,0,1
"IGKV1-17",0,0,0,0,1
"IGKV1-22",0,0,0,0,1
"IGKV1-27",0,0,0,0,1
"IGKV1-32",0,0,0,0,1
"IGKV1-33",0,0,0,0,1
"IGKV1-35",0,0,0,0,1
"IGKV1-37",0,0,0,0,1
"IGKV1-39",0,0,0,0,1
"IGKV1-5",0,0,0,0,1
"IGKV1-6",0,0,0,0,1
"IGKV1-8",0,0,0,0,1
"IGKV1-9",0,0,0,0,1
"IGKV1D-12",0,0,0,0,1
"IGKV1D-13",0,0,0,0,1
"IGKV1D-16",0,0,0,0,1
"IGKV1D-17",0,0,0,0,1
"IGKV1D-22",0,0,0,0,1
"IGKV1D-27",0,0,0,0,1
"IGKV1D-32",0,0,0,0,1
"IGKV1D-33",0,0,0,0,1
"IGKV1D-35",0,0,0,0,1
"IGKV1D-37",0,0,0,0,1
"IGKV1D-39",0,0,0,0,1
"IGKV1D-42",0,0,0,0,1
"IGKV1D-43",0,0,0,0,1
"IGKV1D-8",0,0,0,0,1
"IGKV1OR2-118",0,0,0,0,1
"IGKV1OR22-1",0,0,0,0,1
"IGKV2-10",0,0,0,0,1
"IGKV2-14",0,0,0,0,1
"IGKV2-18",0,0,0,0,1
"IGKV2-19",0,0,0,0,1
"IGKV2-23",0,0,0,0,1
"IGKV2-24",0,0,0,0,1
"IGKV2-26",0,0,0,0,1
"IGKV2-28",0,0,0,0,1
"IGKV2-29",0,0,0,0,1
"IGKV2-30",0,0,0,0,1
"IGKV2-36",0,0,0,0,1
"IGKV2-38",0,0,0,0,1
"IGKV2-4",0,0,0,0,1
"IGKV2-40",0,0,0,0,1
"IGKV2D-10",0,0,0,0,1
"IGKV2D-14",0,0,0,0,1
"IGKV2D-18",0,0,0,0,1
"IGKV2D-19",0,0,0,0,1
"IGKV2D-23",0,0,0,0,1
"IGKV2D-24",0,0,0,0,1
"IGKV2D-26",0,0,0,0,1
"IGKV2D-28",0,0,0,0,1
"IGKV2D-29",0,0,0,0,1
"IGKV2D-30",0,0,0,0,1
"IGKV2D-36",0,0,0,0,1
"IGKV2D-38",0,0,0,0,1
"IGKV2D-40",0,0,0,0,1
"IGKV2OR22-3",0,0,0,0,1
"IGKV2OR22-4",0,0,0,0,1
"IGKV3-11",0,0,0,0,1
"IGKV3-15",0,0,0,0,1
"IGKV3-20",0,0,0,0,1
"IGKV3-25",0,0,0,0,1
"IGKV3-31",0,0,0,0,1
"IGKV3-34",0,0,0,0,1
"IGKV3-7",0,0,0,0,1
"IGKV3D-11",0,0,0,0,1
"IGKV3D-15",0,0,0,0,1
"IGKV3D-20",0,0,0,0,1
"IGKV3D-25",0,0,0,0,1
"IGKV3D-31",0,0,0,0,1
"IGKV3D-34",0,0,0,0,1
"IGKV3D-7",0,0,0,0,1
"IGKV3OR22-2",0,0,0,0,1
"IGKV4-1",0,0,0,0,1
"IGKV5-2",0,0,0,0,1
"IGKV6-21",0,0,0,0,1
"IGKV6D-21",0,0,0,0,1
"IGKV6D-41",0,0,0,0,1
"IGKV7-3",0,0,0,0,1
"IGLC1",0,0,0,0,1
"IGLC2",0,0,0,0,1
"IGLC3",0,0,0,0,1
"IGLC4",0,0,0,0,1
"IGLC5",0,0,0,0,1
"IGLC6",0,0,0,0,1
"IGLC7",0,0,0,0,1
"IGLCOR22-1",0,0,0,0,1
"IGLJ1",0,0,0,0,1
"IGLJ2",0,0,0,0,1
"IGLJ3",0,0,0,0,1
"IGLJ4",0,0,0,0,1
"IGLJ5",0,0,0,0,1
"IGLJ6",0,0,0,0,1
"IGLJ7",0,0,0,0,1
"IGLL1",0.04182,0.04182,0,0,1.04182
"IGLL3P",1.74581,1.74581,37.05496,37.05496,0.0721538007134944
"IGLL5",2.35213,2.35213,0.65172,0.65172,2.02947836194997
"IGLON5",18.33619,18.33619,7.91375,7.91375,2.16925424204179
"IGLV1-36",0,0,0,0,1
"IGLV1-40",0,0,0,0,1
"IGLV1-41",0,0,0,0,1
"IGLV1-44",0,0,0,0,1
"IGLV1-47",0,0,0,0,1
"IGLV1-50",0,0,0,0,1
"IGLV1-51",0,0,0,0,1
"IGLV1-62",0,0,0,0,1
"IGLV10-54",0,0,0,0,1
"IGLV10-67",0,0,0,0,1
"IGLV11-55",0,0,0,0,1
"IGLV2-11",0,0,0,0,1
"IGLV2-14",0,0,0,0,1
"IGLV2-18",0,0,0,0,1
"IGLV2-23",0,0,0,0,1
"IGLV2-28",0,0,0,0,1
"IGLV2-33",0,0,0,0,1
"IGLV2-34",0,0,0,0,1
"IGLV2-5",0,0,0,0,1
"IGLV2-8",0,0,0,0,1
"IGLV3-1",0,0,0,0,1
"IGLV3-10",0,0,0,0,1
"IGLV3-12",0,0,0,0,1
"IGLV3-13",0,0,0,0,1
"IGLV3-15",0,0,0,0,1
"IGLV3-16",0,0,0,0,1
"IGLV3-17",0,0,0,0,1
"IGLV3-19",0,0,0,0,1
"IGLV3-2",0,0,0,0,1
"IGLV3-21",0,0,0,0,1
"IGLV3-22",0,0,0,0,1
"IGLV3-24",0,0,0,0,1
"IGLV3-25",0,0,0,0,1
"IGLV3-26",0,0,0,0,1
"IGLV3-27",0,0,0,0,1
"IGLV3-29",0,0,0,0,1
"IGLV3-30",0,0,0,0,1
"IGLV3-31",0,0,0,0,1
"IGLV3-32",0,0,0,0,1
"IGLV3-4",0,0,0,0,1
"IGLV3-6",0,0,0,0,1
"IGLV3-7",0,0,0,0,1
"IGLV3-9",0,0,0,0,1
"IGLV4-3",0,0,0,0,1
"IGLV4-60",0,0,0,0,1
"IGLV4-69",0,0,0,0,1
"IGLV5-37",0,0,0,0,1
"IGLV5-45",0,0,0,0,1
"IGLV5-48",0,0,0,0,1
"IGLV5-52",0,0,0,0,1
"IGLV6-57",0,0,0,0,1
"IGLV7-35",0,0,0,0,1
"IGLV7-43",0,0,0,0,1
"IGLV7-46",0,0,0,0,1
"IGLV8-61",0,0,0,0,1
"IGLV8OR8-1",0,0,0,0,1
"IGLV9-49",0,0,0,0,1
"IGLVI-20",0,0,0,0,1
"IGLVI-38",0,0,0,0,1
"IGLVI-42",0,0,0,0,1
"IGLVI-56",0,0,0,0,1
"IGLVI-63",0,0,0,0,1
"IGLVI-68",0,0,0,0,1
"IGLVI-70",0,0,0,0,1
"IGLVIV-53",0,0,0,0,1
"IGLVIV-59",0,0,0,0,1
