"Hs_symbol","DRG","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"NLRP8",0,0,0.023721,0.012424,0,0.0120483333333333,2,1,0,0.988095100859807
"NLRP9",0.11499,0.11499,0.032494,0,0,0.0108313333333333,2,0,0,1.10304257815514
"NLRX1",8.49905,8.49905,4.804532,3.114348,2.60165,3.50684333333333,266,210,191,2.10769474273568
"NMB",244.53834,244.53834,4.944421,3.76021,4.249106,4.31791233333333,51,35,43,46.1719420346468
"NMBR",0.08363,0.08363,0,0,0,0,0,0,0,1.08363
"NMD3",11.29024,11.29024,12.453375,7.045309,5.959117,8.48593366666667,437,360,274,1.29562786667881
"NME1",286.09271,286.09271,37.805823,38.573084,30.198757,35.525888,525,510,408,7.85997892782237
"NME1P1",0,0,0,0,0,0,0,0,0,1
"NME2",495.00406,495.00406,208.027994,207.583488,170.517409,195.376297,2184,2053,1669,2.52578375077518
"NME3",175.73057,175.73057,10.554758,8.470447,8.262101,9.09576866666667,152,114,120,17.5054100222714
"NME4",44.45011,44.45011,54.28641,54.041317,47.881606,52.0697776666667,1038,962,845,0.856421714925469
"NME5",25.90484,25.90484,3.371145,5.512857,3.057328,3.98044333333333,29,34,18,5.40209740364479
"NME6",11.08117,11.08117,9.7787,5.378931,5.739673,6.965768,241,183,151,1.51663593516658
"NME7",149.36576,149.36576,7.725044,3.387812,5.711047,5.60796766666667,66,72,36,22.7552203014714
"NME8",0.72132,0.72132,0,0.233742,0,0.077914,0,2,0,1.59689919603976
"NME9",0.85722,0.85722,0.439682,0.341894,0.47086,0.417478666666667,18,10,18,1.31022783176513
"NMI",12.47154,12.47154,0.366082,0.314572,0.200287,0.293647,7,7,4,10.4136136055663
"NMNAT1",5.18515,5.18515,9.26609,7.635008,4.905447,7.26884833333333,362,274,237,0.748006221745108
"NMNAT2",30.78682,30.78682,0.793195,0.095561,0.017575,0.302110333333333,15,11,2,24.411771557505
"NMNAT3",2.69711,2.69711,8.507076,6.331192,7.113702,7.31732333333333,348,282,221,0.444507187208064
"NMRAL1",82.52333,82.52333,25.783335,19.122385,19.333754,21.413158,220,175,152,3.72653108499927
"NMRK1",44.39784,44.39784,4.2176,3.946208,3.719243,3.961017,85,77,74,9.15091401621885
"NMRK2",0.05227,0.05227,11.890607,13.95366,13.391888,13.0787183333333,164,154,147,0.0747418887917236
"NMS",0,0,0,0,0,0,0,0,0,1
"NMT1",42.2966,42.2966,140.870039,65.63077,76.269757,94.2568553333333,1379,1010,878,0.454524767256821
"NMT2",13.08832,13.08832,3.34518,1.545559,2.841898,2.57754566666667,122,81,80,3.93798467235964
"NMU",3.57524,3.57524,1.143989,0.216777,1.154175,0.838313666666667,4,2,3,2.48882444979919
"NMUR1",0.12545,0.12545,0.044022,0,0,0.014674,3,0,0,1.10917398100277
"NMUR2",0,0,0,0,0,0,0,0,0,1
"NNAT",34.37252,34.37252,1.248736,0.631281,0.090347,0.656788,26,11,2,21.3500580641579
"NNMT",617.25232,617.25232,1.414547,1.35802,0.87262,1.21506233333333,15,16,9,279.112831587734
"NNT",15.16865,15.16865,145.408657,101.415786,66.990084,104.604842333333,4496,2984,2188,0.153105195204638
"NOA1",7.53728,7.53728,5.363168,4.572357,4.253684,4.72973633333333,250,199,187,1.48999526388911
"NOB1",31.39315,31.39315,6.626159,4.113557,4.839918,5.19321133333333,176,136,104,5.23042865107031
"NOBOX",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"NOC2L",60.20418,60.20418,37.478666,14.040961,15.515129,22.3449186666667,801,703,657,2.62173455705336
"NOC3L",5.48831,5.48831,1.08657,1.016662,1.169952,1.09106133333333,66,68,76,3.1028788570525
"NOC4L",23.01955,23.01955,6.990007,5.531171,4.359753,5.626977,133,120,96,3.62451084408472
"NOD1",5.60331,5.60331,4.334641,4.06027,2.838827,3.74457933333333,239,224,159,1.39175879168213
"NOD2",1.14993,1.14993,0,0.009218,0.009897,0.00637166666666667,0,1,1,2.13631809321606
"NODAL",0.02091,0.02091,0.023351,0,0,0.00778366666666667,1,0,0,1.01302495145287
"NOG",1.98625,1.98625,0.303831,0.213102,0.233967,0.2503,11,7,8,2.38842677757338
"NOL10",8.63495,8.63495,3.961365,3.657097,2.364803,3.327755,231,229,158,2.22631595365264
"NOL11",22.4864,22.4864,21.050818,21.989189,16.450241,19.8300826666667,268,296,214,1.12752312968897
"NOL12",25.83166,25.83166,8.163798,5.623205,5.392537,6.39318,146,120,94,3.62924479046905
"NOL3",76.71094,76.71094,34.507752,21.009774,22.431416,25.9829806666667,355,268,280,2.87999835748316
"NOL4",0.26135,0.26135,0.211302,0.058444,0,0.0899153333333333,1,2,0,1.15729172847065
"NOL6",14.97003,14.97003,5.93942,5.370034,4.53146,5.28030466666667,415,326,264,2.54287504311097
"NOL7",88.91068,88.91068,26.688046,30.190814,22.138291,26.3390503333333,522,570,472,3.28872725657101
"NOL8",10.08804,10.08804,10.270059,10.481087,9.788315,10.1798203333333,274,229,189,0.991790535930199
"NOL9",3.11527,3.11527,2.870482,2.334961,1.487438,2.23096033333333,231,244,159,1.27369870732964
"NOLC1",28.8633,28.8633,12.511711,8.185712,7.902495,9.533306,748,554,520,2.83513077470644
"NOM1",5.11197,5.11197,4.889479,5.188349,2.76207,4.279966,233,195,153,1.15757752985531
"NOMO1",35.09384,35.09384,63.40267,62.174792,58.866591,61.481351,1935,1518,1349,0.577673808621712
"NOMO2",1.97579,1.97579,81.137485,70.305457,62.655249,71.3660636666667,2235,1805,1531,0.0411213467918763
"NOMO3",1.53673,1.53673,72.824551,53.194718,34.675063,53.5647773333333,1321,876,704,0.0464902474448535
"NONO",128.57289,128.57289,184.274251,159.714346,130.420966,158.136521,2742,2325,2025,0.814224724694088
"NOP10",206.49649,206.49649,95.8727,100.525363,81.466979,92.6216806666667,579,579,465,2.21632947114864
"NOP14",11.12298,11.12298,7.636403,6.753678,4.672783,6.354288,387,301,236,1.64842334159337
"NOP16",39.31723,39.31723,16.235561,15.358094,14.174066,15.255907,206,173,142,2.48015875090821
"NOP2",17.07127,17.07127,10.215553,6.867179,6.097163,7.72663166666667,233,165,160,2.07081846584946
"NOP56",122.14372,122.14372,40.454381,38.231762,29.070295,35.9188126666667,767,627,505,3.33552763768008
"NOP58",29.78325,29.78325,21.021321,18.44976,18.685478,19.3855196666667,462,378,356,1.51005471056669
"NOP9",3.89932,3.89932,3.520775,2.810613,1.843015,2.724801,369,314,237,1.31532395958871
"NOS1",4.77745,4.77745,0.030485,0.016193,0,0.0155593333333333,8,4,0,5.68893397989548
"NOS1AP",5.4465,5.4465,1.616899,1.083985,0.698285,1.13305633333333,122,79,75,3.02218928739028
"NOS2",1.57854,1.57854,0.033444,0.089441,0.047581,0.056822,3,8,4,2.43990000208171
"NOS2P3",0.02091,0.02091,0.045636,0,0,0.015212,3,0,0,1.0056126208122
"NOS3",5.28969,5.28969,1.051902,1.285078,2.76256,1.69984666666667,52,34,37,2.32964711576213
"NOSIP",149.73164,149.73164,35.114538,29.62664,24.665851,29.802343,476,374,308,4.89351215912374
"NOSTRIN",9.94169,9.94169,1.154369,1.856784,1.222604,1.41125233333333,38,41,36,4.53776232737705
"NOTCH1",7.45365,7.45365,0.356375,0.349765,0.189276,0.298472,81,51,40,6.51045998681527
"NOTCH2",4.80881,4.80881,5.294268,5.50342,4.58261,5.126766,1202,832,646,0.948103779383773
"NOTCH2P1",0,0,0,0,0,0,0,0,0,1
"NOTCH3",3.42889,3.42889,0.42125,0.421124,1.009493,0.617289,40,35,34,2.73846541960033
"NOTCH4",32.84625,32.84625,0.817151,0.175739,0.112111,0.368333666666667,34,8,4,24.7353776527704
"NOTO",1.23356,1.23356,0.040066,0,0,0.0133553333333333,2,0,0,2.20412319995684
"NOTUM",0.06272,0.06272,0.337083,0.267825,0.237263,0.280723666666667,14,11,10,0.829780871283449
"NOVA1",13.11968,13.11968,4.565301,4.870585,4.053541,4.49647566666667,142,139,117,2.56886064021509
"NOVA2",0.68996,0.68996,0.189137,0.19942,0.029683,0.139413333333333,10,8,5,1.48318432877738
"NOX1",0.01045,0.01045,0.042431,0.33331,0.206169,0.19397,2,5,6,0.846294295501562
"NOX3",0,0,0,0,0,0,0,0,0,1
"NOX4",1.40083,1.40083,0.503961,0.214639,0.663334,0.460644666666667,12,17,10,1.64367833929037
"NOX5",0.88858,0.88858,0.015943,0.377503,0.008384,0.133943333333333,2,4,1,1.6654976880091
"NOXA1",10.88254,10.88254,8.593099,8.619139,6.551851,7.921363,301,257,201,1.33191979745696
"NOXO1",4.652,4.652,0.044966,0.053487,0,0.0328176666666667,1,1,0,5.47240832763963
"NOXRED1",0.11499,0.11499,0.088966,0.025719,0,0.0382283333333333,2,1,0,1.07393524545821
"NPAP1",0.03136,0.03136,0.051271,0.065692,0.032082,0.0496816666666667,8,10,5,0.982545501890256
"NPAS1",2.06988,2.06988,0.732352,1.727257,0.878008,1.112539,15,20,21,1.45317080536738
"NPAS2",6.54416,6.54416,1.438898,1.377605,1.845475,1.55399266666667,85,47,54,2.95386909228922
"NPAS3",1.82944,1.82944,0.098239,0.097492,0.026648,0.0741263333333333,10,11,3,2.63417804050982
"NPAS4",0.09409,0.09409,0.055158,0.079868,0.014729,0.0499183333333333,4,5,1,1.04207152619807
"NPAT",2.74938,2.74938,1.97246,1.243771,0.761611,1.32594733333333,81,67,44,1.61197974961313
"NPB",0.20908,0.20908,0.140159,0,0,0.0467196666666667,1,0,0,1.15511348310707
"NPBWR1",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"NPBWR2",0,0,0,0,0,0,0,0,0,1
"NPC1",29.10374,29.10374,9.02857,8.612808,7.559396,8.400258,317,221,179,3.20243763522235
"NPC1L1",0.04182,0.04182,0.036433,0.019143,0.009689,0.021755,4,2,1,1.01963778009405
"NPC2",425.1718,425.1718,66.684372,70.030143,67.309152,68.007889,838,798,725,6.17569681054872
"NPDC1",348.2936,348.2936,40.21241,37.242778,34.555357,37.3368483333333,519,401,363,9.11117150170882
"NPEPL1",47.55493,47.55493,26.836107,22.702155,19.288164,22.942142,1063,857,739,2.02801111111946
"NPEPPS",36.11833,36.11833,57.999784,46.562795,37.070105,47.2108946666667,1407,1198,969,0.769915809624331
"NPFF",3.73205,3.73205,0.083228,0,0,0.0277426666666667,1,0,0,4.60431405007998
"NPFFR1",0.34498,0.34498,0.011355,0.034948,0.011482,0.0192616666666667,2,7,2,1.31956301702049
"NPFFR2",0.24044,0.24044,0.087425,0.052038,0.046114,0.061859,3,1,1,1.16817769590878
"NPHP1",4.09794,4.09794,2.724254,2.7583,1.952997,2.478517,54,52,43,1.46554983057435
"NPHP3",3.78432,3.78432,6.434281,1.885547,2.488338,3.602722,293,171,148,1.03945447932767
"NPHP4",4.67291,4.67291,0.753322,0.970257,0.699708,0.807762333333333,76,58,43,3.1380839701089
"NPHS1",0.34498,0.34498,0.013462,0.239243,0,0.084235,1,3,0,1.24048753268433
"NPHS2",0.03136,0.03136,0,0,0,0,0,0,0,1.03136
"NPIPP1",27.56701,27.56701,8.509993,9.568481,6.753132,8.277202,154,162,123,3.07927002128443
"NPL",10.76755,10.76755,1.703476,3.429804,1.114395,2.08255833333333,12,20,8,3.81746222699219
"NPLOC4",59.84875,59.84875,202.524118,128.453741,114.090743,148.356200666667,1752,1273,1194,0.407406922031997
"NPM1",371.8463,371.8463,603.830017,468.552428,468.83482,513.739088333333,2108,2263,1624,0.724340366703516
"NPM1P17",0,0,0,0,0,0,0,0,0,1
"NPM2",47.91036,47.91036,0,0,0,0,0,0,0,48.91036
"NPM3",17.14445,17.14445,23.661474,21.456321,10.811916,18.643237,127,107,51,0.923699591874801
"NPNT",3.81568,3.81568,46.518209,30.827066,37.032177,38.1258173333333,1703,1332,1261,0.123081901624513
"NPPA",0.37634,0.37634,1834.869426,1849.829849,1606.776562,1763.825279,26564,25305,21798,0.000779873235258662
"NPPB",36.97555,36.97555,495.827647,480.517811,426.944118,467.763192,5508,5016,4445,0.0810122267449702
"NPPC",0.42861,0.42861,0,0,0,0,0,0,0,1.42861
"NPR1",3.73205,3.73205,0.171203,0.059924,0.292521,0.174549333333333,10,5,4,4.0288218346441
"NPR2",31.61269,31.61269,8.728562,10.736474,7.537413,9.00081633333333,214,181,130,3.26100279347196
"NPR3",0.58542,0.58542,0.656906,0.235311,0.610334,0.500850333333333,38,16,23,1.05634783481631
"NPRL2",30.49411,30.49411,16.466549,12.133493,11.988358,13.5294666666667,207,164,139,2.16760261904543
"NPRL3",43.07019,43.07019,8.456506,7.110117,7.022663,7.529762,340,331,308,5.16663770923503
"NPS",0,0,0,0,0,0,0,0,0,1
"NPSR1",0.11499,0.11499,0,0,0,0,0,0,0,1.11499
"NPTN",134.63617,134.63617,105.796108,109.153082,76.742357,97.2305156666667,1935,1697,1387,1.38079464491732
"NPTX1",29.55326,29.55326,0.178233,0,0.036067,0.0714333333333333,5,0,3,28.5162492611144
"NPTX2",69.60227,69.60227,0,0.038529,0.01898,0.0191696666666667,0,2,1,69.2743046708939
"NPTXR",15.20001,15.20001,7.962779,6.359003,6.300634,6.87413866666667,1026,757,755,2.05736915309594
"NPVF",0,0,0,0,0,0,0,0,0,1
"NPW",0.57497,0.57497,0.176931,0.415851,1.175526,0.589436,2,2,5,0.990898658392033
"NPY",0.02091,0.02091,0.138237,0.146084,0,0.0947736666666667,1,1,0,0.93253065093211
"NPY1R",2.08033,2.08033,0.153561,0.13784,0.364223,0.218541333333333,7,3,2,2.52788306456025
"NPY2R",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"NPY5R",0.57497,0.57497,0,0,0,0,0,0,0,1.57497
"NPY6R",0.22999,0.22999,14.830922,10.571306,8.385776,11.262668,725,570,479,0.100303620712882
"NQO1",53.41958,53.41958,7.573341,7.436287,5.917092,6.97557333333333,139,141,126,6.82328125208971
"NQO2",119.87522,119.87522,30.90179,30.092196,25.713443,28.9024763333333,541,474,425,4.04231471175035
"NR0B1",0.10454,0.10454,0,0.029509,0,0.00983633333333333,0,1,0,1.09378120348875
"NR0B2",0.02091,0.02091,0.269883,0.190602,0.2875,0.249328333333333,6,4,6,0.81716709111696
"NR1D1",11.14389,11.14389,2.49896,2.899252,2.576706,2.658306,143,158,139,3.31953915282101
"NR1D2",4.35929,4.35929,3.466133,2.635421,1.374094,2.49188266666667,205,185,127,1.53478524669787
"NR1H2",79.09444,79.09444,10.843043,8.724749,6.707418,8.75840333333333,392,305,248,8.20774026898526
"NR1H3",104.18387,104.18387,3.525124,4.249537,3.092761,3.622474,36,43,32,22.7548862362449
"NR1H4",0.05227,0.05227,0.036502,0,0,0.0121673333333333,1,0,0,1.03962058974438
"NR1H5P",0,0,0,0,0,0,0,0,0,1
"NR1I2",0.18817,0.18817,0.034624,0.018098,0,0.017574,2,1,0,1.16764972375473
"NR1I3",18.46164,18.46164,0.593297,0.524705,0.761242,0.626414666666667,9,9,7,11.9659766963898
"NR2C1",13.08832,13.08832,21.751435,18.879023,10.736314,17.1222573333333,249,230,168,0.777404257144419
"NR2C2",1.55764,1.55764,4.590059,3.26989,2.308366,3.38943833333333,548,414,285,0.582680472026983
"NR2C2AP",17.86577,17.86577,2.972675,2.896638,2.114457,2.66125666666667,49,46,43,5.15281274098056
"NR2E1",0,0,0,0,0,0,0,0,0,1
"NR2E3",0.43907,0.43907,0.168901,0.074883,0.128436,0.124073333333333,7,3,5,1.28022786176465
"NR2F1",54.96677,54.96677,0.077063,0.578006,0.30714,0.320736333333333,4,12,3,42.3754299684848
"NR2F2",37.71778,37.71778,1.233868,1.303852,0.519404,1.01904133333333,24,21,25,19.1763186621241
"NR2F6",48.22398,48.22398,14.388234,16.612146,13.876822,14.9590673333333,629,593,543,3.08438951800066
"NR3C1",7.1714,7.1714,2.808266,1.963875,1.483146,2.08509566666667,303,210,175,2.64866988997748
"NR3C2",2.98982,2.98982,2.736041,0.591023,0.608361,1.31180833333333,105,69,71,1.72584376588313
"NR4A1",59.90102,59.90102,31.028347,21.229456,16.369159,22.875654,1167,752,529,2.55075819074946
"NR4A2",2.23714,2.23714,0.440888,0.257861,0.455279,0.384676,25,16,24,2.33783209935032
"NR4A3",0.42861,0.42861,0.26195,0.134646,0.115503,0.170699666666667,24,13,12,1.22030443902635
"NR5A1",0.03136,0.03136,0,0,0,0,0,0,0,1.03136
"NR5A2",0.43907,0.43907,0.260134,0.077348,0.160222,0.165901333333333,12,3,9,1.23429827109441
"NR6A1",0.48088,0.48088,0.832634,0.550426,0.417293,0.600117666666667,117,83,62,0.925481938515772
"NRAP",0.01045,0.01045,6.151983,3.68123,3.406208,4.41314033333333,743,425,390,0.186666137912183
"NRARP",3.41844,3.41844,0.334552,0.453514,0.503724,0.430596666666667,17,21,24,3.08852949468637
"NRAS",14.65641,14.65641,5.11975,3.8361,4.101171,4.35234033333333,369,305,317,2.92515218109262
"NRBF2",17.86577,17.86577,4.811729,4.42126,2.901706,4.04489833333333,155,145,94,3.73957387314379
"NRBP1",84.98,84.98,28.27941,24.479968,18.841813,23.8670636666667,1211,1012,817,3.45758554980711
"NRBP2",72.56073,72.56073,15.524511,12.515582,10.835973,12.9586886666667,974,801,719,5.26988829370935
"NRCAM",146.47002,146.47002,0.381317,0.57647,0.407606,0.455131,12,13,10,101.344841117398
"NREP",10.29712,10.29712,518.732665,443.477182,402.786692,454.998846333333,14071,15303,11108,0.024774448643543
"NRF1",5.80193,5.80193,4.948022,3.004569,3.699889,3.88416,184,129,125,1.39265093690624
"NRG1",147.28542,147.28542,0.579826,0.437336,0.295926,0.437696,26,30,14,103.141011729879
"NRG2",3.35571,3.35571,2.723331,1.549259,1.030299,1.76762966666667,64,42,43,1.57380521406465
"NRG3",7.96589,7.96589,0.047345,0.147221,0.019435,0.0713336666666667,2,5,1,8.36890529903382
"NRG4",4.66245,4.66245,0.864933,1.307941,0.955251,1.04270833333333,8,14,11,2.77203059663437
"NRGN",13.31831,13.31831,0.425152,0.204207,0.289221,0.306193333333333,9,4,6,10.9618611844086
"NRIP1",2.72848,2.72848,1.59069,0.82452,0.665793,1.027001,189,119,96,1.83940708465363
"NRIP2",7.48501,7.48501,0.649673,0.500654,0.181045,0.443790666666667,38,28,10,5.87689766660541
"NRIP3",47.75355,47.75355,0.421784,0.317878,0.895841,0.545167666666667,30,21,25,31.5522716736458
"NRK",0.02091,0.02091,0.108562,0.082401,0.1044,0.0984543333333333,10,5,4,0.929405956187528
"NRL",2.62394,2.62394,1.025653,0.305559,0.519513,0.616908333333333,30,16,20,2.24127733483139
"NRM",13.76783,13.76783,3.461772,3.471785,3.670579,3.534712,84,79,80,3.25661916346617
"NRN1",174.03703,174.03703,0.323259,0.069918,0.142222,0.178466333333333,8,2,4,148.529512510469
"NRN1L",8.66631,8.66631,0,0.299652,0,0.099884,0,1,0,8.78848133075851
"NRP1",7.5791,7.5791,56.369372,41.79443,26.700471,41.6214243333333,1682,1349,998,0.201286093418761
"NRP2",14.98048,14.98048,18.969032,22.828033,4.225179,15.340748,157,133,107,0.977952784046361
"NRSN1",27.50429,27.50429,0,0,0,0,0,0,0,28.50429
"NRSN2",120.24111,120.24111,21.588164,23.751701,22.387837,22.5759006666667,705,639,587,5.14258656388978
"NRTN",1.00358,1.00358,8.885803,8.964914,7.793214,8.547977,168,136,130,0.20984340452433
"NRXN1",25.37169,25.37169,0.093961,0.035283,0.089356,0.0728666666666667,4,2,4,24.5805847262785
"NRXN2",41.49165,41.49165,0,0.014904,0.014678,0.00986066666666667,0,1,1,42.0767452407626
"NRXN3",28.43469,28.43469,0.358221,0.725681,0.182112,0.422004666666667,23,16,8,20.6994327726069
"NSA2",68.11781,68.11781,40.662384,39.526896,38.699277,39.629519,422,424,350,1.70117224375706
"NSD1",4.48474,4.48474,5.032629,3.400537,3.565276,3.99948066666667,1133,678,622,1.09706194816768
"NSDHL",41.40802,41.40802,18.432496,18.200056,15.863229,17.4985936666667,590,569,484,2.29249967668713
"NSF",97.43063,97.43063,7.544566,5.147907,5.389393,6.02728866666667,407,354,273,14.0069142835838
"NSFL1C",109.13903,109.13903,28.083828,19.297092,18.053052,21.811324,861,743,685,4.82826117414316
"NSG1",71.10763,71.10763,0.295088,1.579563,4.002252,1.95896766666667,8,11,14,24.369184838451
"NSL1",16.26632,16.26632,8.975914,8.532486,8.049474,8.51929133333333,213,191,181,1.81382409628952
"NSMAF",9.77442,9.77442,12.840547,10.618702,8.168456,10.5425683333333,255,181,170,0.933450830772643
"NSMCE1",103.64027,103.64027,56.283079,38.553821,32.327227,42.3880423333333,131,118,91,2.41173061453406
"NSMCE2",31.15271,31.15271,17.742691,14.434297,10.226274,14.1344206666667,220,230,170,2.12447577004489
"NSMCE4A",38.54364,38.54364,16.938337,20.786564,13.664208,17.129703,256,270,208,2.18115211264079
"NSRP1",15.57636,15.57636,9.033827,9.356964,6.716764,8.369185,320,304,267,1.76924246879531
"NSRP1P1",0.03136,0.03136,0,0.064075,0,0.0213583333333333,0,2,0,1.0097925148699
"NSUN2",22.23551,22.23551,17.585339,9.810806,12.696468,13.3642043333333,488,351,335,1.61759812522856
"NSUN3",2.61348,2.61348,2.969252,2.794634,2.175574,2.64648666666667,104,114,68,0.990948364910151
"NSUN4",10.86163,10.86163,5.719852,3.323015,2.853154,3.96534033333333,256,215,189,2.38888559569029
"NSUN5",32.73126,32.73126,18.630837,15.745456,12.13304,15.503111,295,270,228,2.04393341352427
"NSUN5P1",19.06797,19.06797,17.295474,13.319735,11.39563,14.003613,1009,788,556,1.33754249726383
"NSUN5P2",8.03907,8.03907,9.329698,9.468275,8.986033,9.26133533333333,286,270,233,0.880886327789827
"NSUN6",4.33838,4.33838,8.444088,5.104137,8.693711,7.41397866666667,106,105,87,0.634465597250544
"NSUN7",0.32407,0.32407,0.913254,0.269903,0.273245,0.485467333333333,15,6,14,0.89134911976074
"NT5C",101.27768,101.27768,39.123434,30.900251,30.370507,33.4647306666667,329,257,296,2.96760421513812
"NT5C1A",0.03136,0.03136,0.09705,0.050946,0.051511,0.0665023333333333,2,1,1,0.967048985984403
"NT5C1B",0.11499,0.11499,0.753812,0.600347,0.08867,0.480943,17,5,3,0.752891907386037
"NT5C2",25.4135,25.4135,52.587093,33.826174,21.868474,36.0939136666667,1800,1372,1190,0.71207099464772
"NT5DC1",19.97746,19.97746,17.863387,18.0183,17.681052,17.8542463333333,331,363,271,1.11261196173686
"NT5DC2",92.71591,92.71591,74.192491,83.301046,56.648802,71.3807796666667,593,602,445,1.29476237243627
"NT5DC3",2.44622,2.44622,1.751606,0.622513,2.52514,1.63308633333333,82,87,65,1.30881390267112
"NT5DC4",0,0,0.028843,0,0.030264,0.0197023333333333,1,0,1,0.980678348289223
"NT5E",6.3769,6.3769,1.098708,1.521094,0.762176,1.127326,63,73,53,3.46768666391517
"NT5M",26.52162,26.52162,15.195347,15.227862,14.684147,15.0357853333333,298,267,240,1.71626268548203
"NTAN1",90.36377,90.36377,41.540742,37.342413,29.157583,36.0135793333333,282,257,214,2.46838516148911
"NTF3",0.82586,0.82586,0,0,0.174733,0.0582443333333333,0,0,3,1.72536714111076
"NTF4",0.01045,0.01045,5.29445,9.679915,12.804373,9.25957933333333,59,63,71,0.0984884435482702
"NTHL1",74.45289,74.45289,10.75356,9.052337,10.447647,10.0845146666667,156,135,140,6.80705400904036
"NTM",9.25173,9.25173,1.543833,0.532522,0.397734,0.824696333333333,22,18,19,5.61832114896196
"NTMT1",102.90849,102.90849,32.206488,26.844657,26.582164,28.5444363333333,447,379,346,3.51702394412466
"NTN1",1.2022,1.2022,0.23441,0.289056,0.205457,0.242974333333333,32,36,26,1.7717180000767
